Cluster,Name,ELO
5,Fabian Fiorito,2554.0
2,Fabian Vivas,2514.0
1,Fabiano Caruana,3171.0
2,Fabio Colonetti,2370.0
5,Facundo Vazquez,2792.0
1,Farid Mustafayev,2779.0
5,Farid Orujov,2821.0
5,Farzad Bolourchifard,2748.0
7,Faustino Oro,3172.0
5,Federico Perez Ponsa,2945.0
5,Federico Sellitti,2597.0
5,Felix Hindermann,2596.0
5,Felix Ilinca,3014.0
7,Felix Kuznetsov,2760.0
5,Felix Meissner,2469.0
7,Felix Rose,2227.0
5,Ferenc Jr. Gombocz,2628.0
2,Fernando Bolaños Soza,2547.0
2,Fernando Broca,2361.0
2,Fernando Díaz,2282.0
2,Fernando López Gracia,2417.0
5,Fernando Mata,2547.0
5,Fernando Valenzuela,2800.0
5,Fidel Corrales Jimenez,3002.0
5,Filip Boe Olsen,2679.0
2,Filip Dowgird,2672.0
3,Filip Haring,2804.0
5,Filip Ochedzan,2410.0
5,Flavio Wisniacki,2477.0
1,Florescu Codrut Constantin,2639.0
5,Florian Gatterer,2534.0
1,Florian Jenni,2414.0
5,Floryan Eugene,2902.0
2,Flávio Bezerra,2260.0
5,Francesco Bettalli,2599.0
2,Francesco Sonis,3007.0
5,Francisco Ferrari Pironti,2533.0
5,Francisco Fiorito,2777.0
5,Francisco Javier Muñoz,2829.0
1,Francisco Orantes Taboada,2440.0
5,Francisco Silva Gonzalez,2494.0
3,Franciszek Sernecki,2501.0
2,Franck Steenbekkers,2030.0
3,Franco Manteiga,2189.0
2,Frank Buchenau,2405.0
1,Frankie Badacsonyi,2504.0
5,Frederick Waldhausen Gordon,2845.0
2,Frederico Matsuura,2295.0
5,Frederik Svane,3055.0
4,Frode Elsness,2436.0
5,Fruzsina Szente-Varga,2414.0
7,Fy Antenaina Rakotomaharo,2781.0
2,GERARDO MARIN,2165.0
2,GIRINATH PDS,2132.0
4,Gabor Nagy,3001.0
2,Gabriel Carckeno Do Carmo,2328.0
2,Gabriel Gonzaga Garcia,2628.0
5,Gabriel Gähwiler,2931.0
2,Gabriel Lenoir,2324.0
2,Gabriel Petesch,2550.0
6,Gabriel Voiteanu,2291.0
5,Gahan MG,2645.0
6,Gaioz Nigalidze,2815.0
7,Galina Novikova,2520.0
2,Gara Balajaev,2189.0
5,Garnik Nersesyan,2347.0
2,Garrett Smith,2366.0
5,Garv Gaur,2672.0
1,Gary Leschinsky,2558.0
6,Gasan Guliev,2520.0
5,Gastón Martin,2415.0
3,Gata Kamsky,2868.0
5,Gaurang Bagwe,2717.0
5,Gawain Maroroa Jones,2872.0
5,Gellert Karacsonyi,2911.0
5,Gennady Kozlov,2661.0
5,Geordie Derraugh,2481.0
2,Georg Seul,2605.0
2,Georg Von Buelow,2179.0
2,George Danzer,2213.0
6,George Stoleriu,2765.0
2,Georgi Orlov,2576.0
5,Georgijs Germanovs,2932.0
1,Georgios Alexandros Kouskoutis,2540.0
1,Georgios Kanakaris,2612.0
5,Georgios Souleidis,2753.0
2,Gerardo Antonio Gracia Alvarez,2461.0
2,Gerardo Fernandez,2270.0
1,Gergana Peycheva,2518.0
5,German Bazeev,2885.0
5,German Spata,2754.0
2,Germán Della Morte,2453.0
2,Gerodot71,2737.0
2,Gerson Príncipe,2845.0
7,Gevorg Harutjunyan,2882.0
5,Gianmarco Leiva,2814.0
7,Giannis Kalogeris,2685.0
5,Giga Quparadze,3100.0
4,Gil Popilski,2619.0
5,Gilbert Elroy Tarigan,2918.0
7,Giorgio Belli,2504.0
2,Giovanna Arbunic Castro,1947.0
4,Giovanni B Tavares Da Silva,2344.0
6,Giovanni Marchesich,2435.0
1,Girish Koushik,2684.0
2,Gisela Roque Sola,2137.0
5,Giulia Sala,2344.0
2,Gizem Olcayoz,1965.0
5,Glaucio Cella,2458.0
2,Gleb Dudin,2890.0
2,Glek_Igor,2664.0
1,Gloomy_Wanderer,2751.0
5,Gnel Melikyan,2804.0
5,Goltsev Dmitry,2859.0
7,Gonzalo Navarrete,2634.0
2,Graham Horobetz,2700.0
2,Grayson Rorrer,2865.0
7,Greg Shahade,2783.0
5,Grigor Dilanyan,2758.0
1,Grigor Grigorov,2939.0
5,Grigoriy Oparin,3055.0
1,Grigoriy Sharankov,2508.0
2,Grigory Seletsky,2569.0
2,Grzegorz Kopacz,2487.0
2,Grzegorz Nasuta,2758.0
2,Grzegorz Toczek,2513.0
2,Guadalupe Montano Vicente,2242.0
6,Guerau Masague Artero,2801.0
2,Guillermo Baches Garcia,2588.0
1,Guillermo José Llanos,2406.0
1,Gukesh D,3080.0
2,Guliskhan Nakhbayeva,2506.0
7,Gulrukhbegim Tokhirjonova,2880.0
5,Gumersindo Fernandez Garcia,2456.0
2,Gunay Mammadzada,2573.0
5,Gunnar Lund,2827.0
5,Gustavo Eduardo Nunez V,2235.0
2,Gustavo Horokoski De Souza,2241.0
5,Gyula Pap,3000.0
5,HRVOJE FAJDETIĆ,2444.0
5,Haik Martirosyan,3001.0
5,Hajiyev Kanan,2686.0
2,Halldor Gretar Einarsson,2354.0
2,Halsagar Chincholimath,1922.0
5,Hamed Wafa,2825.0
1,Hamidreza Ebrahimi Herab,3016.0
5,Hampus Sorensen,2770.0
2,Han Schut,2314.0
2,Hanna Wesołowska,2344.0
1,Hans Niemann,3214.0
1,Haowen Xue,3061.0
2,Harald Schmidt,2365.0
5,Harika Dronavalli,2731.0
2,Harold Wanyama,2510.0
2,Harry Cun,2378.0
2,Harry Grieve,2679.0
1,Harsha Bharathakoti,3065.0
5,Harshavardhan GB,2862.0
2,Harshin Reddy Jagirapu,2636.0
2,Hasan Atis,2564.0
4,Havard Haug,2960.0
5,Hayk Yeritsyan,2680.0
5,HeartAblaze,2844.0
2,Heinz Georg,2335.0
4,Henning Holinka,2699.0
4,Henrik Cernov,2716.0
2,Henrique Barbosa Veloso,2178.0
2,Henrique M A Albergaria Paiva,2314.0
3,Henry Deng,2672.0
2,Henry Roger Lopez,2537.0
2,Henryk Seifert,1953.0
2,Hernan Ramon Filgueira,2680.0
3,Hikaru Nakamura,3319.0
2,Hoang Thi Bao Tram,2582.0
1,Hong Anh Nguyen,2611.0
1,Hovik Hayrapetyan,3060.0
5,Hrant Melkumyan,2939.0
1,Hubert Zieba,2629.0
2,Hugo Guillemette,2364.0
5,Hugo Wernberg,2566.0
5,Hui Li,2445.0
2,Humberto L. Blanco Ronquillo,2719.0
2,Huseyin Said Deveci,2662.0
2,Héctor Elissalt Cardenas,2349.0
5,IULIAN NECULA,1975.0
2,Ian Dzhumagaliev,2890.0
5,Ian Harris,2428.0
3,Ian Nepomniachtchi,3195.0
2,Ian Ocampos,2600.0
2,Ieuan Ward,2439.0
2,Ignacio Gago,2210.0
2,Ignacio Sainz Aguirre,1939.0
1,Igor Bjelobrk,2694.0
2,Igor Da Paz Palácio,2264.0
2,Igor Gulkov,2461.0
5,Igor Janik,2949.0
5,Igor Kovalenko,2958.0
5,Igor L. Vakhlamov,2925.0
2,Igor Lutz,2155.0
1,Igor Lysyj,2947.0
5,Igor Miladinovic,2877.0
5,Igor Vershinin,2609.0
3,Igor Wilk,2633.0
5,Ihor Samunenkov,3085.0
5,Ihor Vypkhaniuk,2700.0
5,Ilamparthi A R,2868.0
5,Ilan Schnaider,2959.0
2,Ilan Vardi,2198.0
1,Ildar Idrisov,2423.0
2,Ilija Stanojevic,2663.0
2,Ilja Biriukov,2187.0
5,Ilja Haitin,2525.0
6,Ilja Sirosh,2584.0
5,Iljya Grigorjev,2890.0
2,Ilya Gruzman,2071.0
1,Ilya Gutkin,2444.0
7,Ilya Khakhinov,2327.0
6,Ilyass Msellek,2872.0
2,In Hei Henry Ho,2081.0
2,In Vau,2297.0
7,Inayat Bolat,2605.0
1,Ind1anStar-inactive,2695.0
5,IndianGrandmaster13,2911.0
5,Indy Southcott-Moyers,2630.0
2,Inigo Riveiro,2564.0
2,Iniyan P,2876.0
1,Ioan Rees,2604.0
2,Irene Sukandar,2526.0
5,Irina Bulmaga,2606.0
5,Irina Mikhaylova,2336.0
5,Irina Petrova,2305.0
5,Isaac Chiu,2905.0
4,Isaak Parpiev,3039.0
2,Isabelle Tamarozi,2126.0
1,Isak Storme,2539.0
2,Isaque Goncalves Santos,1804.0
2,Ishvi Aggarwal,2368.0
5,Ismael Gimenez,2724.0
1,Ismayil Shahaliyev,2673.0
5,Israel Caspi,2730.0
2,Isuru Alahakoon,2601.0
2,Italo Romero,2300.0
5,Itay Sitbon,2754.0
5,Itgelt Khuyagtsogt,2824.0
2,Iulian-Ioan Taras,2394.0
5,Iung Alicio de O. Pinheiro,2651.0
2,Ivan Aldokhin,2607.0
2,Ivan Andrade,2413.0
2,Ivan Ivanisevic,2814.0
6,Ivan Kalajzic,2455.0
7,Ivan Kochiev,2723.0
2,Ivan Krylov,2649.0
7,Ivan Kubatko,2500.0
6,Ivan Martic,2579.0
2,Ivan Mezentsev,2482.0
5,Ivan Paquico Rodriguez,2542.0
5,Ivan Povshednyi,2885.0
1,Ivan Provotorov,2569.0
1,Ivan Stankovic,2600.0
5,Ivan Vihor Krsnik Cohar,2766.0
5,Ivan Yeletsky,3031.0
1,Ivan Zemlyanskii,3183.0
5,Ivashentseva Dominika,2336.0
2,Iwo Godzwon,2720.0
2,Iwo Karolczuk,2902.0
2,J,2008.0
2,Jaan Ehlvest,2695.0
2,Jacek Stachanczyk,2446.0
5,Jack Mizzi,2650.0
5,Jack Rodgers,2643.0
7,Jacob Dreelinck,2515.0
5,Jacob Flynn,2583.0
1,Jacob Templen Grave,2506.0
2,Jacorey Bynum,2679.0
2,Jacques Muller Luxama,1876.0
2,Jaime Rodriguez Santiago,2288.0
1,Jaime Santos Latasa,2985.0
5,Jaime Vaglio,2256.0
3,Jaiveer Mahendru,2682.0
6,Jaka Brilej,2573.0
5,Jake Darmanin,2468.0
7,Jake Kleiman,2684.0
5,Jake Shanty,3079.0
1,Jakhongir Vakhidov,3058.0
3,Jakob Leon Pajeken,2681.0
5,Jakob Postlmayer,2683.0
4,Jakob Weihrauch,2409.0
7,Jakub Borawski,2461.0
5,Jakub Chyży,2587.0
5,Jakub Fus,2821.0
3,Jakub Kosakowski,2970.0
1,Jakub Kusa,2615.0
6,Jakub Luberanski,2321.0
5,Jakub Pulpan,2822.0
5,Jakub Seemann,2866.0
2,Jakub Suder,2707.0
5,Jaloliddin Ilkhomi,3000.0
2,James Allen,2188.0
5,Jan Boder,2587.0
2,Jan Enrique Zepeda,2263.0
7,Jan Gustafsson,2836.0
1,Jan Helmer,2592.0
5,Jan Jodilyn Fronda,2519.0
3,Jan Klimkowski,2999.0
6,Jan Kokoszczynski,2759.0
3,Jan Malek,2912.0
2,Jan Marn,2593.0
5,Jan Murawski,2507.0
2,Jan Petr,2564.0
7,Jan Roebers,2197.0
5,Jan Subelj,2902.0
5,Jan Zienkiewicz,2655.0
6,Jan-Krzysztof Duda,3178.0
7,Jann-Christian Tiarks,2486.0
2,Jarmo Hartikainen,2222.0
2,Jaroslav Sobek,2079.0
1,Jason Morefield,2871.0
2,Jasper Rom,2492.0
1,Javier Benitez,2634.0
5,Javier Buenafé Moya,2376.0
2,Javier Quispe Santacruz,1827.0
6,Javier Ruiz Vazquez,2703.0
5,Javohir Bozorov,2508.0
1,Javokhir Sindarov,3190.0
2,Jay Bonin,2443.0
2,Jean Marco Cruz Mendez,2790.0
5,Jean Meunier-Pion,2449.0
7,Jean-Christophe Martine,2245.0
6,Jeet Jain,2768.0
5,Jeevan Karamsetty,2785.0
2,Jeff Quirke,2164.0
1,Jeffery Xiong,3117.0
5,Jeffinho023,2500.0
2,Jemal Ovezdurdyeva,2435.0
7,Jennifer Perez Rodriguez,2447.0
2,Jenny Astrid Chirivi Castiblanco,2251.0
3,Jens Albert Ramsdal,2402.0
5,Jens E Ingebretsen,2801.0
5,Jens Hirneise,2558.0
2,Jerzy Jesús Perez Leiva,2601.0
5,Jerzy Slaby,2641.0
5,Jesper Kjaergaard-Jensen,2342.0
7,Jesper Lauridsen,2285.0
2,Jesus Alberto Alcazar Jimenez,2389.0
2,Jesus Martin Duque,2472.0
5,Jesús Alberto Coca Cubillos,2323.0
2,Jesús Manuel Vargas Pereda,2075.0
5,Jia Haoxiang,2701.0
5,Jiner Zhu,2750.0
5,Joa Max Bornholdt,2618.0
5,Joachim Mouhamad,2490.0
5,Joakim Nilsson,2631.0
2,Joao Avalos,2448.0
5,Joao Batista Dias,1981.0
2,Joaquin Fiorito,2889.0
7,Joaquin Rodrigo Jimenez,2470.0
1,Joey Grochal,2613.0
7,Johan-Sebastian Christiansen,2954.0
2,Johann Hjartarson,2671.0
5,John Bartholomew,2868.0
5,John Curtis,2314.0
2,John Funderburg,2048.0
2,John Merriman,2445.0
2,John S. White,1948.0
2,Johnathan Bakalchuk,2708.0
5,Jonah Willow,2884.0
1,Jonas Bjerre,2962.0
5,Jonas Eilenberg,2639.0
5,Jonas Gallasch,2596.0
5,Jonas Wyss,2381.0
2,Jonathan Blackburn,2429.0
5,Jonathan Dourérassou,2827.0
2,Jonathan Hrach,2469.0
2,Jonathan Pein,2581.0
2,Jonathan Subervi,2384.0
5,Jonathan Yedidia,2424.0
2,Jonny Cueto,2486.0
5,Jorden Van Foreest,3128.0
1,Jorge Carlos Antonio,2045.0
2,Jorge Soto Vega,2447.0
7,Jose A. Hernandez Izquierdo,2637.0
5,Jose Antonio Garrido Diaz,2561.0
2,Jose Antonio Herrera Reyes,2715.0
5,Jose Camacho Collados,2534.0
2,Jose Esteban Marin Masis,2244.0
2,Jose Felix Calvo Gonzalez,2502.0
5,Jose Fernando Cuenca,2810.0
5,Jose Gabriel Cardoso,2943.0
5,Jose Garcia Molina,2534.0
2,Jose Guilherme Barria Santos,2704.0
2,Jose Javier Gonzalez Castillo,2640.0
1,Jose Martinez,3072.0
2,Jose Rafael Gascon,2777.0
5,Josefine Heinemann,2493.0
1,Josep Lacasa Diaz,2501.0
5,Josep Ruscalleda,2517.0
5,Joseph Bellissimo,2620.0
5,Joseph Girel,2953.0
5,Joseph Levine,2793.0
2,Joseph Zeltsan,2641.0
5,Joshua Colas,2696.0
2,Josue Araujo Sanchez,2739.0
6,José Carlos Ibarra Jerez,3057.0
6,José Francisco Veiga,2448.0
2,José Remolar,2500.0
2,José Renato Ruiz Maranhão,2100.0
2,Jovana Srdanovic,2534.0
2,Joy Romany,2122.0
2,JozefKneht,2676.0
5,Juan Alberto Gomez Aguirre,2657.0
5,Juan Antonio Urbina Perez,2615.0
2,Juan Carlos Mesa Cruz,2513.0
2,Juan Carlos Ricaurte Lopez,2211.0
5,Juan Cruz Arias,2858.0
5,Juan David Becerra Morales,2591.0
2,Juan David Lopez Perdomo,2213.0
1,Juan Fernando Aguilar Novoa,2499.0
2,Juan Manuel Aranda,2348.0
2,Juan Manuel Garcia Almaguer,2489.0
5,Juan Pablo Demaría,2496.0
3,Juan Rottenwohrer Suarez,2478.0
2,Juan Sebastian,2109.0
6,Juan Sebastian Melian,2705.0
2,Judah Nathan Levitan,2400.0
5,Jude Shearsby,2632.0
5,Jules Moussard,3075.0
2,Julia Elizabeth Sloan,2006.0
2,Julia Tsukerman,2079.0
5,Julian Antonio Rojas Alarcon,2802.0
7,Julian Colville,2643.0
5,Julian Estrada,2557.0
2,Julien Dubreuil,2440.0
6,Julio Antonio Hernando Rodrigo,2593.0
5,Julio Cesar Diaz Rosas,2627.0
6,Jun Ying Tan,2670.0
1,Jun Zhao,2861.0
5,Jung Min Seo,2828.0
7,Junior Tay,2453.0
2,Justin Blackman,2555.0
2,Justin Chen,2859.0
2,Justin Liang,2701.0
2,Justin Sarkar,2439.0
2,Justin Storm,2509.0
2,Justo Reinaldo Chemin,2126.0
2,Jéssica Trindade Hubner,1953.0
5,József Mátyás Herpai,2632.0
2,K Priyanka,2344.0
5,Kaan Kucuksari,2814.0
5,Kaan Ozcan,2651.0
5,Kacper Drozdowski,3061.0
5,Kacper Karwowski,2527.0
2,Kacper Piorun,2886.0
5,Kacper Polok,2535.0
5,Kacper Tomaszewski,2552.0
5,Kacper Ugorek,2802.0
2,Kadir Soria Delgado,2317.0
2,Kaganskiy Gleb,2344.0
2,Kaiser Luiz Mafra,2227.0
4,Kaivalya Sandip Nagare,2827.0
7,Kalyani Sirin,2633.0
1,Kamal Aghasiyev,2587.0
2,Kamil Warchoł,2524.0
5,Kanishka Bhatia,2417.0
5,Karina Ambartsumova,2750.0
2,Karina Ivanova,2282.0
2,Karl Bowden,2514.0
2,Karl-Emil Elmer Nielsen-Refs,2164.0
5,Karol Kucza,2677.0
5,Karsten Hansch,2606.0
5,Karsten Schulz,2526.0
5,Karsten Schuster,2465.0
1,Karthik Rajaa,2713.0
2,Karthikeyan Murali,2939.0
5,Kashish Jain,2815.0
2,Kaspar Kappeler,2300.0
5,Katarzyna Dwilewicz,2447.0
7,Kateryna Lagno,2830.0
2,Katharina Reinecke,2049.0
5,Kaua Marques Silva,2536.0
1,Kavyev_Ruslan,2228.0
5,Kayden Troff,3006.0
5,Kazybek Nogerbek,3083.0
5,Keaton Kiewra,2604.0
2,Keith Jeffrey Khumalo,2708.0
2,Kelsey Liu,2300.0
2,Kelvin Sánchez,2689.0
4,Kemal Bashirov,2657.0
6,Kemel Antonio Gallo García,2825.0
5,Ken Arnold,2465.0
6,Kerem Tinmaz,2481.0
2,Kerry Stead,2078.0
2,Ketevan Arakhamia-Grant,2468.0
5,Keti Tsatsalashvili,2500.0
5,Kevin Bordi,2953.0
4,Kevin Chor,2537.0
1,Kevin Cupid,2410.0
2,Kevin Davidson,2455.0
5,Kevin George,2767.0
1,Kevin Joel Cori Quispe,2676.0
5,Kevin Noboa Silva,2725.0
3,Kevin Yang,2760.0
5,Khagan Ahmad,2977.0
5,Khumoyun Begmuratov,2965.0
2,Kiborg95,2839.0
2,Kim Sergey,2549.0
2,Kim Yew Chan,2573.0
5,Kingsman132,2597.0
5,Kiren Vivek Nasta,2428.0
2,Kirill Alekseenko,2948.0
5,Kirill Klukin,2960.0
2,Kirill Kotlyar,2653.0
5,Kirill Kozionov,2492.0
3,Kirill Kuderinov,2669.0
5,Kirk Ghazarian,2926.0
2,Kjell Petersson,2123.0
7,Klementy Sychev,2929.0
2,Klendi Zeneli,2521.0
5,Kler Çaku,2450.0
2,Klára Kovács,2463.0
1,Koen Leenhouts,2702.0
2,Komal Kishore Pothuri,2236.0
5,Konstantin Bazarov,2744.0
1,Konstantin Begunov,2576.0
1,Konstantin Borsuk,2758.0
1,Konstantin Egorov,2360.0
1,Konstantin Garagulya,2530.0
5,Konstantin Loy,2539.0
5,Konstantin Popov,3104.0
1,Konstantinos Markidis,2542.0
2,Konstnatin Andreev,2642.0
2,Koorosh Bahmani,2510.0
5,Koosha Jaferian,2773.0
2,Korun Gulamirian,2137.0
1,Kosma Pacan-Milej,2665.0
5,Kostya Kavutskiy,2769.0
5,Krikor Sevag Mekhitarian,2880.0
4,Krishna Nathan,2556.0
5,Kriti Patel,2142.0
5,Krzysztof Budrewicz,2594.0
2,Krzysztof Jakubowski,2805.0
5,Kshatriya Vekhande,2816.0
2,Kuzmicz Krystian,2735.0
5,LUIS MIGUEL FLORESVILLAR,2157.0
2,Ladislav Langner,2404.0
5,Lagmantr,2712.0
2,Lakshmi C,2218.0
5,Lala Huseynova,2451.0
2,Lamine Brahami,2470.0
2,Lars Andreassen,2367.0
7,Laura Viñolas,2269.0
5,Laurin Jahnz,2563.0
3,Lawrence Trent,2710.0
5,Lazaro Lorenzo De La Riva,2535.0
1,Le Thao Nguyen Pham,2735.0
5,Leancy Beatriz Fernandez Bustamante,2403.0
2,Leandro Formes De Arruda,2401.0
2,Leandro Jiménez,2541.0
5,Leandro Krysa,2823.0
5,Lefong Hua,2618.0
2,Leinier Dominguez Perez,3011.0
1,Lenaerts Lennert,2617.0
5,Lenin Guerra Tulcan,2518.0
2,Lenka Ptacnikova,2260.0
2,Lennis Martinez Ramirez,2805.0
3,Leo Crevatin,2558.0
3,Leo Valle Luis,2902.0
5,Leon Livaic,2998.0
5,Leon Luke Mendonca,3039.0
2,Leon Mazi,2537.0
2,Leonardo Duarte,2316.0
5,Leonardo Tristan,2839.0
5,Leonardo Valdés,2632.0
5,Leonardo Vincenti,2560.0
1,Leonid Guerb,2191.0
5,Leonid Nozdrachev,2602.0
2,Leonid Sokolin,2635.0
3,Leonid Starozhilov,2845.0
2,Leslie Carolin Torres Hernandez,2266.0
6,Lev Zverev,2776.0
2,Levan Pantsulaia,2873.0
1,Levente Miszler,2567.0
1,Levon Aronian,3115.0
7,Levy Rozman,2849.0
2,Lewis Martin,2354.0
5,Liam Baruch,2427.0
5,Liam Putnam,3170.0
2,Lianet Diaz Garcia,2079.0
5,Licael Ticona,2781.0
1,Liem Le,3065.0
2,Lile Koridze,2503.0
2,Lilia Fuentes,2213.0
2,Lilit Mkrtchian,2451.0
5,Lily Jeanette Duarte Cramer,2295.0
2,Linus Olsson,2502.0
5,Linxi Zhu,2635.0
7,Liwia Jarocka,2508.0
2,Liya Kurmangaliyeva,2738.0
5,Loay Sameer,2607.0
5,Logan Clark Shafer,2624.0
2,Logman Guliev,2567.0
5,Loic Travadon,2622.0
2,Looi Xin Hao,2406.0
5,Lorenzo Perea Fruet,2862.0
5,Loris Tavernier,2602.0
5,Lovro Novosel,2764.0
2,Lubov Markelova,2111.0
5,Luca Albertini,2490.0
2,Luca Ernst,2500.0
4,Luca Moroni Jr,2875.0
5,Luca Silva,2638.0
2,Luca Suvorov,2560.0
2,Lucas Aguiar Cunha,2715.0
2,Lucas Aparecido Oliveira Dos Santos,2278.0
5,Lucas Cumpe,2864.0
2,Lucas DI NICOLANTONIO,2603.0
3,Lucas Do Valle Cardoso,2900.0
5,Lucas Foerster-Yialamas,2374.0
5,Lucas Liascovich,2929.0
7,Lucas Pereira Mendes Da Silva,2494.0
5,Lucas Ranaldi,2779.0
2,Luciano Justi Antunes,2263.0
2,Lucius Melillo,2560.0
5,Ludvig Carlsson,2773.0
3,Luis David Jimenez Almeida,2522.0
2,Luis Eduardo Ballester Llagaria,2510.0
5,Luis Enrique Valle Maytin,2439.0
2,Luis Eusebio Oro,2314.0
2,Luis Fernández Siles,2402.0
2,Luis Galego,2574.0
2,Luis Guillermo Antúnez Soler,2601.0
2,Luis Manuel Perez Rodriguez,2628.0
2,Luis Roque,2313.0
2,Luiz Araujo,2330.0
2,Luka Paichadze,2966.0
2,Lukasz Jarmula,2685.0
2,Lukasz Swiatlowski,2316.0
5,Lázár Mátyássy,2551.0
5,MF Pablo Alexander Ruiz Aguilar,2313.0
4,MI Marcelo Playa,2437.0
2,MIJuanReyesRosa,2187.0
5,MN Vinicius Saito,2537.0
5,MYMChessAcademy-inactive,2327.0
2,Maciej Czopor,2816.0
2,Maciej Klekowski,2937.0
3,Maciej Sroczyński,2579.0
3,Maciej Świcarz,2582.0
2,Madara Golsta,2175.0
4,Mads Vestby-Ellingsen,2748.0
5,Maftuna Bobomurodova,2442.0
1,Magnus Carlsen,3309.0
1,Mahammad Muradli,3203.0
6,Mahdi Gholami Orimi,2962.0
6,Mahel Boyer,2922.0
5,Mahmoud Alhadad,2004.0
1,Mai Narva,2740.0
5,Maka Purtseladze,2573.0
1,Maksim Chigaev,3077.0
5,Maksim Ivannikov,2817.0
5,Maksim Tsaruk,2883.0
1,Maksim Volkov,2926.0
5,Maksim Zhukov,2538.0
2,Maksims Golubovskis,2528.0
6,Maksym Dubnevych,3003.0
5,Maksym Goroshkov,2845.0
5,Maly Alexey,2769.0
5,Malyi Viacheslav,2753.0
7,Mamedov Edgar,2922.0
2,Mamikon Gharibyan,2947.0
2,Manoj Mishra,2323.0
5,Manolache Marius,2794.0
5,Manuel Petrosyan,3005.0
7,Manvel Arakelyan,2833.0
6,Marat Denishev,2855.0
5,Marat Gilfanov,2955.0
5,Marc Balague Camps,2545.0
5,Marc LLari,2555.0
2,Marc Lonoff,2233.0
1,Marc Morgunov,2429.0
2,Marcel Beulen,2447.0
5,Marcel Petersen,2703.0
2,Marcel Winkels,2104.0
5,Marcell Szabo,2647.0
2,Marcelo Jorquera,2351.0
2,Marcelo Villalba,2578.0
5,Marcin Krzyżanowski,2829.0
2,Marcin Molenda,2664.0
1,Marcin Sieciechowicz,2752.0
2,Marco Cattaneo,2659.0
2,Marco Cordeiro,2293.0
3,Marco Dobrikov,2732.0
4,Marco Lantini,2517.0
5,Marco Materia,2979.0
5,Marco Riehle,2833.0
5,Marcos Lianes,2916.0
2,Marcos Rodriguez Fontecha,2635.0
5,Marcos Vinicius Torsani,2423.0
5,Marcus Harvey,2830.0
5,Marek Karas,2661.0
4,Marek Pniaczek,2466.0
2,Margarita Fakhretdinova,2445.0
2,Margarita Novikova,2274.0
5,Margarita Potapova,2764.0
5,Margarita Zvereva,2185.0
5,Maria Florencia Fernández,2427.0
2,Maria Fominykh,2372.0
5,Maria Gevorgyan,2371.0
5,Maria Larina,2293.0
5,Maria Teresa Jimenez Salas,2558.0
5,Marianna Grineva,2076.0
1,Mariano Ortega Amarelle,2479.0
2,Marie Sebag,2667.0
2,Mariia Berdnyk,2488.0
2,Marina Korneva,2545.0
5,Mario Andres Fernández Sánchez,2156.0
5,Mario Gavilán Díaz,2609.0
2,Mario Sibilio,2272.0
2,Marius Deuer,2627.0
1,Marius Fromm,2650.0
2,Mariya Yakimova,2477.0
5,Mark Biernacki,2303.0
1,Mark Dejmek,2199.0
2,Mark Josse,2296.0
5,Mark Liubarov,2548.0
5,Mark Smirnov,2776.0
5,Mark Timmermans,2777.0
1,Mark van der Werf,2435.0
5,Marko Jelcic,2314.0
2,Marko Nenezic,2873.0
2,Marko Perestjuk,2417.0
5,Marko Srebrnic,2486.0
5,Markus Ragger,2888.0
2,Marlon Javier La Villa Rivas,2502.0
2,Marlon Jodar,2338.0
2,Maroun Tomb,2552.0
2,Martin Brüdigam,2566.0
2,Martin Chlpík,2306.0
5,Martin Holten Fiskaaen,2590.0
6,Martin Horak,2603.0
2,Martin Horcajuelo Rocamora,2437.0
2,Martin Matthiesen,2514.0
5,Martin Mena,2314.0
2,Martin Portero Rubio,2334.0
3,Martyn Kravtsiv,2945.0
3,Martyna Starosta,2477.0
5,Marvin Guevara,2116.0
5,Mary Kiseljova,2145.0
2,Marya,2133.0
2,Maryana Huda,2139.0
6,Masruri Rahman,2770.0
1,Matan Prilleltensky,2528.0
4,Matei-Valeriu Mogirzan,2587.0
1,Matensien,2550.0
5,Mateu Boci,2783.0
5,Mateus Costamilan Tomiello,2606.0
2,Mateus Felizardo Viageiro Alice,2379.0
5,Mateusz Bartel,2969.0
5,Mateusz Brozyna,2480.0
6,Matfey Rogov,2830.0
2,Matheus Santos,2220.0
7,Mathias Womacka,2608.0
5,Mathieu Ternault,2559.0
7,Mathis Sabatier,2452.0
1,Matias Jaque,2534.0
2,Matt Herman,2555.0
2,Matt Pon,2540.0
1,Matt Zavortink,2579.0
2,Matthew Guo Diao,2612.0
2,Matthew O'Brien,2712.0
1,Matthew Wadsworth,2777.0
2,Matthia Bach,2502.0
4,Matthias Bluebaum,3095.0
2,Matthias Dann,2775.0
2,Matthias Mattenberger,2655.0
5,Matvey Galchenko,2968.0
7,Matyas Palczert,2779.0
2,Matyáš Zeman,2558.0
2,Matías Mingo Fernández,2382.0
2,Matías Pérez Gormaz,2801.0
5,Mauri Lehtosaari,2658.0
1,Maurizio Brancaleoni,2496.0
5,Max Chen,2522.0
2,Max Warmerdam,2946.0
2,Maxi Perez,2673.0
2,Maxim Gavrilov,2656.0
5,Maxim Lugovskoy,2802.0
4,Maxim Matlakov,3035.0
2,Maxim Novik,2635.0
5,Maxim Omariev,2603.0
2,Maxim Ventura,2505.0
5,Maxime Lagarde,3016.0
1,Maxime Vachier-Lagrave,3249.0
