Node,Community,X,Y
anon481216,2,0.39735912807373686,-2.2531217391817906
buddika amarasinghe,0,2.374228466181922,-0.3721988001489283
Андрей Хромкин,0,5.942794526853658,2.588829657508684
Димитрий Король,0,6.788994460442349,3.196426351686041
Havard Haug,3,-1.8115336752789535,-0.7411667522376691
Sondre Melaa,3,-1.355580080432713,-1.3431039852827413
Alejandro Castellanos Gómez,4,-0.05699132221589426,-2.442442394320971
Alejandro Domingo Nunez,4,-0.2200003867125633,-2.5948750932278575
Ali Farahat,4,-0.18899304032796785,-2.5740443035431424
Cedric Chassard,4,-0.32308438059163425,-2.519484112025042
Diego Adla,4,-0.30815345098138336,-2.5154772878064264
Gil Popilski,4,-0.173905756306329,-2.5529427281796275
Henning Holinka,4,-0.2738040338218114,-2.5601158531476216
Luca Moroni Jr,4,-0.2828502189376063,-2.5447791438354725
Maxim Matlakov,4,-0.23136719550600582,-2.572373695685263
Patryk Cieslak,4,-0.7239211157213148,-2.0094953379396117
Paulo Jodorcovsky Werjivker,4,-0.46660583613447965,-2.3811074804469143
Ryan Amburgy,4,-0.3156320481794635,-2.5247483810305016
Shaaketh Sivakumar,4,-0.25895240145731696,-2.564931254659306
Timur Yonal,4,0.2811036002316209,-2.134273579780444
Yaroslav Demchenko,4,-0.20738445641436012,-2.5716816723482725
Yudel Romero Arzuaga,4,-0.30097773765772334,-2.5090980606948956
Аrtеm Odеgоv,4,-0.340580965036006,-2.5231056971013897
Akylbek2021,0,1.0462413988327834,-1.5336799094991531
Andreas Mende,0,3.975684202694049,0.9104439457335521
Ioan Rees,0,0.7525211185165913,-1.816582479571487
Ivan Krylov,0,0.6989764358402684,-1.797672202207063
Leonid Guerb,2,1.5213284050943825,-1.3475969411440654
Mark van der Werf,0,1.8612504903700016,-0.8592437691975242
Mike Hehir,2,0.08654107610226947,-2.267609241263232
Nicolas Brunner,2,-0.4042769682602782,-2.2940598789494873
Nikolaos Skiadopoulos,0,3.8306772373281146,0.8689534042391703
PAULO CÉSAR COSTA,2,1.2714745874028335,-1.541379071200109
Patrick Perry,2,-0.4065846537966076,-2.2994192627062504
Raja Rithvik R,2,1.4878670460777688,-1.4471567546572275
Rebeca Garcia Hernandez,2,2.068300742062709,-0.9172795088724311
Roman Tomaszewski,0,4.430279181582788,1.3996437285424266
Susanna Gaboyan,0,1.8788222160631558,-0.8853062352642982
Suvrajit Saha,0,1.0337055698345474,-1.5323532541011078
Tatiana Bogumil,0,6.6060718427708585,3.191508629265211
Torben Søraas,0,1.1794565445797103,-1.4253912739412116
Vasil Trickov,2,1.1904336118863872,-1.6771178829254292
Zahar Efimenko,0,5.088452332416941,1.7078907990679566
Andrei-Mihai Bonte,0,3.53355632011717,0.7239867479978862
David Blanco Diez,2,0.7127644519986784,-1.9026113248221035
Han Schut,0,1.1055328891760112,-1.4525853758448768
Jorge Carlos Antonio,0,0.43762647176460895,-1.9821593666042097
Ratko Novak,1,-0.11073193916184694,-2.488655045586778
Serban Cristian,2,0.3040464266410865,-2.2284712697416302
Alejandro González Vega,0,1.4033086562607446,-1.194594706342792
Alexei Kornev,0,2.718737468460063,-0.2656485223648016
Christian Gian Karlo Arca,0,0.9810405847503916,-1.6576760552029421
Daniel Gutiérrez Olivares,0,2.0597905076191103,-0.6467301773342994
Diana Mirza,0,1.6965730459865243,-0.8654239259199974
Gustavo Horokoski De Souza,0,2.5076191849734784,-0.3013603200563196
Jonathan Blackburn,0,3.7942822579426987,0.8467430781380745
Juan David Lopez Perdomo,0,4.271075227869234,1.366766895840825
Marc Lonoff,0,6.817378693402536,3.5803993395438165
Maria Fominykh,0,3.7556803938891283,0.7269738289674941
Martin Chlpík,0,7.406407033616587,4.072355563404335
Michal Provaznik,0,1.7948185548647189,-0.8798937852754375
Nikita Filindash,0,3.5600936886403436,0.38558026601137785
Paul Rohwer,0,0.5128186891604345,-1.9879530358324426
Pavel Chernomordik,0,2.4046158915311207,-0.40460728170029425
Ramiro Corona Monraz,0,2.4964605737260452,-0.25278329948159417
Tarini Goyal,0,1.7883909142844876,-0.9951038071221245
Vladimír Bochnička,0,5.080075019090323,2.010252782110039
Yilin Li,0,2.010703565232757,-0.6193627414697755
Gulrukhbegim Tokhirjonova,1,-0.40925408707981353,-2.3703474815658856
Vo Quoc Bao Tran,2,-0.27082411788465394,-2.542726442571052
Andreas Skotheim,4,-0.4937125241156088,-2.3410010250743603
Anthony Atanasov,4,-0.28012647007533886,-2.6067636315011904
Daniil Manelyuk,4,-0.43118370763852276,-2.404994046657447
Diogo Duarte Guimaraes,4,-0.4694213444408863,-2.3807629056928232
Eelke De Boer,4,-0.25435452912294915,-2.5451089383708774
Ian Dzhumagaliev,1,-0.3342787222128295,-2.4765939328910185
Lazaro Lorenzo De La Riva,4,-0.4968425438249985,-2.349946458805562
Martin Holten Fiskaaen,4,-0.4187327405467366,-2.428516317377895
Matei-Valeriu Mogirzan,4,-0.3300203558985196,-2.535427440273548
Maxim Omariev,4,-0.23040394202610107,-2.6050878693281083
Oskar Wieczorek,4,-0.2121962338060428,-2.5994087509510884
Todd Andrews,4,-0.3044471645433918,-2.5561771252674794
William Alfaro Caracas,4,-0.21466511126137325,-2.6008844650643828
Anatoly Moskvin,0,0.5038022152353563,-1.9845156447926309
Ayan Allahverdiyeva,1,-0.09035334783158341,-2.2993257869389736
Evandro Amorim Barbosa,0,2.229368385753592,-0.7226206617138812
Lucas DI NICOLANTONIO,0,2.841653808665581,-0.01325063528831523
Robert L. Hess,1,-0.12360211365165163,-2.510652789901961
Robert Ramirez,1,0.45234915373746637,-2.056050473943351
Timur Gareyev,0,3.66916105976829,0.7977326519050301
Vitaliy Bernadskiy,0,3.5540058291558023,0.37103980584585255
Alan Pichot,4,-0.23438389749615554,-2.629188921156772
Arash Tahbaz,1,-0.2722560632820157,-2.6345535652298726
Carlos Daniel Albornoz Cabrera,4,-0.2616491090627167,-2.5981520452965787
Casper Liu,1,-0.18341704611171927,-2.6177146170220955
David Howell,1,-0.08021093382413026,-2.5743643234532394
Dawid Janaszak,1,-0.23738816745217367,-2.6428254877583366
Jakub Kosakowski,4,-0.23199022623526488,-2.5983759303791913
Jan Kokoszczynski,1,-0.7585919803280181,-2.085102435737384
Jose Martinez,2,-0.5831600790840872,-2.253703397159942
José Carlos Ibarra Jerez,1,-0.23444197412514056,-2.634936835916665
Kaivalya Sandip Nagare,4,-0.2880033134359323,-2.5764250407212885
Lenin Guerra Tulcan,4,-0.29763200957206265,-2.545887787720402
Mahel Boyer,1,-0.34259446021094214,-2.5168248833873004
Marat Denishev,1,0.16878292320724808,-2.4321435026549336
Raphael Mayaud,1,-0.25456573077993444,-2.593925169519973
Rasmus Svane,4,-0.4973730088999534,-2.3570534146417232
Roberto Junio Brito Molina,4,-0.2498670922054806,-2.6009851266422137
Theo Bressy,4,-0.2881322818741184,-2.6129825449459223
Vugar Rasulov,4,-0.3559675636802519,-2.5336614016241015
Yasin Emrah Yagiz,1,-0.20703916759349372,-2.619345987174177
Yoav Milikow,4,-0.2878026607734176,-2.6124894732619652
Shyam Gandhi,1,-0.050757233146087474,-2.411688020644538
Alexander Grischuk,2,1.6596589114449547,-1.4556955252958388
Alvaro Rodriguez,2,0.4514409210462835,-2.171488089767739
Andres Carrasco Miranda,2,1.2647365373033594,-1.5257780972162054
Anton Karpenko,2,0.41343362674062534,-2.118899367599853
Ari Kiremitciyan,2,1.0313024205031922,-1.7115690378709567
Artemy Gogolev,0,4.923459255012554,1.64090315956543
Colombiano07,1,0.8370326695299707,-1.8313029369315563
Danila Bilan,2,2.348616362864136,-0.7235764733441833
Denis Kovalev,2,1.173086673378917,-1.6888742805333514
Diego Carbone,2,-0.19388928868501046,-2.484206962936374
Dmitry Gordievsky,0,2.2246426746801875,-0.6414337501778212
Gerardo Antonio Gracia Alvarez,0,4.255400928207243,0.9792767237517147
Grigoriy Sharankov,2,1.0843513745401863,-1.777250516801494
Grzegorz Nasuta,0,3.487371204419596,0.4276649542747032
Igor Gulkov,2,2.1683900258785695,-0.8372028968363597
Itgelt Khuyagtsogt,2,-0.3394725189880576,-2.496499960628077
Jenny Astrid Chirivi Castiblanco,2,-0.039157783121643634,-2.5124885013882734
Leinier Dominguez Perez,2,0.23844257229190388,-2.3882214448334023
Levon Aronian,2,1.5804496850674836,-1.3937403808538906
Magnus Carlsen,2,-0.37713164346093925,-2.331191781099402
Marc Morgunov,0,2.7688378477188613,-0.16674888452349867
Mariano Ortega Amarelle,0,3.5748242662978904,0.36339880478675374
Nhat Minh To,2,0.29612740685598665,-2.2619506138395997
Samvel Ter-Sahakyan,2,1.9205630988100308,-1.2510940712326688
Sanan Sjugirov,2,1.5333839327211853,-1.555885127276801
Sergei Zhigalko,0,3.243738440477057,-0.07461609621365643
Vladislav Artemiev,2,2.393027013922894,-0.7525372084573128
Piero Mazzilli,2,-0.2878676397698454,-2.469844029179284
Alexey Kislinsky,0,2.975768760238006,-0.15621580914405445
Axel Bachmann,0,2.34864704989581,-0.37787467954317583
Georgi Orlov,0,3.4714293689206746,0.6347302271482126
Henrique Barbosa Veloso,0,1.6492715289359845,-0.9356488841014764
Ivan Mezentsev,0,4.06164642039416,0.8191430845041311
Kemal Bashirov,0,0.5111430849267817,-2.0028537740395915
Michel Bifulco,0,2.4893712952883855,-0.22028983669932448
Nikita Fedotov,0,2.413073981442642,-0.475690725365996
Svetlana Vifleemskaia,2,1.2224359758293397,-1.462189941966491
x-3704738925,0,2.1708604255556954,-0.5692094107796561
"Yang, Kaiqi",4,-0.21382718215214364,-2.5625820810148205
Ortik Nigmatov,1,-0.11327623941397184,-2.511893890604077
ZAHAR HILKEVICH,2,0.09748831070269537,-2.33944206403164
Blaz Bratovic,1,-0.16875131459580145,-2.526583836871656
Ivan Kochiev,1,0.12155114970820334,-2.379971476773472
Sergio Hernández Leon,0,0.09924886484535975,-2.295019002663525
Sofia Pogorelskikh,0,0.38995159391331935,-2.0629492317044202
Augustinas Bazilius,4,-0.2739985780260291,-2.560851129013193
Bence Pribelszky,4,-0.2309193070500613,-2.618351994987144
Duc Minh Lai,4,-0.33036214092627475,-2.5323214280020783
Eduardo Muzzi,4,0.14147151705647107,-2.2868431018366344
Franciszek Sernecki,4,-0.29444293799771426,-2.559651789000948
Franco Manteiga,4,-0.008166159326503374,-2.429687771773709
Martyna Starosta,4,-0.18617076844809774,-2.580796956181881
Alexandr Kostiukov,2,-0.27176166966306586,-2.500240454224626
Alexey Kolmagorov,2,-0.3327146723419545,-2.4450044466242704
Anastassia Sinitsina,2,-0.1720113925754612,-2.4788092812746436
Assel Serikbay,0,0.10278651695522545,-2.3597183592459445
Batuhan Özen,2,0.27247343190283846,-2.2139432306488103
David Martinez,2,0.28895077384351237,-2.211435676934625
Jose Esteban Marin Masis,2,1.4036965288563479,-1.391884134797364
Matias Jaque,2,0.5805566543472029,-2.08367104075017
Mamikon Gharibyan,2,0.5950829740030428,-2.1556550496629523
Kiborg95,0,2.960957962167134,0.05542292261351083
Alekhine Nouri,3,-0.3787109516377785,-2.430657025305445
Hanna Wesołowska,0,0.21871665094469991,-2.237216272419123
Kevin Joel Cori Quispe,2,-0.03539927453519463,-2.456192645501634
Savitha Shri B,2,-0.41225146316962313,-2.388742564471824
Aleksandras Jegorovas,2,0.022366803191621265,-2.3839601226119917
Nad Titus Petre,2,-0.21307044189276797,-2.563605452012857
Petro Golubka,2,-0.19036483725737902,-2.5608582168648666
champ2005,2,-0.1289465703134424,-2.5426459318291394
Aljoscha Feuerstack,0,0.6141307210259621,-1.9695273544663605
Ariel Nicolas Tokman,2,0.47825368401677903,-2.117830928036661
Aswath S,2,-0.12009116406932614,-2.5231604590559797
Jan Marn,0,0.4842779799496751,-2.009333705234811
Karthik Rajaa,2,0.6211075817438338,-2.0415673545172943
Marco Cattaneo,1,-0.05969340550932984,-2.485785868078523
Neven Hercegovac,0,2.557236599060146,-0.24758097430937454
Papp Levente,2,0.11111973655608638,-2.3703719785526394
Piotr Piesik,2,-0.03969800018416207,-2.4565319854690357
Praggnanandhaa Rameshbabu,2,0.5511594370439946,-2.141414978386335
Robert Hungaski,2,-0.2031301687930886,-2.5577583439015683
Sven Tica,0,1.1530991715500984,-1.4577552109636576
Vladimir Hamitevici,2,-0.1711234861240096,-2.5150373412864995
Guadalupe Montano Vicente,0,1.6707386996674805,-1.0864359139037363
Alexey Zhuravlev,1,-0.09890821819322031,-2.4431063096708927
Dachey Lin,1,-0.4687418692787077,-2.396125337287264
HRVOJE FAJDETIĆ,1,-0.3590716120130889,-2.342422715238676
Raven Sturt,1,-0.28603080266348685,-2.4584294667138975
Hugo Guillemette,2,0.8938924708086619,-1.8405846876484515
Dmitry Kryakvin,2,-0.030786568405242708,-2.3552658850246937
Aleksandr Shimanov,4,-0.22086198794175999,-2.583883842569695
Bryan Enming Lin,4,-0.22381889682674286,-2.585238708911102
Tejas Rama,4,-0.22036205092622965,-2.584039217669601
Etienne Bacrot,2,0.673606467417218,-2.092954520826027
Igor Wilk,4,-0.16735477252441694,-2.556370931072873
Zarina Nurgaliyeva,4,-0.046633671585411644,-2.4503702037642383
Gabor Nagy,4,-0.19179376537255202,-2.5883520975201217
Barbara Skuhala,4,-0.2360528097532893,-2.459714966717975
Ewa Barwinska,1,-0.10453789799274557,-2.4742320412516876
Leandro Formes De Arruda,0,0.5878035719336918,-1.912106350879219
Zurab Tqebuchava,2,-0.28920007357094013,-2.417598120502154
Sean Senft,2,-0.12292165447356895,-2.487966453133878
Илья Дерябин,2,0.1987402988797468,-2.279009073591574
Antonio Arencibia,1,-0.5030938227640582,-2.322929672673709
Devindya Oshini Gunawardhana,2,-0.16549414321595143,-2.5112561530135027
Ediz Gürel,4,-0.4243459090598518,-2.40570355516989
Kirill Kuderinov,4,0.0207394567725868,-2.3975664213057826
Raset Ziatdinov,1,0.09814120072809142,-2.2300915940204113
Rustem Gorbenko,3,-0.7571321622648748,-2.01451015597799
Zsolt Korpics,1,-0.557951796972229,-2.230820215784056
Davis Zong,2,0.005280103352769324,-2.462695603184831
Christian Almeida do Nascimento,3,-0.3971031425433438,-2.397998651900284
Marcelo Villalba,0,1.03681885915528,-1.5917246402414795
Paweł Kowalczyk,1,-0.3394313929263765,-2.470464910662413
Evan Ai,3,-0.4273786614999504,-2.3565997982165796
Victor Mikhalevski,2,-0.13799465898335897,-2.377815481579795
Cem Kaan Gokerkan,1,-0.8870582577382647,-1.9569512304580454
Vladimir Damjanovic,2,-0.18014853301823164,-2.56414338174385
Dmitry Sumaneev,2,0.19184605108327926,-2.3331589260182497
Joy Romany,0,0.7136683271901669,-1.8423373253811717
Rafał Tymrakiewicz,1,-0.19575946717162004,-2.5497891292223667
Alexandra Zherebtsova,0,0.7229998344670681,-1.7893118154171552
Marcelo Jorquera,1,0.7156325581200962,-1.8195708544646476
Heinz Georg,0,1.3916614214554934,-1.2594065956312217
Thomas Rendle,1,-0.09046061384653731,-2.41053416914482
Volodymyr Onyshchuk,1,-0.03645258146173817,-2.3933789546275914
Srinath Narayanan,4,-0.48670616245586895,-2.3399178897590165
Vsevolod Ovchinnikov,2,-0.5908138430857995,-2.30338184452949
Alexey Kovalchuk,2,-0.2614367758052347,-2.426065193435654
Evgeny Degtiarev,2,0.19425155369952524,-2.32225234432013
ChessyInstinct,2,-0.2513250687630221,-2.55439081842091
Giovanni B Tavares Da Silva,0,0.6187948884833043,-1.8356627765263767
Pavel Politov,0,0.6559492319843423,-1.8464312520132253
Anatole Vlachos,1,-0.24487160863748234,-2.5306472028252567
Ilya Khakhinov,0,0.09168467461824771,-2.3330829130725186
Roman Jiganchine,2,-0.3396768449869798,-2.3999421905252953
Burak Firat,2,-0.06541514984075644,-2.5250410090928956
Samuel Malka,2,0.012111540813556318,-2.350402581474848
Arian Baradaran Tamadon,1,-0.2288280596018626,-2.6460062134084406
Dina Belenkaya,1,-0.24240999114366513,-2.6260249931750597
Dmitry Minko,1,-0.26369914557820534,-2.618250973915688
Gabriel Voiteanu,1,-0.27401392161062355,-2.6129746614764424
Gaioz Nigalidze,1,-0.23967466398327666,-2.6316367824965567
Ilja Sirosh,1,-0.3817376745204832,-2.476078148257879
Julio Antonio Hernando Rodrigo,1,-0.2033351954963331,-2.633861236281956
Kerem Tinmaz,1,-0.19727362599887618,-2.636637765057747
Sayed Javad Alavi,1,-0.22960655251543952,-2.6513535500684173
Vladimir Dobrov,1,-0.2209237278850218,-2.6388446740266422
Wesley So,1,-0.22605636489006758,-2.63028892051068
Alexey Slavin,1,-0.3485584052602244,-2.4219517013988923
Armin Kekic,2,-0.3682706374097527,-2.3531159846160894
Fernando López Gracia,0,-0.017684640278562785,-2.370150221654154
x-0147207515,1,-0.4220338952677326,-2.349993335837848
Radosław Dzierżak,4,-0.33638746894577576,-2.5187060572992235
Roberto De Abreu,0,0.17985818314449958,-2.266542541097295
Michael Buscar,2,0.5825539170006019,-2.0084018645677237
K Priyanka,1,-0.10864034792477144,-2.5097625118673568
Tyler Tanaka,1,-0.45752185706638604,-2.4053089074118312
Andrey Marcelo Souza Neves,2,0.00469611950648865,-2.395859024801116
Grzegorz Toczek,0,0.46490206760751834,-2.031702166803231
Jose Javier Gonzalez Castillo,1,-0.10537663485940914,-2.499970371598362
Daniel Yedidia,2,-0.021456105054318664,-2.4158196687232065
Kazybek Nogerbek,2,-0.2593621345234949,-2.554862290176632
Jonas Eilenberg,2,-0.1532093743945635,-2.5248598628201617
Evgeny Postny,4,-0.22474446882185248,-2.596683302115274
Matthias Bluebaum,4,-0.22377356974807794,-2.5891129123114522
Mykola Korchynskyi,4,-0.23429606107284612,-2.5935263415767134
Nikita Shandrygin,4,-0.22425206817912327,-2.594182511690569
Oleg Papayan,4,-0.22944029936713514,-2.589587793370266
Orest Vovk,4,-0.2230211169663198,-2.5877410165487675
Sahib Singh,4,-0.2522851139482451,-2.601798691332632
Tanitoluwa Adewumi,4,-0.2370089417018655,-2.596459690197747
Володимир Михальський,4,-0.234855278258219,-2.580355204912877
Evgenij Shuvalov,1,-0.22738386066486133,-2.6163374116088924
Mikhail Yashmetov,1,-0.2507475558550843,-2.5958254786239072
Евгений Бурмакин,1,-0.06973082970741158,-2.49847253605136
Daniel Cremisi,2,-0.2689654376293551,-2.523542415441062
Nino Batsiashvili,2,-0.19176589210381054,-2.5132793229075516
Lev Zverev,1,-0.2313116627409646,-2.6158261544673764
Nasyrova Ekaterina,2,-0.2790365350689375,-2.5133060206916986
Tarasova Viktoriya,2,-0.176593197116385,-2.5593200983130084
AradNazari,1,-0.22459169223654246,-2.6103363106894473
Giovanni Marchesich,1,-0.21909790134555682,-2.614513745927156
Ivan Kalajzic,1,-0.22672671003303554,-2.60850530988912
Jan-Krzysztof Duda,1,-0.22884577270286388,-2.621828907555566
Mahdi Gholami Orimi,1,-0.2229037138371591,-2.5871502158636632
Phileas Mathieu,2,-0.24800277320637046,-2.5586979765005395
Miguel Munoz,1,-0.24910773800743244,-2.548439165579652
Bojan Maksimović,4,-0.22284463676743482,-2.585431458697494
Bryan Xie,4,-0.23010502118006104,-2.5819255775777585
Dávid Haszon De,4,-0.22291394812705834,-2.586082373038042
Emin Ohanyan,4,-0.22266572702582588,-2.5821529622305093
