Name,Solid_Style_Prob
Egor Lashkin,0.452209659673963
Eivind Grunt Kreken,0.27865155424359017
Ekaterina Borisova,0.8072604446145476
Ekaterina Goltseva,0.5900376286191683
Ekaterina Miroshnik,0.07552273379639922
Ekaterini Pavlidou,0.2840592575384403
Eldiar Orozbaev,0.3830978927041842
Elham Amar,0.6132699499101502
Elijah Logozar,0.07915832244268363
Eline Roebers,0.06460752280747548
Elis Denele Dicen,0.17023469382904424
Elliott Winslow,0.5670261005345213
Elnaz Kaliakhmet,0.24121457397604235
Elnur Aliyev,0.743598577387379
Eltaj Safarli,0.9747623846330775
Elvin Wilson,0.4358140900016805
Emanuel Vaglio,0.24713840096545892
Emerson Veiga,0.0884892113297541
Emilia Dyalog,0.3289572738788647
Emilia Sprzęczka,0.08022713854738694
Emilia Zavivaeva,0.26712697750589437
Emilio Cordova,0.743483788088352
Emilio Hernandez,0.43018166265244673
Emin Ohanyan,0.6478035119104503
Emre Mecit,0.8253457394163857
Enes Tanriverdi,0.5199198459805993
Enkhrii Enkh-Amgalan,0.4679553356431795
Enrico Vianello,0.4895149097311974
Enrique Butti,0.41932780298161465
Enrique Fernando Asensio Ramos,0.6377241571850643
Enrique Fonseca Manrique,0.31267298651627884
Enrique Tejedor Fuente,0.5953517787160955
Enzo Federzoni,0.1995188561596865
Enzo Ferrara,0.22588509619452513
Eray Kilic,0.4832120774061416
Erez Kupervaser,0.5088889069608973
Eric Hansen,0.48045380582801955
Eric Hon,0.6092219228112036
Eric Liu,0.2169789334121352
Eric Rosen,0.7619756526593409
Erick Zhao,0.07122316080906296
Erik Blomqvist,0.43726850479086865
Erik Golubovic,0.6981214863541072
Erik Rönkä,0.07059058757706252
Erik van den Dikkenberg,0.08080302347261219
Ermes Espinosa Veloz,0.29175141879771055
Ernesto Javier Fernandez Guillen,0.22551445249668278
Ernesto Real de  Azua,0.9238073292884724
Ervin Ozkan,0.778987763074354
Erzhan Zhakshylykov,0.7171355966637327
Esper Van Baar,0.8650676117204016
Ethan Saya,0.8701088901622877
Ethan Sheehan,0.9584328186904896
Etienne Bacrot,0.7970552996129765
Ettore Stromboli,0.5207335630744023
Eugene Yanayt,0.13311453005881527
Eugenia Karas,0.4272831482334283
Evan Ai,0.6448286133791596
Evan Rabin,0.6590842018655053
Evan S. Rosenberg,0.7199560151418213
Evandro Amorim Barbosa,0.33537459226782734
Evelina Zavivaeva,0.4848738562091503
Evgeni Krasilnikov,0.6172375407727484
Evgenij Kretov,0.13705124500709223
Evgenij Novikov,0.23918131901147593
Evgenij Shuvalov,0.5885925037034234
Evgenios Ioannidis,0.8857784395920667
Evgeniy Najer,0.5463921808453678
Evgeniya Doluhanova,0.6040153655617301
Evgeny Alekseev,0.8139447990625172
Evgeny Degtiarev,0.8629605707676742
Evgeny Egorov,0.43863341886035523
Evgeny Ermolaev,0.7794802958561541
Evgeny Melikhov,0.8459545095006809
Evgeny Postny,0.6836249421277634
Evsuld Myagmarsuren,0.23139453303743102
Ewa Barwinska,0.23601895609560825
Eyal Noy,0.5037882922337776
Eytan Rozen,0.3714689657719912
FAUSTO CASTELLA GARCIA,0.7458561769755307
Fabian Fiorito,0.13944605663408532
Fabian Vivas,0.618241727554022
Fabiano Caruana,0.5556905073454068
Fabio Colonetti,0.5130457130536695
Facundo Vazquez,0.4934532891665926
Farid Mustafayev,0.3847688128207552
Farid Orujov,0.5251769727511773
Farzad Bolourchifard,0.6973003747563558
Faustino Oro,0.1075509871342231
Federico Perez Ponsa,0.7760861057442834
Federico Sellitti,0.4218261776478607
Felix Hindermann,0.5698111262405398
Felix Ilinca,0.14243770880330783
Felix Kuznetsov,0.02970540249986951
Felix Meissner,0.568177545112758
Felix Rose,0.5552724709294401
Ferenc Jr. Gombocz,0.33176985050272195
Fernando Bolaños Soza,0.3851477354266846
Fernando Broca,0.6487928314192913
Fernando Díaz,0.2388644698478592
Fernando López Gracia,0.5279210970150471
Fernando Mata,0.10667186491736722
Fernando Valenzuela,0.091516387909574
Fidel Corrales Jimenez,0.4809766763734065
Filip Boe Olsen,0.7622333539545052
Filip Dowgird,0.6677978522827106
Filip Haring,0.7923024952963656
Filip Ochedzan,0.62805441967
Flavio Wisniacki,0.7183466491170563
Florescu Codrut Constantin,0.3956769990606903
Florian Gatterer,0.6760481973478865
Florian Jenni,0.8548276101777323
Floryan Eugene,0.08653465418495618
Flávio Bezerra,0.562985049227899
Francesco Bettalli,0.35276888747067153
Francesco Sonis,0.22169579884299453
Francisco Ferrari Pironti,0.3115057972168315
Francisco Fiorito,0.49532599449308873
Francisco Javier Muñoz,0.45967585460586885
Francisco Orantes Taboada,0.8122866438117418
Francisco Silva Gonzalez,0.5013057201034893
Franciszek Sernecki,0.827910537340891
Franck Steenbekkers,0.2948976587647055
Franco Manteiga,0.6584243861774396
Frank Buchenau,0.8591951612361319
Frankie Badacsonyi,0.8882595743720261
Frederick Waldhausen Gordon,0.636137664594755
Frederico Matsuura,0.8148875333969743
Frederik Svane,0.6684584324986613
Frode Elsness,0.24231784010211074
Fruzsina Szente-Varga,0.055368995193817216
Fy Antenaina Rakotomaharo,0.4560547716796727
GERARDO MARIN,0.5048886718063523
GIRINATH PDS,0.4374370497982773
Gabor Nagy,0.04604749268583466
Gabriel Carckeno Do Carmo,0.3187269060650038
Gabriel Gonzaga Garcia,0.7015783594781879
Gabriel Gähwiler,0.7788796511060033
Gabriel Lenoir,0.39363190439275275
Gabriel Petesch,0.3310775975533461
Gabriel Voiteanu,0.6939953251423687
Gahan MG,0.9093756700768585
Gaioz Nigalidze,0.5934795170087026
Galina Novikova,0.02252656987739341
Gara Balajaev,0.44738203371876184
Garnik Nersesyan,0.7628816588247846
Garrett Smith,0.47696909610734634
Garv Gaur,0.23628116475123218
Gary Leschinsky,0.4054989578613517
Gasan Guliev,0.7728013618207414
Gastón Martin,0.2809985835799923
Gata Kamsky,0.9770803634902417
Gaurang Bagwe,0.11333820109690537
Gawain Maroroa Jones,0.7478501178564066
Gellert Karacsonyi,0.5202763903561207
Gennady Kozlov,0.35839684758980106
Geordie Derraugh,0.26005175614978854
Georg Seul,0.5482724657234455
Georg Von Buelow,0.4688917205149886
George Danzer,0.3663825749266373
George Stoleriu,0.8310614343802444
Georgi Orlov,0.817804528826073
Georgijs Germanovs,0.3761262407535848
Georgios Alexandros Kouskoutis,0.7814240746501457
Georgios Kanakaris,0.9328931665816796
Georgios Souleidis,0.5819012620447392
Gerardo Antonio Gracia Alvarez,0.7780472242913887
Gerardo Fernandez,0.45985179453570507
Gergana Peycheva,0.15250900760928146
German Bazeev,0.9783031441954424
German Spata,0.8727483922918868
Germán Della Morte,0.24125438343100516
Gerodot71,0.19176675942281735
Gerson Príncipe,0.5522083714142043
Gevorg Harutjunyan,0.8589357573629874
Gianmarco Leiva,0.8921803109428368
Giannis Kalogeris,0.2890728970477735
Giga Quparadze,0.6310037360595379
Gil Popilski,0.693150567415383
Gilbert Elroy Tarigan,0.980523615922408
Giorgio Belli,0.6215285856729638
Giovanna Arbunic Castro,0.27146199115450853
Giovanni B Tavares Da Silva,0.4634464579073775
Giovanni Marchesich,0.33300767994728847
Girish Koushik,0.8760150742503697
Gisela Roque Sola,0.522407443706415
Giulia Sala,0.15524195748855513
Gizem Olcayoz,0.40190858917835515
Glaucio Cella,0.6430601343963886
Gleb Dudin,0.3394603872192706
Glek_Igor,0.5509777253435364
Gloomy_Wanderer,0.7751298836512678
Gnel Melikyan,0.9120234466398671
Goltsev Dmitry,0.690945904619557
Gonzalo Navarrete,0.3213150480421309
Graham Horobetz,0.6634400434163583
Grayson Rorrer,0.16758336383906713
Greg Shahade,0.6964483139071262
Grigor Dilanyan,0.18456229342878408
Grigor Grigorov,0.9401890487781872
Grigoriy Oparin,0.7055843643277602
Grigoriy Sharankov,0.9011787832374143
Grigory Seletsky,0.5355324017552426
Grzegorz Kopacz,0.2585777791574199
Grzegorz Nasuta,0.8534916792850569
Grzegorz Toczek,0.486770610706035
Guadalupe Montano Vicente,0.7724136161573119
Guerau Masague Artero,0.7235743877129943
Guillermo Baches Garcia,0.5991303672421814
Guillermo José Llanos,0.2927905862378957
Gukesh D,0.18638039612138757
Guliskhan Nakhbayeva,0.6164730224730854
Gulrukhbegim Tokhirjonova,0.17296438216317395
Gumersindo Fernandez Garcia,0.5814849854180315
Gunay Mammadzada,0.11426700496398683
Gunnar Lund,0.46249477051907945
Gustavo Eduardo Nunez V,0.3555543998464913
Gustavo Horokoski De Souza,0.38952440071948147
Gyula Pap,0.9674420391272316
HRVOJE FAJDETIĆ,0.5045935692195683
Haik Martirosyan,0.6873514341072967
Hajiyev Kanan,0.8296229176000847
Halldor Gretar Einarsson,0.35507584443128964
Halsagar Chincholimath,0.3607463386374672
Hamed Wafa,0.7094421920217989
Hamidreza Ebrahimi Herab,0.28346734084991787
Hampus Sorensen,0.5867138474918194
Han Schut,0.6488274459757903
Hanna Wesołowska,0.2846033523443284
Hans Niemann,0.8216989534793321
Haowen Xue,0.9711133747053632
Harald Schmidt,0.7633056230092513
Harika Dronavalli,0.90750372178515
Harold Wanyama,0.4228160199015248
Harry Cun,0.2483863532097677
Harry Grieve,0.4146219222219969
Harsha Bharathakoti,0.8651759117691993
Harshavardhan GB,0.44957843400021763
Harshin Reddy Jagirapu,0.3264162887946909
Hasan Atis,0.42421406147969803
Havard Haug,0.7724240416365225
Hayk Yeritsyan,0.8350384198216696
HeartAblaze,0.827675283313042
Heinz Georg,0.4510705136416582
Henning Holinka,0.1993289490580486
Henrik Cernov,0.14577045954523365
Henrique Barbosa Veloso,0.37424662398605346
Henrique M A Albergaria Paiva,0.1627453509912431
Henry Deng,0.2660297604295897
Henry Roger Lopez,0.44285066485774205
Henryk Seifert,0.7540282369500856
Hernan Ramon Filgueira,0.4111660558911584
Hikaru Nakamura,0.677087046283833
Hoang Thi Bao Tram,0.046769398238937575
Hong Anh Nguyen,0.44158975846123755
Hovik Hayrapetyan,0.6517546164901593
Hrant Melkumyan,0.8427696297295822
Hubert Zieba,0.7630877204894325
Hugo Guillemette,0.29327206641940556
Hugo Wernberg,0.8075820118013141
Hui Li,0.9310879668942528
Humberto L. Blanco Ronquillo,0.7371555814881587
Huseyin Said Deveci,0.24004682291119347
Héctor Elissalt Cardenas,0.7380537909674569
IULIAN NECULA,0.22191715537063933
Ian Dzhumagaliev,0.5974699177468781
Ian Harris,0.2057497725034955
Ian Nepomniachtchi,0.47397003522216546
Ian Ocampos,0.31663202528710865
Ieuan Ward,0.4273797628010335
Ignacio Gago,0.23113362418049874
Ignacio Sainz Aguirre,0.6593707226800977
Igor Bjelobrk,0.8396431713584525
Igor Da Paz Palácio,0.699883238195901
Igor Gulkov,0.9203251250136185
Igor Janik,0.723867050635126
Igor Kovalenko,0.7369417180254894
Igor L. Vakhlamov,0.8251135941265243
Igor Lutz,0.4443259390542499
Igor Lysyj,0.9727559744017217
Igor Miladinovic,0.4697997272069305
Igor Vershinin,0.21103289590517202
Igor Wilk,0.7103153844883362
Ihor Samunenkov,0.6841885697812111
Ihor Vypkhaniuk,0.916291823655075
Ilamparthi A R,0.019151079475675542
Ilan Schnaider,0.09278256358020373
Ilan Vardi,0.3411801134405195
Ildar Idrisov,0.41382709839740944
Ilija Stanojevic,0.4687605622621865
Ilja Biriukov,0.15602271940690035
Ilja Haitin,0.7131821034174817
Ilja Sirosh,0.7993737512753075
Iljya Grigorjev,0.5704062849865091
Ilya Gruzman,0.4364396843597545
Ilya Gutkin,0.9426925746825894
Ilya Khakhinov,0.5414253045459998
Ilyass Msellek,0.06313647186753509
In Hei Henry Ho,0.2955729423121112
In Vau,0.39146884788967107
Inayat Bolat,0.05734996714421995
Ind1anStar-inactive,0.12311888368622761
IndianGrandmaster13,0.5012929858740323
Indy Southcott-Moyers,0.7804904109433707
Inigo Riveiro,0.6914034636805761
Iniyan P,0.4802547009058601
Ioan Rees,0.8171635951089355
Irene Sukandar,0.19036129646200667
Irina Bulmaga,0.25901598065013337
Irina Mikhaylova,0.903647223475803
Irina Petrova,0.2360172699652366
Isaac Chiu,0.31331820052895115
Isaak Parpiev,0.3889784662636443
Isabelle Tamarozi,0.4916076867865707
Isak Storme,0.5337324189464103
Isaque Goncalves Santos,0.4286708843885846
Ishvi Aggarwal,0.2466924191669913
Ismael Gimenez,0.058641710298394725
Ismayil Shahaliyev,0.8944219379873364
Israel Caspi,0.6130801223962112
Isuru Alahakoon,0.5240088989164366
Italo Romero,0.251645604332609
Itay Sitbon,0.5858315285619075
Itgelt Khuyagtsogt,0.9578573224371235
Iulian-Ioan Taras,0.6701175688814741
Iung Alicio de O. Pinheiro,0.23939839908157984
Ivan Aldokhin,0.4085022497585079
Ivan Andrade,0.259119108406329
Ivan Ivanisevic,0.6887445864843318
Ivan Kalajzic,0.6171192121770044
Ivan Kochiev,0.19555399960090286
Ivan Krylov,0.5030940452282568
Ivan Kubatko,0.7183039122166679
Ivan Martic,0.48137661558123623
Ivan Mezentsev,0.40928507606937037
Ivan Paquico Rodriguez,0.4618731307644507
Ivan Povshednyi,0.8235479809539225
Ivan Provotorov,0.7319870109409774
Ivan Stankovic,0.6190797418986047
Ivan Vihor Krsnik Cohar,0.8181019814868691
Ivan Yeletsky,0.8468815024505598
Ivan Zemlyanskii,0.4413339011767068
Ivashentseva Dominika,0.38518889257144956
Iwo Godzwon,0.3325648198933317
Iwo Karolczuk,0.046666114395213044
J,0.3157949078901294
Jaan Ehlvest,0.3649400048753998
Jacek Stachanczyk,0.36032053338651776
Jack Mizzi,0.46162808667925626
Jack Rodgers,0.6285952553648356
Jacob Dreelinck,0.24526737073252453
Jacob Flynn,0.6495651711043148
Jacob Templen Grave,0.7783784119038071
Jacorey Bynum,0.5181111023479501
Jacques Muller Luxama,0.13405943143389104
Jaime Rodriguez Santiago,0.10217611384780471
Jaime Santos Latasa,0.9106408249082545
Jaime Vaglio,0.38732597758839915
Jaiveer Mahendru,0.06715925697762291
Jaka Brilej,0.390648896004148
Jake Darmanin,0.21303414929716835
Jake Kleiman,0.5979433531212014
Jake Shanty,0.38289015847903507
Jakhongir Vakhidov,0.8997740916130212
Jakob Leon Pajeken,0.6537479000116352
Jakob Postlmayer,0.8431217027974087
Jakob Weihrauch,0.5117523385538811
Jakub Borawski,0.07609724845024775
Jakub Chyży,0.3300160319506008
Jakub Fus,0.47454167696654836
Jakub Kosakowski,0.10528080263037887
Jakub Kusa,0.7566479114984173
Jakub Luberanski,0.2948917230130289
Jakub Pulpan,0.9436132654674866
Jakub Seemann,0.20938907841195223
Jakub Suder,0.3082506865948363
Jaloliddin Ilkhomi,0.7531728864732418
James Allen,0.33701095027753164
Jan Boder,0.5539032155702787
Jan Enrique Zepeda,0.22020741531876875
Jan Gustafsson,0.9282164790742178
Jan Helmer,0.49287042114439944
Jan Jodilyn Fronda,0.8420609418118532
Jan Klimkowski,0.525748997728525
Jan Kokoszczynski,0.5511747177806241
Jan Malek,0.5583543804742799
Jan Marn,0.4280708646047436
Jan Murawski,0.8200846998897152
Jan Petr,0.2858517702746838
Jan Roebers,0.43781780376263413
Jan Subelj,0.7564279477690357
Jan Zienkiewicz,0.10465003820043979
Jan-Krzysztof Duda,0.6283312609548926
Jann-Christian Tiarks,0.7260130141980985
Jarmo Hartikainen,0.8733137524863274
Jaroslav Sobek,0.465899711784164
Jason Morefield,0.11618577752848847
Jasper Rom,0.8004599741715813
Javier Benitez,0.7458063891026039
Javier Buenafé Moya,0.22648511948435562
Javier Quispe Santacruz,0.547229474284751
Javier Ruiz Vazquez,0.124427469661892
Javohir Bozorov,0.39153105143728
Javokhir Sindarov,0.9772321314114727
Jay Bonin,0.6444467991368885
Jean Marco Cruz Mendez,0.1003928506119782
Jean Meunier-Pion,0.2316443501667294
Jean-Christophe Martine,0.38221740119808983
Jeet Jain,0.15129633298021825
Jeevan Karamsetty,0.0830169416894198
Jeff Quirke,0.6285516464314531
Jeffery Xiong,0.7733059083905933
Jeffinho023,0.7998822866079284
Jemal Ovezdurdyeva,0.19158333107097567
Jennifer Perez Rodriguez,0.539839721376854
Jenny Astrid Chirivi Castiblanco,0.8771237311173679
Jens Albert Ramsdal,0.45445110734309546
Jens E Ingebretsen,0.5820096440273342
Jens Hirneise,0.8620466616950436
Jerzy Jesús Perez Leiva,0.3535348171348969
Jerzy Slaby,0.861868427038018
Jesper Kjaergaard-Jensen,0.5509604994756991
Jesper Lauridsen,0.5635049690794611
Jesus Alberto Alcazar Jimenez,0.8958875810784102
Jesus Martin Duque,0.38066808532188884
Jesús Alberto Coca Cubillos,0.16932384308296272
Jesús Manuel Vargas Pereda,0.3957315326116297
Jia Haoxiang,0.6323907873067292
Jiner Zhu,0.44739518000180034
Joa Max Bornholdt,0.17981466925808837
Joachim Mouhamad,0.6702386400742927
Joakim Nilsson,0.3533581348913061
Joao Avalos,0.1315368625706141
Joao Batista Dias,0.2718154767185047
Joaquin Fiorito,0.052370625884192126
Joaquin Rodrigo Jimenez,0.18817608414837786
Joey Grochal,0.5158882143559274
Johan-Sebastian Christiansen,0.05378952236847194
Johann Hjartarson,0.27169889513949713
John Bartholomew,0.6730562633808354
John Curtis,0.7955362289149722
John Funderburg,0.48787178179777363
John Merriman,0.38478353809254484
John S. White,0.19249477619202832
Johnathan Bakalchuk,0.21952717342218722
Jonah Willow,0.16477346317511404
Jonas Bjerre,0.8014851974663081
Jonas Eilenberg,0.5855536247299872
Jonas Gallasch,0.4215677001029765
Jonas Wyss,0.6462752395650583
Jonathan Blackburn,0.7099364853520239
Jonathan Dourérassou,0.1993265625071297
Jonathan Hrach,0.3864845872776122
Jonathan Pein,0.5773121502274667
Jonathan Subervi,0.07025252453925644
Jonathan Yedidia,0.393705300107404
Jonny Cueto,0.21583831756592958
Jorden Van Foreest,0.8501517459803521
Jorge Carlos Antonio,0.6308656899441676
Jorge Soto Vega,0.3981377387819446
Jose A. Hernandez Izquierdo,0.5017746386465334
Jose Antonio Garrido Diaz,0.30091462412247627
Jose Antonio Herrera Reyes,0.09391539523552046
Jose Camacho Collados,0.6513456450585484
Jose Esteban Marin Masis,0.38300860813637555
Jose Felix Calvo Gonzalez,0.5614885883032912
Jose Fernando Cuenca,0.8123067392149249
Jose Gabriel Cardoso,0.7362329751961179
Jose Garcia Molina,0.21109994545411678
Jose Guilherme Barria Santos,0.24242446450316363
Jose Javier Gonzalez Castillo,0.40209591334972916
Jose Martinez,0.7231342585084232
Jose Rafael Gascon,0.7907613359464498
Josefine Heinemann,0.5314485502771985
Josep Lacasa Diaz,0.828434982200091
Josep Ruscalleda,0.22188809006110777
Joseph Bellissimo,0.0449066581767044
Joseph Girel,0.09705145028692264
Joseph Levine,0.4188097234442661
Joseph Zeltsan,0.2538190096538605
Joshua Colas,0.5079435747403889
Josue Araujo Sanchez,0.2287923506330193
José Carlos Ibarra Jerez,0.6525026198022001
José Francisco Veiga,0.5444611569296463
José Remolar,0.2881923776152065
José Renato Ruiz Maranhão,0.5070957091183788
Jovana Srdanovic,0.23161801273735944
Joy Romany,0.4709768954186829
JozefKneht,0.22313200940807007
Juan Alberto Gomez Aguirre,0.6813304286241934
Juan Antonio Urbina Perez,0.7697823737156503
Juan Carlos Mesa Cruz,0.5330650635927972
Juan Carlos Ricaurte Lopez,0.6798591753266765
Juan Cruz Arias,0.22144151144561883
Juan David Becerra Morales,0.8378915809133147
Juan David Lopez Perdomo,0.21675546779722596
Juan Fernando Aguilar Novoa,0.6742319975971701
Juan Manuel Aranda,0.28360231256346
Juan Manuel Garcia Almaguer,0.6242167094351443
Juan Pablo Demaría,0.4371545828334827
Juan Rottenwohrer Suarez,0.7716749876301547
Juan Sebastian,0.2545187756521787
Juan Sebastian Melian,0.40403164227808
Judah Nathan Levitan,0.3353038798482145
Jude Shearsby,0.14456818715117042
Jules Moussard,0.508586384244219
Julia Elizabeth Sloan,0.24659938976011855
Julia Tsukerman,0.21381636279847527
Julian Antonio Rojas Alarcon,0.2965998763133738
Julian Colville,0.5035469072416036
Julian Estrada,0.9557397975457796
Julien Dubreuil,0.549096937730196
Julio Antonio Hernando Rodrigo,0.5497626170716549
Julio Cesar Diaz Rosas,0.15768564631402665
Jun Ying Tan,0.2016493041490251
Jun Zhao,0.835642232366405
Jung Min Seo,0.4964732559527761
Junior Tay,0.2529199178342515
Justin Blackman,0.05353689914666589
Justin Chen,0.8129490888955466
Justin Liang,0.6155296244509612
Justin Sarkar,0.6799213773264184
Justin Storm,0.27695368918020613
Justo Reinaldo Chemin,0.6440043429611406
Jéssica Trindade Hubner,0.2422487543652537
József Mátyás Herpai,0.1840816475720941
K Priyanka,0.6491191071396153
Kaan Kucuksari,0.5935001055551562
Kaan Ozcan,0.3257437623093712
Kacper Drozdowski,0.7166001251415202
Kacper Karwowski,0.8795995983268268
Kacper Piorun,0.09098357819630706
Kacper Polok,0.4179333526238304
Kacper Tomaszewski,0.7343777949806773
Kacper Ugorek,0.4583226715881109
Kadir Soria Delgado,0.7525408024788449
Kaganskiy Gleb,0.6128106368341648
Kaiser Luiz Mafra,0.3234072829605903
Kaivalya Sandip Nagare,0.45610540832483915
Kalyani Sirin,0.45308010367762164
Kamal Aghasiyev,0.7693739655926766
Kamil Warchoł,0.6098148297135036
Kanishka Bhatia,0.12481604073814254
Karina Ambartsumova,0.5818887690886532
Karina Ivanova,0.6886827732891265
Karl Bowden,0.652382995115684
Karl-Emil Elmer Nielsen-Refs,0.35970157879874676
Karol Kucza,0.7525459079964267
Karsten Hansch,0.7289150499234983
Karsten Schulz,0.8311445559932867
Karsten Schuster,0.6122601997522602
Karthik Rajaa,0.7223673643769357
Karthikeyan Murali,0.6861734968678275
Kashish Jain,0.8224499924493909
Kaspar Kappeler,0.19175302349977308
Katarzyna Dwilewicz,0.6965519912730773
Kateryna Lagno,0.568443773240834
Katharina Reinecke,0.30883362072469467
Kaua Marques Silva,0.18880878157032183
Kavyev_Ruslan,0.5916592207849554
Kayden Troff,0.6504067160776321
Kazybek Nogerbek,0.7522375659683341
Keaton Kiewra,0.6471532807447877
Keith Jeffrey Khumalo,0.16404475703867144
Kelsey Liu,0.37064578743135035
Kelvin Sánchez,0.6772724739809235
Kemal Bashirov,0.32169121124624855
Kemel Antonio Gallo García,0.5057344365568661
Ken Arnold,0.8004021481007519
Kerem Tinmaz,0.8383170521727694
Kerry Stead,0.40536838493036187
Ketevan Arakhamia-Grant,0.31261004536586534
Keti Tsatsalashvili,0.17695602071833885
Kevin Bordi,0.8101342083992012
Kevin Chor,0.08439715990216459
Kevin Cupid,0.36008781031982284
Kevin Davidson,0.5957770630366352
Kevin George,0.5860968265208526
Kevin Joel Cori Quispe,0.37887952011067183
Kevin Noboa Silva,0.5420907026186673
Kevin Yang,0.4680496602320231
Khagan Ahmad,0.8204480207749428
Khumoyun Begmuratov,0.3547583697634723
Kiborg95,0.5452265731834561
Kim Sergey,0.2337485774500767
Kim Yew Chan,0.42089993650226915
Kingsman132,0.5589614153111666
Kiren Vivek Nasta,0.4673173693979928
Kirill Alekseenko,0.3723087900576999
Kirill Klukin,0.6580801974059571
Kirill Kotlyar,0.09552529098475629
Kirill Kozionov,0.6132802617407355
Kirill Kuderinov,0.30036916316311835
Kirk Ghazarian,0.7320668162048857
Kjell Petersson,0.18392552546249855
Klementy Sychev,0.4257575894652862
Klendi Zeneli,0.3254203644883992
Kler Çaku,0.22539871881973522
Klára Kovács,0.14815938508990892
Koen Leenhouts,0.90431233827494
Komal Kishore Pothuri,0.4569557896090958
Konstantin Bazarov,0.261027983632541
Konstantin Begunov,0.62936959429763
Konstantin Borsuk,0.7225517980296006
Konstantin Egorov,0.2664475462501347
Konstantin Garagulya,0.6749117799724358
Konstantin Loy,0.8955685034206446
Konstantin Popov,0.795521797255082
Konstantinos Markidis,0.7524857185362537
Konstnatin Andreev,0.12976961781833968
Koorosh Bahmani,0.23683796710707572
Koosha Jaferian,0.4300970482134159
Korun Gulamirian,0.30991580890308945
Kosma Pacan-Milej,0.855619867440447
Kostya Kavutskiy,0.47874842890712016
Krikor Sevag Mekhitarian,0.8936721749350717
Krishna Nathan,0.1511097790221291
Kriti Patel,0.1109449874578867
Krzysztof Budrewicz,0.4610835427227313
Krzysztof Jakubowski,0.10637122902983547
Kshatriya Vekhande,0.6168055931723597
Kuzmicz Krystian,0.13592069810910767
LUIS MIGUEL FLORESVILLAR,0.6058235103356135
Ladislav Langner,0.8436032140209442
Lagmantr,0.7139751789436254
Lakshmi C,0.316774561685952
Lala Huseynova,0.2902111323296878
Lamine Brahami,0.3255636468384552
Lars Andreassen,0.3745664269812029
Laura Viñolas,0.15148230269235402
Laurin Jahnz,0.5728304064619529
Lawrence Trent,0.7688157936124347
Lazaro Lorenzo De La Riva,0.297453569654998
Le Thao Nguyen Pham,0.9247700543307378
Leancy Beatriz Fernandez Bustamante,0.1657161095945883
Leandro Formes De Arruda,0.343948382908504
Leandro Jiménez,0.7147435269194621
Leandro Krysa,0.670795318501064
Lefong Hua,0.5496606946809494
Leinier Dominguez Perez,0.5888310706534046
Lenaerts Lennert,0.871089739972852
Lenin Guerra Tulcan,0.7730025703748316
Lenka Ptacnikova,0.44451447860557236
Lennis Martinez Ramirez,0.6316842710315905
Leo Crevatin,0.6164160984924847
Leo Valle Luis,0.03724118999556699
Leon Livaic,0.7912681620126161
Leon Luke Mendonca,0.4046436093024032
Leon Mazi,0.39627348502935095
Leonardo Duarte,0.44612197140942705
Leonardo Tristan,0.907030811718226
Leonardo Valdés,0.43368272524898116
Leonardo Vincenti,0.2646355135606913
Leonid Guerb,0.5823695530164213
Leonid Nozdrachev,0.6302616412786295
Leonid Sokolin,0.6835179699215096
Leonid Starozhilov,0.9467774377589805
Leslie Carolin Torres Hernandez,0.6426990289213539
Lev Zverev,0.03419668282074536
Levan Pantsulaia,0.32223148542875907
Levente Miszler,0.1411587658461614
Levon Aronian,0.5121431070188145
Levy Rozman,0.35586686728732564
Lewis Martin,0.4771668896554197
Liam Baruch,0.4063690015915616
Liam Putnam,0.2883170880248664
Lianet Diaz Garcia,0.476823121121455
Licael Ticona,0.7533935096557698
Liem Le,0.826719339077505
Lile Koridze,0.13119713199194286
Lilia Fuentes,0.579818510671511
Lilit Mkrtchian,0.5691956247035986
Lily Jeanette Duarte Cramer,0.3872867578923259
Linus Olsson,0.5150545931726039
Linxi Zhu,0.31175494176215524
Liwia Jarocka,0.5839113366878772
Liya Kurmangaliyeva,0.09081856775597179
Loay Sameer,0.1561964568443363
Logan Clark Shafer,0.6509368878555483
Logman Guliev,0.3683552510282951
Loic Travadon,0.08374990961155296
Looi Xin Hao,0.5492696405916965
Lorenzo Perea Fruet,0.28516743933919986
Loris Tavernier,0.2789212052438195
Lovro Novosel,0.23190833082089207
Lubov Markelova,0.5655614798809743
Luca Albertini,0.22731353114113154
Luca Ernst,0.4867513512974753
Luca Moroni Jr,0.6986613909864973
Luca Silva,0.1250150602251077
Luca Suvorov,0.48518994139473215
Lucas Aguiar Cunha,0.24786211547315995
Lucas Aparecido Oliveira Dos Santos,0.3970407410962254
Lucas Cumpe,0.7077942139165766
Lucas DI NICOLANTONIO,0.4121043667638283
Lucas Do Valle Cardoso,0.3640979366421225
Lucas Foerster-Yialamas,0.3063752591981611
Lucas Liascovich,0.8355365851329163
Lucas Pereira Mendes Da Silva,0.11853363363311391
Lucas Ranaldi,0.599378099915334
Luciano Justi Antunes,0.4168851283235833
Lucius Melillo,0.8050804925479994
Ludvig Carlsson,0.9805340044727107
Luis David Jimenez Almeida,0.2510161363951748
Luis Eduardo Ballester Llagaria,0.7349866533116678
Luis Enrique Valle Maytin,0.19680255003703276
Luis Eusebio Oro,0.07181156507564046
Luis Fernández Siles,0.3548949875635621
Luis Galego,0.599438040039509
