Name,Structual-Continuity_Style_Prob
Egor Lashkin,0.3111030096251707
Eivind Grunt Kreken,0.26635214850796374
Ekaterina Borisova,0.18597773220079147
Ekaterina Goltseva,0.43842795381564575
Ekaterina Miroshnik,0.06354587831044749
Ekaterini Pavlidou,0.13699537685109756
Eldiar Orozbaev,0.9597025137872652
Elham Amar,0.9445577771039482
Elijah Logozar,0.6676768958193884
Eline Roebers,0.09007114806047509
Elis Denele Dicen,0.6377338474253597
Elliott Winslow,0.0511560791671406
Elnaz Kaliakhmet,0.5679883576075626
Elnur Aliyev,0.9656545772829561
Eltaj Safarli,0.879696714323833
Elvin Wilson,0.04282816943934725
Emanuel Vaglio,0.7893453411720817
Emerson Veiga,0.40517889918881755
Emilia Dyalog,0.11460741284752478
Emilia Sprzęczka,0.6443516194334524
Emilia Zavivaeva,0.6697238127436066
Emilio Cordova,0.19807506529203828
Emilio Hernandez,0.10656085537675834
Emin Ohanyan,0.8967214374080152
Emre Mecit,0.639033594626036
Enes Tanriverdi,0.14978489157170025
Enkhrii Enkh-Amgalan,0.21659146705245064
Enrico Vianello,0.054994562871175226
Enrique Butti,0.16158927921583205
Enrique Fernando Asensio Ramos,0.2734939769096818
Enrique Fonseca Manrique,0.08670089279314466
Enrique Tejedor Fuente,0.7383898196646156
Enzo Federzoni,0.3543647581544531
Enzo Ferrara,0.1292675714178348
Eray Kilic,0.9112523330467299
Erez Kupervaser,0.33247449040477167
Eric Hansen,0.11360533801122222
Eric Hon,0.21965702568259493
Eric Liu,0.10187377411339457
Eric Rosen,0.5094799786961169
Erick Zhao,0.6698645402770278
Erik Blomqvist,0.5879990694867502
Erik Golubovic,0.22791509298012694
Erik Rönkä,0.3778609107716455
Erik van den Dikkenberg,0.02762086329984557
Ermes Espinosa Veloz,0.6665214579683696
Ernesto Javier Fernandez Guillen,0.8919115680783319
Ernesto Real de  Azua,0.34481056202436394
Ervin Ozkan,0.6248457188764742
Erzhan Zhakshylykov,0.3981742215714312
Esper Van Baar,0.6893207484646732
Ethan Saya,0.8513407552527635
Ethan Sheehan,0.456217913609521
Etienne Bacrot,0.45460117062777006
Ettore Stromboli,0.7509068293609025
Eugene Yanayt,0.08173044212255355
Eugenia Karas,0.9243327084808268
Evan Ai,0.3576063728500127
Evan Rabin,0.7728083321460103
Evan S. Rosenberg,0.5634702832271996
Evandro Amorim Barbosa,0.4685325962250264
Evelina Zavivaeva,0.23969032127211437
Evgeni Krasilnikov,0.37849717576894704
Evgenij Kretov,0.0912043836324838
Evgenij Novikov,0.31185277113452975
Evgenij Shuvalov,0.34565526606763763
Evgenios Ioannidis,0.4237867947387777
Evgeniy Najer,0.6067566971553655
Evgeniya Doluhanova,0.3615791242526375
Evgeny Alekseev,0.284894165634041
Evgeny Degtiarev,0.3940015373491403
Evgeny Egorov,0.47654445283790203
Evgeny Ermolaev,0.22961533088869848
Evgeny Melikhov,0.2551062567639123
Evgeny Postny,0.655424853120284
Evsuld Myagmarsuren,0.6898989963332837
Ewa Barwinska,0.47179986098768784
Eyal Noy,0.23256595341901104
Eytan Rozen,0.3012977091207252
FAUSTO CASTELLA GARCIA,0.6932160112808397
Fabian Fiorito,0.16823636863046373
Fabian Vivas,0.795304845657083
Fabiano Caruana,0.047235776328918386
Fabio Colonetti,0.25806995513323183
Facundo Vazquez,0.5846725609031794
Farid Mustafayev,0.3588836075838546
Farid Orujov,0.8972310806228713
Farzad Bolourchifard,0.0967488350674405
Faustino Oro,0.38530260516416737
Federico Perez Ponsa,0.7557989889970222
Federico Sellitti,0.5334014490785997
Felix Hindermann,0.2995479996590077
Felix Ilinca,0.38366772447734293
Felix Kuznetsov,0.8387264136552123
Felix Meissner,0.3062466378214256
Felix Rose,0.5991659522475076
Ferenc Jr. Gombocz,0.22277000290096236
Fernando Bolaños Soza,0.040303368827047374
Fernando Broca,0.09239388708117312
Fernando Díaz,0.33347684542718276
Fernando López Gracia,0.06097030225571415
Fernando Mata,0.9267032593680028
Fernando Valenzuela,0.8119882532500631
Fidel Corrales Jimenez,0.6514405704145678
Filip Boe Olsen,0.7330247255083467
Filip Dowgird,0.041591680126604025
Filip Haring,0.2510178526435761
Filip Ochedzan,0.13884215356424603
Flavio Wisniacki,0.08050356860527894
Florescu Codrut Constantin,0.10143304573539706
Florian Gatterer,0.14660894222807166
Florian Jenni,0.41437334246583896
Floryan Eugene,0.07514149829583458
Flávio Bezerra,0.09638271659538364
Francesco Bettalli,0.42402402064634315
Francesco Sonis,0.0344079512382505
Francisco Ferrari Pironti,0.3392884820369294
Francisco Fiorito,0.07957957267783847
Francisco Javier Muñoz,0.439515355559198
Francisco Orantes Taboada,0.7128012497241301
Francisco Silva Gonzalez,0.11046307998288019
Franciszek Sernecki,0.6463065618424667
Franck Steenbekkers,0.15844914634597862
Franco Manteiga,0.18789360721494636
Frank Buchenau,0.5434950964319938
Frankie Badacsonyi,0.2722699104650308
Frederick Waldhausen Gordon,0.06106205036784755
Frederico Matsuura,0.17063716104735124
Frederik Svane,0.48093081045335495
Frode Elsness,0.8311991547667429
Fruzsina Szente-Varga,0.2934646956856973
Fy Antenaina Rakotomaharo,0.46885979343010425
GERARDO MARIN,0.07381983668610566
GIRINATH PDS,0.506215811965812
Gabor Nagy,0.6273082409844056
Gabriel Carckeno Do Carmo,0.06814130669616263
Gabriel Gonzaga Garcia,0.8701508039539837
Gabriel Gähwiler,0.026807891628045616
Gabriel Lenoir,0.13229621554598192
Gabriel Petesch,0.2632083489293639
Gabriel Voiteanu,0.21671316009676697
Gahan MG,0.771403001870542
Gaioz Nigalidze,0.09485091658652288
Galina Novikova,0.7976241819643223
Gara Balajaev,0.07362123253785709
Garnik Nersesyan,0.41139709679223674
Garrett Smith,0.04487481003381441
Garv Gaur,0.4329798224483195
Gary Leschinsky,0.06234741253078713
Gasan Guliev,0.630377054583678
Gastón Martin,0.1374153368043959
Gata Kamsky,0.034409282295391905
Gaurang Bagwe,0.6279571631932388
Gawain Maroroa Jones,0.42162454288295315
Gellert Karacsonyi,0.9728108620783665
Gennady Kozlov,0.20102905765383294
Geordie Derraugh,0.537031402589411
Georg Seul,0.12538444440324498
Georg Von Buelow,0.18540884850615594
George Danzer,0.3004125827479953
George Stoleriu,0.39943502684182147
Georgi Orlov,0.08687643949519831
Georgijs Germanovs,0.7572382578538341
Georgios Alexandros Kouskoutis,0.1570569565622108
Georgios Kanakaris,0.2978169801556982
Georgios Souleidis,0.05059766858409539
Gerardo Antonio Gracia Alvarez,0.1873253759231236
Gerardo Fernandez,0.07945805153939782
Gergana Peycheva,0.3462854207990952
German Bazeev,0.04496923897464496
German Spata,0.41902083076840135
Germán Della Morte,0.18108760562843768
Gerodot71,0.048436191041884555
Gerson Príncipe,0.12746845051136502
Gevorg Harutjunyan,0.9692989194901479
Gianmarco Leiva,0.5417816073830481
Giannis Kalogeris,0.18085299477107233
Giga Quparadze,0.5050863371982784
Gil Popilski,0.5388187584717408
Gilbert Elroy Tarigan,0.6256598056476277
Giorgio Belli,0.4043031081170717
Giovanna Arbunic Castro,0.0609420385024811
Giovanni B Tavares Da Silva,0.2530078534525376
Giovanni Marchesich,0.09278900501510126
Girish Koushik,0.49890569039058796
Gisela Roque Sola,0.05045803265172137
Giulia Sala,0.07148394138664423
Gizem Olcayoz,0.08381300220639154
Glaucio Cella,0.9508085646055019
Gleb Dudin,0.06935459482936221
Glek_Igor,0.32871091177189876
Gloomy_Wanderer,0.2695332115196457
Gnel Melikyan,0.25348848473861507
Goltsev Dmitry,0.8998490914080929
Gonzalo Navarrete,0.9767693554845206
Graham Horobetz,0.34713842861537214
Grayson Rorrer,0.42726709762422627
Greg Shahade,0.8768230647939605
Grigor Dilanyan,0.3313714090887808
Grigor Grigorov,0.502345011217232
Grigoriy Oparin,0.18806357748332828
Grigoriy Sharankov,0.7084066479494171
Grigory Seletsky,0.09648577784368224
Grzegorz Kopacz,0.10436263544675632
Grzegorz Nasuta,0.2465435783310986
Grzegorz Toczek,0.2283436545644685
Guadalupe Montano Vicente,0.05041990071793262
Guerau Masague Artero,0.07005051934009333
Guillermo Baches Garcia,0.6391349271724607
Guillermo José Llanos,0.2220729650480918
Gukesh D,0.38728615794671073
Guliskhan Nakhbayeva,0.2987755246396911
Gulrukhbegim Tokhirjonova,0.44472393896558515
Gumersindo Fernandez Garcia,0.470781240010686
Gunay Mammadzada,0.348814307661262
Gunnar Lund,0.12322883050706243
Gustavo Eduardo Nunez V,0.27585946292975605
Gustavo Horokoski De Souza,0.030549300000952996
Gyula Pap,0.4609829415222122
HRVOJE FAJDETIĆ,0.22830272082686057
Haik Martirosyan,0.07393944489135743
Hajiyev Kanan,0.34586316569570974
Halldor Gretar Einarsson,0.07187039794650268
Halsagar Chincholimath,0.6031601674063888
Hamed Wafa,0.5518448328414307
Hamidreza Ebrahimi Herab,0.7233182958431117
Hampus Sorensen,0.09814188076790002
Han Schut,0.6979264644609245
Hanna Wesołowska,0.12419435985215022
Hans Niemann,0.10903957325682508
Haowen Xue,0.6904181058197889
Harald Schmidt,0.1991050551020669
Harika Dronavalli,0.6033243404820436
Harold Wanyama,0.09480841537555429
Harry Cun,0.6732828012388851
Harry Grieve,0.2736377397688862
Harsha Bharathakoti,0.161487746598207
Harshavardhan GB,0.22088799218899
Harshin Reddy Jagirapu,0.5194587718155109
Hasan Atis,0.33294823896543324
Havard Haug,0.9291286354513086
Hayk Yeritsyan,0.09981127585961834
HeartAblaze,0.9147134807698489
Heinz Georg,0.11825213945185423
Henning Holinka,0.2585077276615194
Henrik Cernov,0.8148395917287525
Henrique Barbosa Veloso,0.4541502369099154
Henrique M A Albergaria Paiva,0.3102543610878981
Henry Deng,0.6198339159760595
Henry Roger Lopez,0.040246651061004744
Henryk Seifert,0.30948217209622
Hernan Ramon Filgueira,0.05071575063759889
Hikaru Nakamura,0.031619792550821174
Hoang Thi Bao Tram,0.08915552936623647
Hong Anh Nguyen,0.6998838888084675
Hovik Hayrapetyan,0.6953236058017882
Hrant Melkumyan,0.3205901253284885
Hubert Zieba,0.47199092166650214
Hugo Guillemette,0.30792254023384386
Hugo Wernberg,0.20726811518032212
Hui Li,0.8206151841017064
Humberto L. Blanco Ronquillo,0.4948259563165113
Huseyin Said Deveci,0.2913570076038237
Héctor Elissalt Cardenas,0.13674606876104772
IULIAN NECULA,0.06342674156588099
Ian Dzhumagaliev,0.44669904375204716
Ian Harris,0.5038845703708956
Ian Nepomniachtchi,0.574972860111791
Ian Ocampos,0.5132632560405911
Ieuan Ward,0.12252017009291698
Ignacio Gago,0.4593777369529777
Ignacio Sainz Aguirre,0.06642810656728033
Igor Bjelobrk,0.09047169399241388
Igor Da Paz Palácio,0.03407969713585727
Igor Gulkov,0.08388618687797092
Igor Janik,0.06347773572493944
Igor Kovalenko,0.14036758216325423
Igor L. Vakhlamov,0.8984312957988008
Igor Lutz,0.04963509813706179
Igor Lysyj,0.4601515708186036
Igor Miladinovic,0.8322993092304045
Igor Vershinin,0.3147945974770062
Igor Wilk,0.4608977698968088
Ihor Samunenkov,0.679774461205024
Ihor Vypkhaniuk,0.22615513685105468
Ilamparthi A R,0.32865861800564583
Ilan Schnaider,0.9561253681723088
Ilan Vardi,0.014080930152826871
Ildar Idrisov,0.39179348658896523
Ilija Stanojevic,0.39718573510215355
Ilja Biriukov,0.05701317214498758
Ilja Haitin,0.5206415146608132
Ilja Sirosh,0.7739832967412331
Iljya Grigorjev,0.8498749155271328
Ilya Gruzman,0.06663236784974746
Ilya Gutkin,0.23330465469906697
Ilya Khakhinov,0.19660652539988085
Ilyass Msellek,0.20519428602779066
In Hei Henry Ho,0.1470437298642005
In Vau,0.2850626467220543
Inayat Bolat,0.7990043241039803
Ind1anStar-inactive,0.17917185317103504
IndianGrandmaster13,0.7045256749035189
Indy Southcott-Moyers,0.7291298695650665
Inigo Riveiro,0.2050285261277968
Iniyan P,0.07649899983621836
Ioan Rees,0.29180875394808764
Irene Sukandar,0.5031003933375615
Irina Bulmaga,0.1291028521140464
Irina Mikhaylova,0.3050549101250224
Irina Petrova,0.4084114567576645
Isaac Chiu,0.1641397724214364
Isaak Parpiev,0.4946716361373994
Isabelle Tamarozi,0.33628297779416255
Isak Storme,0.5361803358663023
Isaque Goncalves Santos,0.05422867575649919
Ishvi Aggarwal,0.1868798004568702
Ismael Gimenez,0.4888657771541606
Ismayil Shahaliyev,0.4270190656329499
Israel Caspi,0.6058877270588915
Isuru Alahakoon,0.7926352792356944
Italo Romero,0.0382590040842229
Itay Sitbon,0.919476581471468
Itgelt Khuyagtsogt,0.5797890529997851
Iulian-Ioan Taras,0.22193389497971885
Iung Alicio de O. Pinheiro,0.30413788426598043
Ivan Aldokhin,0.5270034057394544
Ivan Andrade,0.06634616624744383
Ivan Ivanisevic,0.41340336949162115
Ivan Kalajzic,0.21735621599263505
Ivan Kochiev,0.6582201329519004
Ivan Krylov,0.34919450955289777
Ivan Kubatko,0.64353037573013
Ivan Martic,0.3288549101847949
Ivan Mezentsev,0.19841972708938188
Ivan Paquico Rodriguez,0.07166259223389933
Ivan Povshednyi,0.3548191580308903
Ivan Provotorov,0.7511341129425912
Ivan Stankovic,0.06946546207605434
Ivan Vihor Krsnik Cohar,0.8424829824979689
Ivan Yeletsky,0.8054339011088721
Ivan Zemlyanskii,0.4330976473861739
Ivashentseva Dominika,0.5335387000340296
Iwo Godzwon,0.36110238666874894
Iwo Karolczuk,0.17758043272442123
J,0.09246518742205584
Jaan Ehlvest,0.0605780192377552
Jacek Stachanczyk,0.28037638596803854
Jack Mizzi,0.7472436463220451
Jack Rodgers,0.2786466584499647
Jacob Dreelinck,0.5082450984447768
Jacob Flynn,0.04348550334974731
Jacob Templen Grave,0.2605238958443069
Jacorey Bynum,0.20679370814905312
Jacques Muller Luxama,0.32357433065229535
Jaime Rodriguez Santiago,0.14651647133721635
Jaime Santos Latasa,0.0466388656902683
Jaime Vaglio,0.06298388413649586
Jaiveer Mahendru,0.27809490414745613
Jaka Brilej,0.11318849097935098
Jake Darmanin,0.6589032107986147
Jake Kleiman,0.31500055716523184
Jake Shanty,0.5087254384930889
Jakhongir Vakhidov,0.5487247606334258
Jakob Leon Pajeken,0.5120703700991388
Jakob Postlmayer,0.12268851383341636
Jakob Weihrauch,0.5806000856812789
Jakub Borawski,0.44076716860965454
Jakub Chyży,0.5028387754630533
Jakub Fus,0.46568666375556306
Jakub Kosakowski,0.9271436132093314
Jakub Kusa,0.6949843255270824
Jakub Luberanski,0.8419770996966685
Jakub Pulpan,0.5298200178879577
Jakub Seemann,0.39395117231997195
Jakub Suder,0.10546254482938129
Jaloliddin Ilkhomi,0.657734594045558
James Allen,0.07875890924854476
Jan Boder,0.1346322469308719
Jan Enrique Zepeda,0.22763489093681094
Jan Gustafsson,0.7315984476437689
Jan Helmer,0.26758556010099344
Jan Jodilyn Fronda,0.34930376764433235
Jan Klimkowski,0.23574653224998593
Jan Kokoszczynski,0.1540217312918247
Jan Malek,0.22379132204431768
Jan Marn,0.15127501698397974
Jan Murawski,0.40214665534818816
Jan Petr,0.19919978694798054
Jan Roebers,0.4571593884373234
Jan Subelj,0.2875539426833858
Jan Zienkiewicz,0.35944153409747304
Jan-Krzysztof Duda,0.1744973933133487
Jann-Christian Tiarks,0.45185434773002775
Jarmo Hartikainen,0.6752637458386597
Jaroslav Sobek,0.08162003106948869
Jason Morefield,0.35333250639299096
Jasper Rom,0.1750976219953762
Javier Benitez,0.30754507256795566
Javier Buenafé Moya,0.18850704657810963
Javier Quispe Santacruz,0.13508087291195653
Javier Ruiz Vazquez,0.4215981391839373
Javohir Bozorov,0.2393301742605122
Javokhir Sindarov,0.21538378167250888
Jay Bonin,0.23835189132272974
Jean Marco Cruz Mendez,0.06393105480498255
Jean Meunier-Pion,0.8350748620041255
Jean-Christophe Martine,0.3137958122173247
Jeet Jain,0.1507770754838374
Jeevan Karamsetty,0.2677836158756404
Jeff Quirke,0.21505126185496226
Jeffery Xiong,0.39175041916261255
Jeffinho023,0.20268663848774734
Jemal Ovezdurdyeva,0.35724963872111853
Jennifer Perez Rodriguez,0.47353468422718
Jenny Astrid Chirivi Castiblanco,0.23677660695258557
Jens Albert Ramsdal,0.5295244554013349
Jens E Ingebretsen,0.6161936756316155
Jens Hirneise,0.3969436192492947
Jerzy Jesús Perez Leiva,0.35244693325709503
Jerzy Slaby,0.33733265849259736
Jesper Kjaergaard-Jensen,0.4316952088993709
Jesper Lauridsen,0.9677316776677136
Jesus Alberto Alcazar Jimenez,0.40744292353759126
Jesus Martin Duque,0.2261869155209868
Jesús Alberto Coca Cubillos,0.05018878332061973
Jesús Manuel Vargas Pereda,0.09368089040141574
Jia Haoxiang,0.23902080892157374
Jiner Zhu,0.08675512032982624
Joa Max Bornholdt,0.6999031421149617
Joachim Mouhamad,0.6303018874552979
Joakim Nilsson,0.7749656540194423
Joao Avalos,0.12674031553444004
Joao Batista Dias,0.08377551933390043
Joaquin Fiorito,0.28697524838351063
Joaquin Rodrigo Jimenez,0.21839674756807054
Joey Grochal,0.16499849389566418
Johan-Sebastian Christiansen,0.5820217102117777
Johann Hjartarson,0.07652026959051654
John Bartholomew,0.7512272427683959
John Curtis,0.2397903306160365
John Funderburg,0.2439594877937862
John Merriman,0.1394914348361554
John S. White,0.5523821577686425
Johnathan Bakalchuk,0.39296669713324295
Jonah Willow,0.19315853604575875
Jonas Bjerre,0.2662102132365082
Jonas Eilenberg,0.6232491859934829
Jonas Gallasch,0.5116125524486526
Jonas Wyss,0.9009653568316616
Jonathan Blackburn,0.11678761579648464
Jonathan Dourérassou,0.7131877796070591
Jonathan Hrach,0.07045398381115592
Jonathan Pein,0.4277713059540013
Jonathan Subervi,0.3226201223151625
Jonathan Yedidia,0.08180752058566276
Jonny Cueto,0.11677826707010756
Jorden Van Foreest,0.5541309477738181
Jorge Carlos Antonio,0.07134586479483813
Jorge Soto Vega,0.32513453432450634
Jose A. Hernandez Izquierdo,0.6097018920095295
Jose Antonio Garrido Diaz,0.30641142642288977
Jose Antonio Herrera Reyes,0.053937416921854234
Jose Camacho Collados,0.2976604160425017
Jose Esteban Marin Masis,0.32018398919212865
Jose Felix Calvo Gonzalez,0.8382008803815524
Jose Fernando Cuenca,0.03344541771711893
Jose Gabriel Cardoso,0.4592877968502472
Jose Garcia Molina,0.15989760547637405
Jose Guilherme Barria Santos,0.08936049682175648
Jose Javier Gonzalez Castillo,0.3996359719552137
Jose Martinez,0.1247126178768579
Jose Rafael Gascon,0.41829499443736323
Josefine Heinemann,0.5529602572067268
Josep Lacasa Diaz,0.34273751495720023
Josep Ruscalleda,0.03851704742867035
Joseph Bellissimo,0.7051966279644122
Joseph Girel,0.6001194438992717
Joseph Levine,0.6476128583385148
Joseph Zeltsan,0.6258585102656332
Joshua Colas,0.6863402537856541
Josue Araujo Sanchez,0.03748115336657922
José Carlos Ibarra Jerez,0.3971527846666952
José Francisco Veiga,0.21960935055663966
José Remolar,0.1747703320462289
José Renato Ruiz Maranhão,0.3998757992519821
Jovana Srdanovic,0.09685588882435489
Joy Romany,0.09872558859043852
JozefKneht,0.3019559879354507
Juan Alberto Gomez Aguirre,0.4945530723534154
Juan Antonio Urbina Perez,0.43963370617564834
Juan Carlos Mesa Cruz,0.2761647107047077
Juan Carlos Ricaurte Lopez,0.6927035023495588
Juan Cruz Arias,0.24896644018846384
Juan David Becerra Morales,0.5366802024307613
Juan David Lopez Perdomo,0.2730940153172975
Juan Fernando Aguilar Novoa,0.22390283047292261
Juan Manuel Aranda,0.07572884778468374
Juan Manuel Garcia Almaguer,0.33181606701123056
Juan Pablo Demaría,0.3512006134729916
Juan Rottenwohrer Suarez,0.2046337629718194
Juan Sebastian,0.10172297941229573
Juan Sebastian Melian,0.23009020666937952
Judah Nathan Levitan,0.5008934067405061
Jude Shearsby,0.463042775711631
Jules Moussard,0.5319219958711141
Julia Elizabeth Sloan,0.062243524089695045
Julia Tsukerman,0.3495573947656958
Julian Antonio Rojas Alarcon,0.0762326998930545
Julian Colville,0.9722971895761002
Julian Estrada,0.6735298021273788
Julien Dubreuil,0.7396754143235891
Julio Antonio Hernando Rodrigo,0.5252563000345671
Julio Cesar Diaz Rosas,0.4430548573790869
Jun Ying Tan,0.5266445127263039
Jun Zhao,0.3784452127718033
Jung Min Seo,0.1972518839121013
Junior Tay,0.47176720143892226
Justin Blackman,0.07312998507186184
Justin Chen,0.4573247460879766
Justin Liang,0.11435887963213505
Justin Sarkar,0.2931277146394063
Justin Storm,0.022748702911735523
Justo Reinaldo Chemin,0.4649363926264612
Jéssica Trindade Hubner,0.23543001307357506
József Mátyás Herpai,0.6988865551862892
K Priyanka,0.13454523503134136
Kaan Kucuksari,0.6112268717925453
Kaan Ozcan,0.19360412895099605
Kacper Drozdowski,0.6919425648024544
Kacper Karwowski,0.42880950747098706
Kacper Piorun,0.33030418810505136
Kacper Polok,0.17475497988235297
Kacper Tomaszewski,0.7348176314616552
Kacper Ugorek,0.07879481253099156
Kadir Soria Delgado,0.3021287267767868
Kaganskiy Gleb,0.7966854523779041
Kaiser Luiz Mafra,0.1484337163742079
Kaivalya Sandip Nagare,0.9841423084276361
Kalyani Sirin,0.8196924195368777
Kamal Aghasiyev,0.3919073342520986
Kamil Warchoł,0.29810200992350777
Kanishka Bhatia,0.41762130328278574
Karina Ambartsumova,0.3413469428925395
Karina Ivanova,0.6723111398881323
Karl Bowden,0.8562728099899122
Karl-Emil Elmer Nielsen-Refs,0.2257717950496081
Karol Kucza,0.897448624146778
Karsten Hansch,0.6798841149707561
Karsten Schulz,0.04915991021300518
Karsten Schuster,0.371626408633751
Karthik Rajaa,0.29777000088998185
Karthikeyan Murali,0.2795289726924787
Kashish Jain,0.291808115534612
Kaspar Kappeler,0.14590658194017064
Katarzyna Dwilewicz,0.2140958529285384
Kateryna Lagno,0.7503906670702086
Katharina Reinecke,0.531847393395015
Kaua Marques Silva,0.30036246218677876
Kavyev_Ruslan,0.13798631620238735
Kayden Troff,0.8832285021409616
Kazybek Nogerbek,0.3285651773990555
Keaton Kiewra,0.3465372769606776
Keith Jeffrey Khumalo,0.06007679615023005
Kelsey Liu,0.22458263932691178
Kelvin Sánchez,0.19176953201605929
Kemal Bashirov,0.34402096310582675
Kemel Antonio Gallo García,0.41638921169727167
Ken Arnold,0.7644624840028643
Kerem Tinmaz,0.3087614902021336
Kerry Stead,0.07612872528876544
Ketevan Arakhamia-Grant,0.10250938669989287
Keti Tsatsalashvili,0.29197877898966623
Kevin Bordi,0.7386148799987274
Kevin Chor,0.28818681999852336
Kevin Cupid,0.3856957566885417
Kevin Davidson,0.11433517465912127
Kevin George,0.6325850999238283
Kevin Joel Cori Quispe,0.3510734717871105
Kevin Noboa Silva,0.47802071753141445
Kevin Yang,0.07183699419775039
Khagan Ahmad,0.9102494297226824
Khumoyun Begmuratov,0.30938583841824724
Kiborg95,0.0825279241536097
Kim Sergey,0.07158118393935384
Kim Yew Chan,0.24948613226081728
Kingsman132,0.555507850196099
Kiren Vivek Nasta,0.7235395838737997
Kirill Alekseenko,0.623934592845726
Kirill Klukin,0.4065421174484471
Kirill Kotlyar,0.40831700964268725
Kirill Kozionov,0.07039419978341793
Kirill Kuderinov,0.5212255902494174
Kirk Ghazarian,0.1454560226712669
Kjell Petersson,0.07092129211027923
Klementy Sychev,0.791774366806085
Klendi Zeneli,0.769004328302071
Kler Çaku,0.6778390981374922
Klára Kovács,0.07066685290430966
Koen Leenhouts,0.9501855048145824
Komal Kishore Pothuri,0.6140373443559096
Konstantin Bazarov,0.3043941670668294
Konstantin Begunov,0.15522914108608996
Konstantin Borsuk,0.05822009196229492
Konstantin Egorov,0.29101040046111465
Konstantin Garagulya,0.3909445669941584
Konstantin Loy,0.40579511710770044
Konstantin Popov,0.5129316951270153
Konstantinos Markidis,0.4596037461056916
Konstnatin Andreev,0.5603303358540657
Koorosh Bahmani,0.542270647506865
Koosha Jaferian,0.8346528751262813
Korun Gulamirian,0.08339573344397526
Kosma Pacan-Milej,0.37704053967137036
Kostya Kavutskiy,0.08298013471973226
Krikor Sevag Mekhitarian,0.28896425832169126
Krishna Nathan,0.37469584225572883
Kriti Patel,0.4415045123462183
Krzysztof Budrewicz,0.044840390466191156
Krzysztof Jakubowski,0.1642440249556834
Kshatriya Vekhande,0.5945379911930455
Kuzmicz Krystian,0.11744716115412343
LUIS MIGUEL FLORESVILLAR,0.4291269819891236
Ladislav Langner,0.7469949072386373
Lagmantr,0.913042110989885
Lakshmi C,0.05029039275054568
Lala Huseynova,0.7672998518382002
Lamine Brahami,0.15107129203493763
Lars Andreassen,0.6359011737187316
Laura Viñolas,0.6611435748608778
Laurin Jahnz,0.7734484551035813
Lawrence Trent,0.2943461396390695
Lazaro Lorenzo De La Riva,0.20298672901394305
Le Thao Nguyen Pham,0.27717712472136297
Leancy Beatriz Fernandez Bustamante,0.5222400295006366
Leandro Formes De Arruda,0.6541514537108164
Leandro Jiménez,0.160552437558789
Leandro Krysa,0.5760665746617353
Lefong Hua,0.06987430713378588
Leinier Dominguez Perez,0.7061914259349019
Lenaerts Lennert,0.3324983980741506
Lenin Guerra Tulcan,0.15880489586099283
Lenka Ptacnikova,0.16026137284292707
Lennis Martinez Ramirez,0.382680225011925
Leo Crevatin,0.5052945706374778
Leo Valle Luis,0.4476949068416013
Leon Livaic,0.3146869120227396
Leon Luke Mendonca,0.04588152195714157
Leon Mazi,0.13439541642949548
Leonardo Duarte,0.3818365224864825
Leonardo Tristan,0.9635815492793445
Leonardo Valdés,0.06027537446645863
Leonardo Vincenti,0.5303167526309022
Leonid Guerb,0.16633900173410684
Leonid Nozdrachev,0.7538760906040063
Leonid Sokolin,0.3808810503836409
Leonid Starozhilov,0.20219566476509448
Leslie Carolin Torres Hernandez,0.15503230678690536
Lev Zverev,0.740675991443634
Levan Pantsulaia,0.0578526480802387
Levente Miszler,0.11197359724521452
Levon Aronian,0.13997223845555523
Levy Rozman,0.39365691938968495
Lewis Martin,0.695204431658887
Liam Baruch,0.7108533410778981
Liam Putnam,0.9013396475384845
Lianet Diaz Garcia,0.037055324673445404
Licael Ticona,0.5862116348852495
Liem Le,0.15527034626249256
Lile Koridze,0.2593976572696663
Lilia Fuentes,0.26645486718597705
Lilit Mkrtchian,0.11483698548455772
Lily Jeanette Duarte Cramer,0.3512670526402423
Linus Olsson,0.03555454848625622
Linxi Zhu,0.6000677001185284
Liwia Jarocka,0.22561784475334085
Liya Kurmangaliyeva,0.12885655001621737
Loay Sameer,0.13870922301996108
Logan Clark Shafer,0.8009509941801893
Logman Guliev,0.24217820380696936
Loic Travadon,0.1982431854183908
Looi Xin Hao,0.385881014174405
Lorenzo Perea Fruet,0.14370868033458487
Loris Tavernier,0.8441308836010741
Lovro Novosel,0.053955641404170175
Lubov Markelova,0.19281440980880088
Luca Albertini,0.25707077430613856
Luca Ernst,0.16209108420598445
Luca Moroni Jr,0.4765893449236753
Luca Silva,0.4228098085699135
Luca Suvorov,0.07487845739679364
Lucas Aguiar Cunha,0.3163973203969439
Lucas Aparecido Oliveira Dos Santos,0.01362590243440279
Lucas Cumpe,0.8507647665659981
Lucas DI NICOLANTONIO,0.2707005925807343
Lucas Do Valle Cardoso,0.8859190673096498
Lucas Foerster-Yialamas,0.4489612360582769
Lucas Liascovich,0.9219182245427173
Lucas Pereira Mendes Da Silva,0.7342949603029556
Lucas Ranaldi,0.4256608125440421
Luciano Justi Antunes,0.05833280823401481
Lucius Melillo,0.5109539066056278
Ludvig Carlsson,0.8037976951431111
Luis David Jimenez Almeida,0.03155145611401131
Luis Eduardo Ballester Llagaria,0.6325601981689429
Luis Enrique Valle Maytin,0.5148006052266213
Luis Eusebio Oro,0.225925387520535
Luis Fernández Siles,0.0960154351502097
