Name,Tactical_Style_Score,Rank_Percentile,IForest_Pct,ELO
Oleksandr Vasynda,0.6436363636363637,0.7907235621521336,0.4230055658627087,2650.0
VladimirKramnik,0.8307235621521336,0.7903525046382189,0.8912801484230055,3062.0
Tommi Luukkonen,0.6952875695732839,0.7899814471243043,0.5532467532467532,2449.0
Filip Haring,0.7965862708719852,0.7896103896103897,0.8070500927643784,2804.0
Alexandra Kosteniuk,0.8046753246753247,0.7892393320964749,0.8278293135435992,2828.0
Parham Maghsoodloo,0.7980705009276438,0.7888682745825603,0.811873840445269,3272.0
Sammed Shete,0.7871614100185529,0.7884972170686456,0.7851576994434137,2658.0
Аrtеm Odеgоv,0.7633395176252319,0.788126159554731,0.7261595547309833,2906.0
Zachary Liu,0.8325788497217069,0.7877551020408163,0.8998144712430427,2561.0
Tharushi T.H.D. Niklesha,0.7284601113172542,0.7873840445269017,0.640074211502783,2132.0
Kirill Kozionov,0.8067532467532468,0.787012987012987,0.8363636363636363,2492.0
Dominique Myers,0.7945083487940631,0.7866419294990723,0.8063079777365492,2419.0
Marc LLari,0.5100556586270871,0.7862708719851577,0.09573283858998145,2555.0
Kiborg95,0.7640816326530612,0.785899814471243,0.7313543599257885,2839.0
Salem AR Saleh,0.7939888682745826,0.7855287569573284,0.8066790352504638,3186.0
Arseniy Nesterov,0.8173654916512059,0.7851576994434137,0.8656771799628943,3101.0
Blazej Grot,0.7951762523191095,0.7847866419294991,0.8107606679035251,2708.0
Attila Turzo,0.7409276437847867,0.7844155844155845,0.67569573283859,2534.0
Shreyas Royal,0.783747680890538,0.7840445269016698,0.7833024118738404,2843.0
Roman Shogdzhiev,0.7428571428571429,0.7836734693877551,0.6816326530612244,2822.0
Marcos Lianes,0.767421150278293,0.7833024118738404,0.7435992578849722,2916.0
Sergio Hernández Leon,0.8023747680890538,0.7829313543599258,0.8315398886827459,2503.0
Arjun Adireddy,0.7515398886827458,0.7825602968460111,0.7050092764378478,2601.0
Wouter Terlouw,0.7030797773654917,0.7821892393320965,0.5844155844155844,2552.0
x-8127726737,0.8471243042671615,0.7818181818181819,0.9450834879406308,2379.0
Lucas DI NICOLANTONIO,0.832504638218924,0.7814471243042672,0.9090909090909091,2603.0
Matías Mingo Fernández,0.7374397031539888,0.7810760667903525,0.6719851576994434,2382.0
Oleg Terletsky,0.8197402597402598,0.7807050092764378,0.8782931354359926,2533.0
Reza Mahdavi,0.8244155844155844,0.7803339517625232,0.8905380333951762,3057.0
Ruben Gideon Köllner,0.6888311688311688,0.7799628942486085,0.5521335807050093,2830.0
Miran Oganian,0.6702040816326531,0.7795918367346939,0.5061224489795918,2766.0
Suleyman Suleymanlı,0.7866419294990723,0.7792207792207793,0.7977736549165121,2823.0
Batuhan Özen,0.7674211502782933,0.7788497217068646,0.750278293135436,2504.0
Jacques Muller Luxama,0.7658627087198515,0.7784786641929499,0.746938775510204,1876.0
Daniil Lintchevski,0.643191094619666,0.7781076066790352,0.44081632653061226,2914.0
Ian Nepomniachtchi,0.833543599257885,0.7777365491651206,0.9172541743970315,3195.0
Roman Tomaszewski,0.7666790352504638,0.7773654916512059,0.7506493506493507,2218.0
Plamen Stefanov,0.7033766233766234,0.7769944341372913,0.5929499072356216,2201.0
Maroun Tomb,0.837922077922078,0.7766233766233767,0.9298701298701298,2552.0
Sanan Sjugirov,0.8250834879406308,0.776252319109462,0.898330241187384,3121.0
Olga Matveeva,0.8261966604823747,0.7758812615955473,0.9016697588126159,2444.0
Marc Balague Camps,0.7452319109461967,0.7755102040816326,0.6998144712430426,2545.0
Aadit Bhatia,0.7341743970315399,0.775139146567718,0.6727272727272727,2528.0
Nikhil Dixit,0.6711688311688312,0.7747680890538033,0.5157699443413729,2535.0
Vinzent Spitzl,0.7782560296846012,0.7743970315398887,0.7840445269016698,2574.0
Irina Petrova,0.7385528756957329,0.7740259740259741,0.6853432282003711,2305.0
Abtin Atakhan,0.7982931354359926,0.7736549165120594,0.8352504638218924,2923.0
Maxim Ventura,0.7630426716141001,0.7732838589981447,0.7476808905380334,2505.0
Chris Baker,0.8079406307977737,0.77291280148423,0.8604823747680891,2166.0
Yair Parkhov,0.7412244897959184,0.7725417439703154,0.6942486085343228,2687.0
Andrei Shishkov,0.8092764378478664,0.7721706864564007,0.8649350649350649,2498.0
Facundo Vazquez,0.6961038961038961,0.7717996289424861,0.5825602968460112,2792.0
Símon Þórhallsson,0.8125417439703154,0.7714285714285715,0.8742115027829314,2603.0
Vincent Keymer,0.8234508348794063,0.7710575139146568,0.9020408163265307,3165.0
Vladimir Fedoseev,0.8229313543599257,0.7706864564007421,0.9012987012987013,3109.0
Leon Luke Mendonca,0.7689795918367347,0.7703153988868274,0.7669758812615955,3039.0
Dan Herman,0.8144712430426716,0.7699443413729128,0.8812615955473099,2442.0
BOZNENA PIDDUBNA,0.6848237476808905,0.7695732838589981,0.5576994434137291,2487.0
Mitrabha Guha,0.7825602968460111,0.7692022263450835,0.8025974025974026,2921.0
Arman Erzhanov,0.7110946196660483,0.7688311688311689,0.6244897959183674,2653.0
Rafael Teixeira,0.8045269016697588,0.7684601113172542,0.8586270871985158,2234.0
David Anton Guijarro,0.8008905380333952,0.7680890538033395,0.8500927643784787,3066.0
Felix Hindermann,0.6350278293135436,0.7677179962894248,0.4359925788497217,2596.0
Julien Dubreuil,0.8017810760667903,0.7673469387755102,0.8534322820037106,2440.0
Magnus Carlsen,0.8169944341372912,0.7669758812615955,0.8920222634508349,3309.0
Timur Yonal,0.7769944341372913,0.7666048237476809,0.7925788497217069,2478.0
Sam Sevian,0.7721706864564007,0.7662337662337663,0.7810760667903525,3093.0
Rohit S,0.7342486085343228,0.7658627087198516,0.6868274582560296,2813.0
Никита Майоров,0.7856771799628943,0.7654916512059369,0.8159554730983303,2430.0
Evan S. Rosenberg,0.7296474953617811,0.7651205936920222,0.6764378478664193,2492.0
Павел Торопов,0.7981447124304267,0.7647495361781076,0.8482374768089054,2595.0
Raunak Sadhwani,0.809647495361781,0.764378478664193,0.8775510204081632,3166.0
Julian Estrada,0.7344712430426716,0.7640074211502783,0.6901669758812616,2557.0
Boris Savchenko,0.8026716141001855,0.7636363636363637,0.8612244897959184,2749.0
Tuan Minh Le,0.7479777365491651,0.763265306122449,0.7250463821892393,3224.0
Mostafa Sakhaei,0.7952504638218924,0.7628942486085343,0.8437847866419295,2558.0
Inigo Riveiro,0.6801484230055659,0.7625231910946196,0.5565862708719852,2564.0
Mathias Womacka,0.7369202226345083,0.762152133580705,0.6990723562152134,2608.0
Martin Chlpík,0.6440816326530612,0.7617810760667904,0.4675324675324675,2306.0
Rafał Tymrakiewicz,0.785899814471243,0.7614100185528757,0.822634508348794,2471.0
Vahap Sanal,0.7191836734693877,0.7610389610389611,0.6564007421150279,2966.0
Rian Kapriaga,0.7352875695732839,0.7606679035250464,0.69721706864564,2414.0
"Yang, Kaiqi",0.8242671614100185,0.7602968460111317,0.9202226345083488,2604.0
Roman Ovetchkin,0.7482003710575138,0.759925788497217,0.7306122448979592,2658.0
TatjanaVasilevich,0.707012987012987,0.7595547309833024,0.6282003710575139,2719.0
Nate Solon,0.7228200371057514,0.7591836734693878,0.6682745825602968,2603.0
Konstantin Bazarov,0.7182931354359926,0.7588126159554731,0.6575139146567718,2744.0
Mario Andres Fernández Sánchez,0.7376623376623377,0.7584415584415585,0.7064935064935065,2156.0
Arseny Alavkin,0.6802968460111317,0.7580705009276438,0.5636363636363636,2579.0
Cptn2,0.7210389610389609,0.7576994434137291,0.6660482374768089,2800.0
Karina Ambartsumova,0.7997773654916511,0.7573283858998144,0.8634508348794063,2750.0
Vahe Danielyan,0.8244897959183674,0.7569573283858998,0.9257884972170687,2730.0
Pavel Skatchkov,0.7856771799628943,0.7565862708719852,0.8293135435992579,2726.0
Georg Seul,0.7486456400742115,0.7562152133580705,0.737291280148423,2605.0
Robert L. Hess,0.7743970315398887,0.7558441558441559,0.8022263450834879,2876.0
Paweł Kukuła,0.7483487940630797,0.7554730983302412,0.7376623376623377,2602.0
Artyom Manukyan,0.762077922077922,0.7551020408163265,0.7725417439703154,2591.0
Roven Vogel,0.7810018552875695,0.7547309833024118,0.8204081632653061,2945.0
Sam Shankland,0.7991836734693878,0.7543599257884972,0.8664192949907236,2984.0
Aryan Tari,0.7856029684601114,0.7539888682745826,0.8330241187384044,3041.0
Igor Lysyj,0.7871614100185529,0.7536178107606679,0.8374768089053803,2947.0
Daniil Plyasunov,0.7039703153988868,0.7532467532467533,0.6300556586270872,2910.0
Eldiar Orozbaev,0.6449721706864564,0.7528756957328386,0.4831168831168831,2788.0
Srihari L R,0.760074211502783,0.7525046382189239,0.7714285714285715,2918.0
Grzegorz Nasuta,0.8076437847866419,0.7521335807050092,0.8909090909090909,2758.0
Komal Kishore Pothuri,0.7311317254174396,0.7517625231910946,0.7001855287569573,2236.0
Alexandra Samaganova,0.6477922077922078,0.75139146567718,0.4923933209647495,2376.0
Gabor Nagy,0.7594805194805194,0.7510204081632653,0.7721706864564007,3001.0
Vladyslav Sydoryka,0.7631168831168831,0.7506493506493507,0.7818181818181819,2803.0
Harsha Bharathakoti,0.7884230055658628,0.750278293135436,0.8456400742115028,3065.0
Vadym Petrovskyi,0.7697959183673468,0.7499072356215213,0.7996289424860853,2811.0
Ranindu Dilshan Liyanage,0.7839703153988868,0.7495361781076066,0.835621521335807,2756.0
Jeffery Xiong,0.7976994434137291,0.749165120593692,0.8705009276437848,3117.0
David Gorodetzky,0.7315769944341373,0.7487940630797774,0.7057513914656772,3034.0
Martin Matthiesen,0.7110204081632653,0.7484230055658627,0.6549165120593692,2514.0
Andrei Macovei,0.7211873840445269,0.7480519480519481,0.6808905380333952,2752.0
Nikita Filindash,0.7646011131725419,0.7476808905380334,0.7899814471243043,2375.0
Papp Levente,0.7823376623376623,0.7473098330241187,0.8348794063079777,2683.0
Denis Kovalev,0.7117625231910947,0.746938775510204,0.6589981447124305,2775.0
Andrey Gorovets,0.7703153988868274,0.7465677179962894,0.8059369202226345,2877.0
Nikolay Maevskiy,0.6794063079777365,0.7461966604823748,0.5792207792207792,2744.0
Marius Fromm,0.7951020408163265,0.7458256029684601,0.8690166975881262,2650.0
Bharath Subramaniyam.H Harishankkar,0.7662337662337663,0.7454545454545455,0.7974025974025974,3040.0
Jakub Fus,0.7431539888682747,0.7450834879406308,0.7402597402597403,2821.0
Kavyev_Ruslan,0.7405565862708721,0.7447124304267161,0.7343228200371058,2228.0
Sargis Sargissyan,0.7795176252319109,0.7443413729128014,0.8322820037105751,2473.0
Arman Ghevondyan,0.7292764378478664,0.7439703153988868,0.7072356215213358,2561.0
Vinicius Tiné Martins,0.781595547309833,0.7435992578849722,0.8385899814471243,2522.0
Ari Guz,0.7694990723562152,0.7432282003710575,0.8089053803339518,2716.0
Umid Aslanov,0.7409276437847867,0.7428571428571429,0.7380333951762523,2775.0
Ivan Zemlyanskii,0.7994805194805195,0.7424860853432282,0.8849721706864564,3183.0
Mohsen Gabr,0.6368831168831168,0.7421150278293135,0.4790352504638219,2652.0
Karsten Schulz,0.6636734693877551,0.7417439703153988,0.5465677179962894,2526.0
Hrant Melkumyan,0.7522077922077922,0.7413729128014842,0.7684601113172542,2939.0
Stephen Willy,0.7754359925788498,0.7410018552875696,0.82708719851577,2557.0
PAULO CÉSAR COSTA,0.733951762523191,0.7406307977736549,0.7239332096474954,2322.0
Kelvin Sánchez,0.7436734693877551,0.7402597402597403,0.7487940630797774,2689.0
Leandro Krysa,0.729795918367347,0.7398886827458256,0.7146567717996289,2823.0
Savitha Shri B,0.7800371057513915,0.7395176252319109,0.8408163265306122,2736.0
Todd Andrews,0.7280148423005566,0.7391465677179963,0.7113172541743971,2568.0
Andrey Drygalov,0.7574768089053803,0.7387755102040816,0.7855287569573284,3041.0
Klementy Sychev,0.7495361781076066,0.738404452690167,0.7662337662337663,2929.0
Chelsie Monica Ignesias Sihite,0.6984044526901669,0.7380333951762523,0.638961038961039,2521.0
Irene Sukandar,0.7861966604823748,0.7376623376623377,0.8589981447124304,2526.0
Linxi Zhu,0.6857884972170687,0.737291280148423,0.608534322820037,2635.0
Bardiya Daneshvar,0.6950649350649352,0.7369202226345084,0.6322820037105752,3087.0
Jun Zhao,0.7797402597402597,0.7365491651205937,0.8445269016697589,2861.0
Richard Stalmach,0.723116883116883,0.736178107606679,0.7035250463821893,2534.0
Marco Materia,0.798886827458256,0.7358070500927644,0.8935064935064935,2979.0
Mihnea Costachi,0.6407421150278293,0.7354359925788497,0.4987012987012987,3014.0
Gata Kamsky,0.74708719851577,0.7350649350649351,0.7651205936920222,2868.0
Maxi Perez,0.7682374768089054,0.7346938775510204,0.8185528756957329,2673.0
Manvel Arakelyan,0.7561410018552877,0.7343228200371058,0.7888682745825603,2833.0
Maksim Volkov,0.7661595547309833,0.733951762523191,0.8144712430426716,2926.0
Martyn Kravtsiv,0.7605936920222635,0.7335807050092764,0.801113172541744,2945.0
Mamedov Edgar,0.6935807050092764,0.7332096474953618,0.6341372912801484,2922.0
Murad İbrahimli,0.7743970315398887,0.7328385899814471,0.8367346938775511,3023.0
Daouda Ethmane,0.6782931354359926,0.7324675324675325,0.5970315398886827,2166.0
Filip Boe Olsen,0.6915769944341373,0.7320964749536178,0.6307977736549165,2679.0
Shane Melaugh,0.7409276437847867,0.7317254174397032,0.7547309833024118,2503.0
Vladimir Belous,0.7564378478664193,0.7313543599257885,0.7940630797773655,2913.0
Pavel Eljanov,0.7738775510204081,0.7309833024118738,0.8382189239332096,2965.0
Cindy Qiao,0.7484230055658627,0.7306122448979592,0.775139146567718,2393.0
Tejas Rama,0.7297959183673469,0.7302411873840445,0.7291280148423006,2588.0
Vladislav Artemiev,0.7862708719851578,0.7298701298701299,0.8708719851576995,3071.0
Kirill Alekseenko,0.7115398886827459,0.7294990723562153,0.6846011131725418,2948.0
Keaton Kiewra,0.7242300556586272,0.7291280148423006,0.7168831168831169,2604.0
Ignacio Sainz Aguirre,0.5169573283858998,0.7287569573283859,0.19925788497217067,1939.0
Ayrat Vafin,0.6927643784786641,0.7283858998144712,0.6393320964749536,2627.0
Alexander Donchenko,0.7333580705009277,0.7280148423005566,0.7413729128014842,2919.0
Sofia Pogorelskikh,0.7484230055658627,0.7276437847866419,0.7795918367346939,2299.0
Vladimir Zemerov,0.6820037105751391,0.7272727272727273,0.614100185528757,2178.0
Dion Su,0.7046382189239333,0.7269016697588127,0.671243042671614,2686.0
Junior Tay,0.6920964749536178,0.726530612244898,0.6404452690166976,2453.0
Dragos Ceres,0.7073098330241187,0.7261595547309833,0.6790352504638218,2779.0
Stefan Eilers,0.7318738404452689,0.7257884972170686,0.7410018552875696,2518.0
Manoj Mishra,0.7530241187384044,0.725417439703154,0.7944341372912801,2323.0
Lilit Mkrtchian,0.7277179962894249,0.7250463821892393,0.7317254174397032,2451.0
Savva Vetokhin,0.6765862708719852,0.7246753246753247,0.6044526901669759,3020.0
Enrico Vianello,0.6512801484230055,0.72430426716141,0.5417439703153989,2273.0
Hayk Yeritsyan,0.6860853432282004,0.7239332096474954,0.6293135435992578,2680.0
Nicodim_Cosmin Stepanencu,0.7403339517625231,0.7235621521335807,0.7654916512059369,2600.0
Vladimir Burmakin,0.735064935064935,0.723191094619666,0.7528756957328386,2754.0
Karsten Hansch,0.6692393320964749,0.7228200371057514,0.5888682745825603,2606.0
Alexander Suvorov,0.763265306122449,0.7224489795918367,0.8244897959183674,2572.0
Anatoliy Shapkin,0.6349536178107607,0.7220779220779221,0.5042671614100186,2755.0
Zou Chen,0.642152133580705,0.7217068645640075,0.5228200371057514,2863.0
Alexander Moskalenko,0.688682745825603,0.7213358070500928,0.6397031539888682,2911.0
Pedro Martinez,0.7187384044526901,0.7209647495361781,0.7153988868274582,2576.0
Dolzhykova Kateryna,0.4642671614100185,0.7205936920222634,0.07977736549165121,2422.0
José Francisco Veiga,0.7789981447124303,0.7202226345083488,0.8671614100185528,2448.0
Alexey Streltsov,0.6392578849721707,0.7198515769944341,0.5183673469387755,2737.0
Alejandro González Vega,0.6848979591836735,0.7194805194805195,0.6330241187384045,2341.0
Rogerio Paulo Muller Fernandes,0.6867532467532468,0.7191094619666049,0.6382189239332097,2311.0
Baadur Jobava,0.774100185528757,0.7187384044526902,0.8571428571428571,3002.0
Paul Cristian Rusan,0.7257884972170686,0.7183673469387755,0.7369202226345084,2147.0
Seyed Poormosavi,0.6967717996289424,0.7179962894248608,0.6649350649350649,2828.0
Kosma Pacan-Milej,0.7728385899814472,0.7176252319109462,0.8556586270871985,2665.0
Om Kadam,0.7553988868274581,0.7172541743970315,0.8126159554730983,2732.0
Federico Perez Ponsa,0.7410760667903525,0.7168831168831169,0.7773654916512059,2945.0
Eduard Kanter,0.7929499072356215,0.7165120593692023,0.9076066790352505,2524.0
Krikor Sevag Mekhitarian,0.7090166975881262,0.7161410018552876,0.6983302411873841,2880.0
Juan David Lopez Perdomo,0.7077551020408164,0.7157699443413729,0.6957328385899815,2213.0
Momchil Petkov,0.7223747680890538,0.7153988868274582,0.7328385899814471,3031.0
Thomas Christensen,0.6092022263450835,0.7150278293135436,0.4504638218923933,2211.0
Boris Stankovic,0.7435992578849722,0.7146567717996289,0.787012987012987,2678.0
Alfonso Llorente Zaro,0.6243413729128015,0.7142857142857143,0.4894248608534323,2885.0
Andrew Titus,0.5542115027829314,0.7139146567717997,0.3146567717996289,2664.0
Przemyslaw Koc,0.6705009276437848,0.713543599257885,0.6059369202226345,2556.0
Vjacheslav Weetik,0.7562152133580704,0.7131725417439703,0.8207792207792208,2829.0
Asa Hoffmann,0.6552133580705009,0.7128014842300556,0.5688311688311688,2401.0
Danila Poliannikov,0.6260482374768088,0.712430426716141,0.49647495361781074,2733.0
Natalie Wisniowski,0.5562152133580704,0.7120593692022263,0.3224489795918367,2211.0
Dawid Janaszak,0.7087198515769945,0.7116883116883117,0.7042671614100185,2719.0
Maly Alexey,0.7343228200371057,0.7113172541743971,0.7688311688311689,2769.0
Alopekos,0.7262337662337663,0.7109461966604824,0.749165120593692,2344.0
Dmitry Gurevich,0.7362523191094619,0.7105751391465677,0.7747680890538033,2564.0
Sergei Zhigalko,0.7474582560296845,0.710204081632653,0.8033395176252319,3089.0
Diego Berardino,0.7626716141001856,0.7098330241187384,0.8419294990723563,2659.0
Andrej,0.6949165120593692,0.7094619666048237,0.6730983302411874,2659.0
Michal Koziorowicz,0.593617810760668,0.7090909090909091,0.4204081632653061,2561.0
Stephan Becking,0.6125417439703154,0.7087198515769945,0.46827458256029686,2724.0
Florian Gatterer,0.639925788497217,0.7083487940630798,0.537291280148423,2534.0
Nitish Nathan,0.6226345083487941,0.7079777365491651,0.4946196660482375,2818.0
Tanitoluwa Adewumi,0.7277922077922079,0.7076066790352504,0.7580705009276438,2979.0
Bernardo Vainzoff Sztokbant,0.7443413729128014,0.7072356215213358,0.8,2660.0
Glek_Igor,0.6678293135435993,0.7068645640074211,0.6092764378478664,2664.0
Олег Кислов,0.7400371057513915,0.7064935064935065,0.7903525046382189,2691.0
Alejandro Castellanos Gómez,0.7349165120593693,0.7061224489795919,0.7781076066790352,2525.0
Joseph Girel,0.7300927643784787,0.7057513914656772,0.7666048237476809,2953.0
Nemo Zhou,0.6838589981447124,0.7053803339517625,0.6515769944341373,2251.0
Gasan Guliev,0.6643413729128015,0.7050092764378478,0.6033395176252319,2520.0
Avital Boruchovsky,0.7087940630797773,0.7046382189239332,0.7150278293135436,2923.0
Oscar yosimar Acosta cruz,0.7012987012987013,0.7042671614100185,0.6968460111317254,2250.0
Alexander Velikanov,0.7732096474953618,0.7038961038961039,0.8771799628942486,2806.0
Jennifer Perez Rodriguez,0.7237105751391466,0.7035250463821893,0.7539888682745826,2447.0
Матфей,0.6786641929499073,0.7031539888682746,0.6419294990723562,2506.0
Halsagar Chincholimath,0.6870500927643785,0.7027829313543599,0.6634508348794063,1922.0
Eduardo Mendez Fortes,0.7352133580705009,0.7024118738404452,0.7844155844155845,2589.0
Sultai Chyngyz,0.5613358070500928,0.7020408163265306,0.350278293135436,2528.0
Danila Bilan,0.7464935064935065,0.701669758812616,0.8137291280148423,2700.0
Jose Martinez,0.6992207792207792,0.7012987012987013,0.6961038961038961,3072.0
Santiago Avila Pavas,0.7781076066790353,0.7009276437847867,0.8938775510204081,2760.0
Terry Luo,0.7173283858998145,0.700556586270872,0.7424860853432282,2757.0
Harshavardhan GB,0.6574397031539888,0.7001855287569573,0.5933209647495362,2862.0
Benjamin Bok,0.7550278293135436,0.6998144712430426,0.837847866419295,3041.0
ShimanovAlex,0.715621521335807,0.699443413729128,0.7398886827458256,2958.0
Elvin Wilson,0.6635992578849722,0.6990723562152134,0.6103896103896104,2509.0
Joa Max Bornholdt,0.6926159554730984,0.6987012987012987,0.6834879406307978,2618.0
Konstantin Popov,0.6965491651205937,0.6983302411873841,0.6938775510204082,3104.0
Mayank Chakraborty,0.6467532467532469,0.6979591836734694,0.5699443413729128,3073.0
Erez Kupervaser,0.698330241187384,0.6975881261595547,0.699443413729128,2459.0
Ivashentseva Dominika,0.4285714285714285,0.69721706864564,0.025602968460111317,2336.0
Anna-Maja Kazarian,0.7054545454545454,0.6968460111317254,0.7183673469387755,2404.0
Frederick Waldhausen Gordon,0.6749536178107607,0.6964749536178108,0.6426716141001856,2845.0
Mukhammadali Abdurakhmonov,0.6692393320964749,0.6961038961038961,0.6289424860853432,2915.0
Ivan Kochiev,0.7558441558441559,0.6957328385899815,0.8460111317254174,2723.0
Luca Moroni Jr,0.6631539888682746,0.6953617810760668,0.6148423005565863,2875.0
Eric Rosen,0.6296846011131725,0.6949907235621521,0.5317254174397031,2918.0
Dmitry Andreikin,0.7379591836734694,0.6946196660482374,0.8029684601113173,3204.0
malakismayil,0.6403710575139147,0.6942486085343228,0.5595547309833024,2592.0
Aleksandr Shimanov,0.7250463821892393,0.6938775510204082,0.7717996289424861,3053.0
Alvaro Bayo,0.7168089053803339,0.6935064935064935,0.7517625231910946,2369.0
Marco Riehle,0.5347680890538034,0.6931354359925789,0.29721706864564007,2833.0
Aakaash Meduri,0.6206307977736549,0.6927643784786642,0.512430426716141,2519.0
Maria Gevorgyan,0.7073840445269016,0.6923933209647495,0.7298701298701299,2371.0
Leonardo Tristan,0.7401113172541745,0.6920222634508348,0.8122448979591836,2839.0
Fernando Bolaños Soza,0.6641929499072357,0.6916512059369202,0.6230055658627087,2547.0
Rafael Miranda,0.7380333951762523,0.6912801484230056,0.8081632653061225,2764.0
Zhaoqi Liu,0.7137662337662338,0.6909090909090909,0.7480519480519481,2478.0
Dachey Lin,0.7071614100185528,0.6905380333951763,0.7320964749536178,2884.0
Andrey Levitskiy,0.6159554730983303,0.6901669758812616,0.5046382189239332,2704.0
Igor Janik,0.6081632653061224,0.689795918367347,0.4857142857142857,2949.0
Alikhan Khazhatuly,0.6126901669758812,0.6894248608534322,0.4975881261595547,2718.0
Isuru Alahakoon,0.715769944341373,0.6890538033395176,0.7558441558441559,2601.0
Mario Gavilán Díaz,0.7305380333951763,0.688682745825603,0.7933209647495362,2609.0
Maksim Ivannikov,0.5913914656771799,0.6883116883116883,0.44601113172541745,2817.0
Dominick Orzech,0.7142115027829314,0.6879406307977737,0.7536178107606679,2770.0
hermionegrangermagic,0.6296846011131725,0.687569573283859,0.5428571428571428,2509.0
Svetlana Vifleemskaia,0.6728014842300557,0.6871985157699444,0.6512059369202227,2364.0
Pierre Villegas,0.6703525046382189,0.6868274582560296,0.6456400742115028,2584.0
Jaloliddin Ilkhomi,0.4629313543599258,0.686456400742115,0.12764378478664193,3000.0
Aaron Mendes,0.5447866419294991,0.6860853432282004,0.3328385899814471,2804.0
Alexandros Papasimakopoulos,0.5077551020408163,0.6857142857142857,0.24081632653061225,2845.0
Yuniesky Quesada,0.7162152133580705,0.6853432282003711,0.7625231910946196,2921.0
Juan Antonio Urbina Perez,0.5966604823747681,0.6849721706864564,0.46419294990723564,2615.0
Alexander Timerkhanov,0.7246753246753247,0.6846011131725418,0.7847866419294991,2786.0
Bogdan Daniel Deac,0.7433024118738405,0.684230055658627,0.8319109461966605,3173.0
Konstantin Begunov,0.6911317254174396,0.6838589981447124,0.7020408163265306,2576.0
Jakub Kusa,0.694025974025974,0.6834879406307978,0.7098330241187384,2615.0
Dimitrios Vazelakis,0.6201855287569573,0.6831168831168831,0.5257884972170687,1707.0
Fidel Corrales Jimenez,0.6949165120593692,0.6827458256029685,0.7131725417439703,3002.0
Stanisław Osiecki,0.5671985157699444,0.6823747680890538,0.39443413729128013,2238.0
Gianmarco Leiva,0.6894248608534324,0.6820037105751392,0.700556586270872,2814.0
Judah Nathan Levitan,0.7153246753246754,0.6816326530612244,0.7658627087198516,2400.0
David Gasparyan,0.6399999999999999,0.6812615955473098,0.5781076066790353,2715.0
Ekaterina Goltseva,0.668126159554731,0.6808905380333952,0.6489795918367347,2639.0
Sahil Tickoo,0.5770686456400742,0.6805194805194805,0.42189239332096473,2506.0
Alireza Firouzja,0.7356586270871985,0.6801484230055659,0.8189239332096475,3212.0
Азат Габдрахманов,0.6702782931354361,0.6797773654916512,0.6560296846011132,2708.0
Mahdi Gholami Orimi,0.683265306122449,0.6794063079777366,0.6890538033395176,2962.0
Kim Sergey,0.6364378478664193,0.6790352504638218,0.5725417439703154,2549.0
Sathvik Adiga,0.5651205936920223,0.6786641929499072,0.3948051948051948,2820.0
Arman Mikaelyan,0.6447495361781076,0.6782931354359926,0.5944341372912801,3014.0
Jorge Soto Vega,0.6403710575139147,0.6779220779220779,0.5840445269016697,2447.0
AradNazari,0.6003710575139146,0.6775510204081633,0.48460111317254173,2905.0
Oleg Vastrukhin,0.6834137291280149,0.6771799628942486,0.6927643784786642,2987.0
Vitaly Rodchenkov,0.7029313543599258,0.676808905380334,0.7421150278293135,2258.0
Christos Krallis,0.5125788497217069,0.6764378478664193,0.26679035250463823,2804.0
Nihal Sarin,0.7029313543599258,0.6760667903525046,0.7432282003710575,3280.0
Anil Berk Erdogan,0.6314656771799629,0.67569573283859,0.5651205936920223,2616.0
Tikhon Popov,0.716734693877551,0.6753246753246753,0.7788497217068646,2725.0
Talibov Shiroghlan,0.7031539888682746,0.6749536178107607,0.7454545454545455,3005.0
Ilan Schnaider,0.553469387755102,0.674582560296846,0.3717996289424861,2959.0
Anna Shukhman,0.6246382189239332,0.6742115027829314,0.550278293135436,2751.0
Jose Camacho Collados,0.6247124304267161,0.6738404452690167,0.5510204081632653,2534.0
x-0618534659,0.7190352504638219,0.673469387755102,0.7873840445269017,2753.0
Sharapov Evgeny,0.4896474953617811,0.6730983302411874,0.21447124304267162,2659.0
Piero Mazzilli,0.6586270871985158,0.6727272727272727,0.6374768089053804,2350.0
Milos Milosevic,0.7020408163265306,0.6723562152133581,0.7465677179962894,2500.0
Artem Timofeev,0.6727272727272727,0.6719851576994434,0.6738404452690167,2876.0
Anna Kubicka,0.6539517625231912,0.6716141001855288,0.6274582560296846,2538.0
Novak Čabarkapa,0.6105380333951762,0.671243042671614,0.5194805194805194,2778.0
Bojan Maksimović,0.5595547309833024,0.6708719851576994,0.39257884972170687,3049.0
x-3738459472,0.6553617810760668,0.6705009276437848,0.6326530612244898,2585.0
Roman Komov,0.6633024118738404,0.6701298701298701,0.6530612244897959,2926.0
Jovana Srdanovic,0.6722820037105751,0.6697588126159555,0.6760667903525046,2534.0
Valery Skatchkov,0.7056029684601113,0.6693877551020408,0.759925788497217,2867.0
Heinz Georg,0.7019666048237477,0.6690166975881262,0.75139146567718,2335.0
Grzegorz Toczek,0.6894248608534322,0.6686456400742115,0.7205936920222634,2513.0
Eesha Karavade,0.7266048237476809,0.6682745825602968,0.814100185528757,2294.0
Melih Kaan Can,0.6592949907235621,0.6679035250463822,0.6463821892393321,2277.0
