,Name,ELO,SVM_Distance,Similarity_Score,Rank_Percentile
381,Attila Turzo,2534.0,2.300025579062604,0.9088791574098767,0.7844155844155845
2196,Shreyas Royal,2843.0,2.2993215836588687,0.908820837249952,0.7840445269016698
2054,Roman Shogdzhiev,2822.0,2.299295338826882,0.9088186624348882,0.7836734693877551
1489,Marcos Lianes,2916.0,2.29808650979374,0.9087184405185933,0.7833024118738404
2168,Sergio Hernández Leon,2503.0,2.2955770799634276,0.9085100716261593,0.7829313543599258
319,Arjun Adireddy,2601.0,2.2954116547713523,0.9084963206341387,0.7825602968460111
2511,Wouter Terlouw,2552.0,2.292902704009485,0.908287535786993,0.7821892393320965
2631,x-8127726737,2379.0,2.285840765312976,0.9076975685954769,0.7818181818181819
1410,Lucas DI NICOLANTONIO,2603.0,2.2824689878637754,0.9074146833975597,0.7814471243042672
1572,Matías Mingo Fernández,2382.0,2.2792968049026294,0.90714783326399,0.7810760667903525
1802,Oleg Terletsky,2533.0,2.2756770708937886,0.9068424910752287,0.7807050092764378
1997,Reza Mahdavi,3057.0,2.275336468821366,0.9068137133014068,0.7803339517625232
2065,Ruben Gideon Köllner,2830.0,2.267586074991085,0.9061567166513429,0.7799628942486085
1663,Miran Oganian,2766.0,2.2658320046838005,0.9060074499596827,0.7795918367346939
2255,Suleyman Suleymanlı,2823.0,2.265714783220375,0.9059974671449952,0.7792207792207793
414,Batuhan Özen,2504.0,2.2640323585725195,0.9058540837664396,0.7788497217068646
1070,Jacques Muller Luxama,1876.0,2.2631150285849904,0.9057758224746465,0.7784786641929499
563,Daniil Lintchevski,2914.0,2.2603039772221987,0.9055356367246143,0.7781076066790352
983,Ian Nepomniachtchi,3195.0,2.259440271322317,0.9054617287073926,0.7777365491651206
2056,Roman Tomaszewski,2218.0,2.253427375520963,0.9049457637297219,0.7773654916512059
1922,Plamen Stefanov,2201.0,2.2530032075716866,0.9049092709896188,0.7769944341372913
1529,Maroun Tomb,2552.0,2.249751395662914,0.9046290888444565,0.7766233766233767
2114,Sanan Sjugirov,3121.0,2.248928839146478,0.904558098910257,0.776252319109462
1823,Olga Matveeva,2444.0,2.248324836134959,0.9045059409290802,0.7758812615955473
1470,Marc Balague Camps,2545.0,2.2476608817867563,0.9044485765051442,0.7755102040816326
2,Aadit Bhatia,2528.0,2.2388833726215918,0.9036873146918186,0.775139146567718
1747,Nikhil Dixit,2535.0,2.236826675148297,0.9035081581514879,0.7747680890538033
2434,Vinzent Spitzl,2574.0,2.2367065073943975,0.9034976812785537,0.7743970315398887
1026,Irina Petrova,2305.0,2.235237785774099,0.9033695480848286,0.7740259740259741
21,Abtin Atakhan,2923.0,2.2341615149012872,0.9032755563672533,0.7736549165120594
1584,Maxim Ventura,2505.0,2.234099501224275,0.9032701381696194,0.7732838589981447
493,Chris Baker,2166.0,2.228118532237221,0.9027462998878861,0.77291280148423
2520,Yair Parkhov,2687.0,2.226215672529114,0.9025791094453146,0.7725417439703154
244,Andrei Shishkov,2498.0,2.2248523484457445,0.9024591664643714,0.7721706864564007
800,Facundo Vazquez,2792.0,2.2229026812101065,0.9022874091318513,0.7717996289424861
2274,Símon Þórhallsson,2603.0,2.22194789127233,0.9022031978901822,0.7714285714285715
2431,Vincent Keymer,3165.0,2.2212576754794,0.9021422814563549,0.7710575139146568
2456,Vladimir Fedoseev,3109.0,2.212230485080612,0.9013424486421564,0.7706864564007421
1363,Leon Luke Mendonca,3039.0,2.210397152361545,0.9011793009279778,0.7703153988868274
536,Dan Herman,2442.0,2.2098702744400427,0.9011323698070323,0.7699443413729128
397,BOZNENA PIDDUBNA,2487.0,2.2073675339610475,0.9009091696343997,0.7695732838589981
1668,Mitrabha Guha,2921.0,2.2032724627857396,0.9005429944480806,0.7692022263450835
321,Arman Erzhanov,2653.0,2.202897235026831,0.9005093820063013,0.7688311688311689
1953,Rafael Teixeira,2234.0,2.2009003332280885,0.9003303319704623,0.7684601113172542
581,David Anton Guijarro,3066.0,2.1943023457292323,0.8997366915634523,0.7680890538033395
807,Felix Hindermann,2596.0,2.1940651878334503,0.8997152953844619,0.7677179962894248
1227,Julien Dubreuil,2440.0,2.1921611110139985,0.8995433641425142,0.7673469387755102
1445,Magnus Carlsen,3309.0,2.1866074665054915,0.8990403937409599,0.7669758812615955
2329,Timur Yonal,2478.0,2.1814899951480315,0.8985749479644428,0.7666048237476809
2102,Sam Sevian,3093.0,2.180673151098432,0.8985004781813307,0.7662337662337663
2039,Rohit S,2813.0,2.1803065031033437,0.8984670359630222,0.7658627087198516
2674,Никита Майоров,2430.0,2.1797274224053034,0.8984141977024531,0.7654916512059369
775,Evan S. Rosenberg,2492.0,2.176000595671847,0.8980735592675065,0.7651205936920222
2680,Павел Торопов,2595.0,2.1759682254966553,0.8980705961463098,0.7647495361781076
1979,Raunak Sadhwani,3166.0,2.174314053911141,0.8979190738700122,0.764378478664193
1226,Julian Estrada,2557.0,2.168471885262597,0.8973823320499638,0.7640074211502783
447,Boris Savchenko,2749.0,2.1673434025431506,0.8972783665321796,0.7636363636363637
2348,Tuan Minh Le,3224.0,2.1595808639977436,0.8965606844869723,0.763265306122449
1686,Mostafa Sakhaei,2558.0,2.150828397368305,0.895746162113839,0.7628942486085343
1020,Inigo Riveiro,2564.0,2.150351168203655,0.8957015876625901,0.7625231910946196
1555,Mathias Womacka,2608.0,2.1431627431866946,0.8950281304454194,0.762152133580705
1531,Martin Chlpík,2306.0,2.1421385042740315,0.8949318614137863,0.7617810760667904
1959,Rafał Tymrakiewicz,2471.0,2.1366431512184514,0.8944140172550761,0.7614100185528757
2375,Vahap Sanal,2966.0,2.135973922493812,0.8943508002278752,0.7610389610389611
1998,Rian Kapriaga,2414.0,2.1333128555747933,0.8940990988247263,0.7606679035250464
2521,"Yang, Kaiqi",2604.0,2.133089115913555,0.8940779119653923,0.7602968460111317
2052,Roman Ovetchkin,2658.0,2.129063241496434,0.893696045875718,0.759925788497217
2292,TatjanaVasilevich,2719.0,2.124530760779326,0.8932646756838174,0.7595547309833024
1720,Nate Solon,2603.0,2.1210196865718514,0.8929294571856947,0.7591836734693878
1317,Konstantin Bazarov,2744.0,2.1202797685823525,0.8928586956899313,0.7588126159554731
1509,Mario Andres Fernández Sánchez,2156.0,2.1187679074843446,0.89271398204042,0.7584415584415585
335,Arseny Alavkin,2579.0,2.1176547270346937,0.8926073197544807,0.7580705009276438
517,Cptn2,2800.0,2.111885997888555,0.8920530785727893,0.7576994434137291
1259,Karina Ambartsumova,2750.0,2.1073096537624787,0.8916116110388612,0.7573283858998144
2377,Vahe Danielyan,2730.0,2.10638591920753,0.8915223087134313,0.7569573283858998
1886,Pavel Skatchkov,2726.0,2.1063779703709242,0.8915215399768108,0.7565862708719852
873,Georg Seul,2605.0,2.1021665410040837,0.8911135768476819,0.7562152133580705
2019,Robert L. Hess,2876.0,2.1013133075987485,0.8910307598333695,0.7558441558441559
1894,Paweł Kukuła,2602.0,2.1008661107064315,0.8909873316823076,0.7554730983302412
362,Artyom Manukyan,2591.0,2.1002998977118086,0.8909323238570356,0.7551020408163265
2062,Roven Vogel,2945.0,2.0985106908676805,0.8907583415489589,0.7547309833024118
2103,Sam Shankland,2984.0,2.0974537012903225,0.890655445604025,0.7543599257884972
366,Aryan Tari,3041.0,2.096040295154932,0.8905177203282915,0.7539888682745826
995,Igor Lysyj,2947.0,2.095382366157727,0.8904535584589387,0.7536178107606679
565,Daniil Plyasunov,2910.0,2.094837490835469,0.8904003967318089,0.7532467532467533
722,Eldiar Orozbaev,2788.0,2.0944425178073107,0.8903618463456058,0.7528756957328386
2229,Srihari L R,2918.0,2.0930128645121204,0.8902222090754779,0.7525046382189239
920,Grzegorz Nasuta,2758.0,2.0922149304913082,0.8901442053906294,0.7521335807050092
1316,Komal Kishore Pothuri,2236.0,2.0900232728833466,0.8899297053493976,0.7517625231910946
152,Alexandra Samaganova,2376.0,2.0882470347801796,0.8897555937117098,0.75139146567718
850,Gabor Nagy,3001.0,2.085679780961649,0.8895035182142252,0.7510204081632653
2472,Vladyslav Sydoryka,2803.0,2.0833105849544546,0.8892704420481999,0.7506493506493507
952,Harsha Bharathakoti,3065.0,2.081396991267318,0.8890818728956569,0.750278293135436
2373,Vadym Petrovskyi,2811.0,2.0794437525873883,0.888889107249941,0.7499072356215213
1969,Ranindu Dilshan Liyanage,2756.0,2.078051142951594,0.8887514912874975,0.7495361781076066
1127,Jeffery Xiong,3117.0,2.0767626108055115,0.8886240273474629,0.749165120593692
588,David Gorodetzky,3034.0,2.076580420410137,0.8886059944385314,0.7487940630797774
1535,Martin Matthiesen,2514.0,2.072827641535837,0.8882339821030542,0.7484230055658627
240,Andrei Macovei,2752.0,2.06910852225914,0.88786423541399,0.7480519480519481
1749,Nikita Filindash,2375.0,2.066794717607208,0.8876336631117595,0.7476808905380334
1856,Papp Levente,2683.0,2.0660374300852045,0.8875581089705366,0.7473098330241187
619,Denis Kovalev,2775.0,2.062837581129606,0.8872383719237662,0.746938775510204
259,Andrey Gorovets,2877.0,2.0624779594569658,0.8872023880437789,0.7465677179962894
1765,Nikolay Maevskiy,2744.0,2.062093909457719,0.8871639487891928,0.7461966604823748
1513,Marius Fromm,2650.0,2.0596820780093923,0.8869222890903165,0.7458256029684601
427,Bharath Subramaniyam.H Harishankkar,3040.0,2.0595300966522325,0.8869070458100617,0.7454545454545455
1085,Jakub Fus,2821.0,2.0590152132149777,0.8868553911995489,0.7450834879406308
1275,Kavyev_Ruslan,2228.0,2.0539457255401175,0.8863457055900303,0.7447124304267161
2123,Sargis Sargissyan,2473.0,2.053010659962349,0.8862514758584437,0.7443413729128014
323,Arman Ghevondyan,2561.0,2.052091759740529,0.886158808829784,0.7439703153988868
2433,Vinicius Tiné Martins,2522.0,2.0514385151444827,0.8860928919915553,0.7435992578849722
314,Ari Guz,2716.0,2.050528328972428,0.8860009925384883,0.7432282003710575
2365,Umid Aslanov,2775.0,2.0487589250658598,0.8858221549241574,0.7428571428571429
1057,Ivan Zemlyanskii,3183.0,2.047188081814732,0.8856631815352867,0.7424860853432282
1681,Mohsen Gabr,2652.0,2.045706490885526,0.885513064095265,0.7421150278293135
1265,Karsten Schulz,2526.0,2.0427254485131616,0.8852104994887097,0.7417439703153988
972,Hrant Melkumyan,2939.0,2.041240420776635,0.8850595152142157,0.7413729128014842
2248,Stephen Willy,2557.0,2.0383800636681313,0.8847682128162996,0.7410018552875696
1845,PAULO CÉSAR COSTA,2322.0,2.0369856823848442,0.8846259745826297,0.7406307977736549
1281,Kelvin Sánchez,2689.0,2.036687679865236,0.8845955561069619,0.7402597402597403
1353,Leandro Krysa,2823.0,2.0344600499739336,0.8843679508029905,0.7398886827458256
2130,Savitha Shri B,2736.0,2.028277537216229,0.8837342151794867,0.7395176252319109
2334,Todd Andrews,2568.0,2.026188417209875,0.8835193900281645,0.7391465677179963
256,Andrey Drygalov,3041.0,2.0240300745239264,0.8832970848413463,0.7387755102040816
1311,Klementy Sychev,2929.0,2.01774848289216,0.882647996680111,0.738404452690167
489,Chelsie Monica Ignesias Sihite,2521.0,2.0157797317359867,0.8824439187561597,0.7380333951762523
1023,Irene Sukandar,2526.0,2.015104950618335,0.8823739011577015,0.7376623376623377
1390,Linxi Zhu,2635.0,2.0080689762159754,0.8816416690124791,0.737291280148423
411,Bardiya Daneshvar,3087.0,2.0065345620629405,0.8814814596668311,0.7369202226345084
1231,Jun Zhao,2861.0,2.0056626559257404,0.8813903396774084,0.7365491651205937
2005,Richard Stalmach,2534.0,2.0044749342048416,0.8812661173191072,0.736178107606679
1487,Marco Materia,2979.0,2.00401032394325,0.8812174936787889,0.7358070500927644
1634,Mihnea Costachi,3014.0,1.999967018986256,0.8807936151395095,0.7354359925788497
867,Gata Kamsky,2868.0,1.99909708945275,0.8807022455628494,0.7350649350649351
1578,Maxi Perez,2673.0,1.998977854985605,0.8806897175294766,0.7346938775510204
1467,Manvel Arakelyan,2833.0,1.9978696938779512,0.8805732279944599,0.7343228200371058
1455,Maksim Volkov,2926.0,1.997408120850488,0.8805246785927903,0.733951762523191
1538,Martyn Kravtsiv,2945.0,1.9945712578946013,0.8802259155477065,0.7335807050092764
1462,Mamedov Edgar,2922.0,1.9920421822733676,0.8799590230159231,0.7332096474953618
1695,Murad İbrahimli,3023.0,1.991936201698942,0.879947827716136,0.7328385899814471
570,Daouda Ethmane,2166.0,1.9888820252227255,0.8796248110011476,0.7324675324675325
820,Filip Boe Olsen,2679.0,1.9845658912513677,0.8791670478035494,0.7320964749536178
2184,Shane Melaugh,2503.0,1.9838604769326311,0.879092089936983,0.7317254174397032
2448,Vladimir Belous,2913.0,1.9836236011635924,0.8790669103430369,0.7313543599257885
1880,Pavel Eljanov,2965.0,1.9808739331689074,0.8787742930618598,0.7309833024118738
508,Cindy Qiao,2393.0,1.980082702770896,0.8786899779952978,0.7306122448979592
2295,Tejas Rama,2588.0,1.9797417390053704,0.8786536286445187,0.7302411873840445
2466,Vladislav Artemiev,3071.0,1.9730123171756375,0.8779342978426081,0.7298701298701299
1304,Kirill Alekseenko,2948.0,1.9728823773521018,0.8779203720709551,0.7294990723562153
1278,Keaton Kiewra,2604.0,1.972237643896233,0.8778512551555704,0.7291280148423006
987,Ignacio Sainz Aguirre,1939.0,1.9709817903620825,0.8777165280402882,0.7287569573283859
394,Ayrat Vafin,2627.0,1.9697611541639102,0.877585456468313,0.7283858998144712
124,Alexander Donchenko,2919.0,1.9694156353312167,0.877548332805672,0.7280148423005566
2218,Sofia Pogorelskikh,2299.0,1.9668081078256394,0.877267859095565,0.7276437847866419
2463,Vladimir Zemerov,2178.0,1.9659123239620735,0.8771713783771048,0.7272727272727273
651,Dion Su,2686.0,1.9650872424056205,0.8770824549775563,0.7269016697588127
1233,Junior Tay,2453.0,1.9644372501049956,0.8770123628960707,0.726530612244898
690,Dragos Ceres,2779.0,1.962186518720344,0.8767693891580332,0.7261595547309833
2241,Stefan Eilers,2518.0,1.9594660061694364,0.876475150434111,0.7257884972170686
1464,Manoj Mishra,2323.0,1.9591809802883535,0.8764442883791937,0.725417439703154
1387,Lilit Mkrtchian,2451.0,1.957059693333428,0.8762143913587911,0.7250463821892393
2131,Savva Vetokhin,3020.0,1.9566028344703152,0.8761648306810081,0.7246753246753247
743,Enrico Vianello,2273.0,1.9555356727187823,0.8760489971215297,0.72430426716141
957,Hayk Yeritsyan,2680.0,1.9543236435998264,0.8759173263345476,0.7239332096474954
1738,Nicodim_Cosmin Stepanencu,2600.0,1.9524619224577657,0.8757148413543395,0.7235621521335807
2450,Vladimir Burmakin,2754.0,1.9524103945960762,0.8757092330379082,0.723191094619666
1264,Karsten Hansch,2606.0,1.948437804313702,0.8752762003446117,0.7228200371057514
139,Alexander Suvorov,2572.0,1.9480562270054103,0.8752345384341143,0.7224489795918367
226,Anatoliy Shapkin,2755.0,1.9480328590287215,0.8752319866510908,0.7220779220779221
2570,Zou Chen,2863.0,1.9473513124446136,0.8751575420769847,0.7217068645640075
135,Alexander Moskalenko,2911.0,1.9396086410412092,0.8743091423050737,0.7213358070500928
1899,Pedro Martinez,2576.0,1.9368275118623979,0.8740031983140284,0.7209647495361781
679,Dolzhykova Kateryna,2422.0,1.9302058041832622,0.8732721975374687,0.7205936920222634
1199,José Francisco Veiga,2448.0,1.9293131182885972,0.8731733729707628,0.7202226345083488
174,Alexey Streltsov,2737.0,1.9288366703316306,0.8731206009638899,0.7198515769944341
78,Alejandro González Vega,2341.0,1.9204589858875876,0.8721896078260926,0.7194805194805195
2037,Rogerio Paulo Muller Fernandes,2311.0,1.9193107325037886,0.8720615516867284,0.7191094619666049
398,Baadur Jobava,3002.0,1.9184688017214038,0.871967587870851,0.7187384044526902
1872,Paul Cristian Rusan,2147.0,1.9184601077615264,0.871966617273044,0.7183673469387755
2176,Seyed Poormosavi,2828.0,1.9169573556281625,0.8717987549701133,0.7179962894248608
1329,Kosma Pacan-Milej,2665.0,1.9153281338192025,0.8716165535504437,0.7176252319109462
1830,Om Kadam,2732.0,1.914499878891598,0.8715238423516329,0.7172541743970315
805,Federico Perez Ponsa,2945.0,1.9139819690176711,0.8714658408060272,0.7168831168831169
702,Eduard Kanter,2524.0,1.9086699987836333,0.8708696553979499,0.7165120593692023
1331,Krikor Sevag Mekhitarian,2880.0,1.906149900930342,0.8705859910625997,0.7161410018552876
1211,Juan David Lopez Perdomo,2213.0,1.9044433501330973,0.870393599144298,0.7157699443413729
1683,Momchil Petkov,3031.0,1.9032204255525889,0.8702555802565204,0.7153988868274582
2306,Thomas Christensen,2211.0,1.898887182026371,0.8697655247585127,0.7150278293135436
448,Boris Stankovic,2678.0,1.8977222423007758,0.8696335111584178,0.7146567717996289
178,Alfonso Llorente Zaro,2885.0,1.8962120032314767,0.8694621981427039,0.7142857142857143
254,Andrew Titus,2664.0,1.8952222485450232,0.8693498221938016,0.7139146567717997
1937,Przemyslaw Koc,2556.0,1.8916749368575116,0.8689463878616522,0.713543599257885
2445,Vjacheslav Weetik,2829.0,1.883764596157337,0.868042937629855,0.7131725417439703
368,Asa Hoffmann,2401.0,1.88200264809252,0.8678409854446792,0.7128014842300556
567,Danila Poliannikov,2733.0,1.8818220934889522,0.8678202757184419,0.712430426716141
1718,Natalie Wisniowski,2211.0,1.8781912930277018,0.8674032364801554,0.7120593692022263
606,Dawid Janaszak,2719.0,1.876982957523686,0.8672641982305144,0.7116883116883117
1460,Maly Alexey,2769.0,1.8765136335556756,0.8672101617461518,0.7113172541743971
199,Alopekos,2344.0,1.8759013598442715,0.8671396384740542,0.7109461966604824
662,Dmitry Gurevich,2564.0,1.8733459848314045,0.8668449612882838,0.7105751391465677
2156,Sergei Zhigalko,3089.0,1.8722551065374606,0.8667189965108355,0.710204081632653
636,Diego Berardino,2659.0,1.870195294959231,0.8664808731033646,0.7098330241187384
247,Andrej,2659.0,1.8692955872847712,0.8663767500053063,0.7094619666048237
1613,Michal Koziorowicz,2561.0,1.8684565451699235,0.8662795858500041,0.7090909090909091
2246,Stephan Becking,2724.0,1.8662422260509386,0.8660228726459188,0.7087198515769945
826,Florian Gatterer,2534.0,1.855640759275258,0.8647880334598841,0.7083487940630798
1782,Nitish Nathan,2818.0,1.8553748980884484,0.8647569433785305,0.7079777365491651
2285,Tanitoluwa Adewumi,2979.0,1.852924866577716,0.8644701502274158,0.7076066790352504
426,Bernardo Vainzoff Sztokbant,2660.0,1.8506086114296627,0.8641985451084644,0.7072356215213358
906,Glek_Igor,2664.0,1.8498159804170111,0.8641054955365317,0.7068645640074211
2679,Олег Кислов,2691.0,1.8485329601760574,0.8639547636829155,0.7064935064935065
72,Alejandro Castellanos Gómez,2525.0,1.8460375360016705,0.8636611927112985,0.7061224489795919
1193,Joseph Girel,2953.0,1.8455719937211983,0.8636063655765907,0.7057513914656772
1728,Nemo Zhou,2251.0,1.8438722752367651,0.8634060312738048,0.7053803339517625
865,Gasan Guliev,2520.0,1.843123974033233,0.8633177555795122,0.7050092764378478
388,Avital Boruchovsky,2923.0,1.8423857594888284,0.8632306227437374,0.7046382189239332
1842,Oscar yosimar Acosta cruz,2250.0,1.8411182384558318,0.8630809058456415,0.7042671614100185
141,Alexander Velikanov,2806.0,1.8388853592498569,0.862816827490142,0.7038961038961039
1130,Jennifer Perez Rodriguez,2447.0,1.8382749917506356,0.8627445659819887,0.7035250463821893
2667,Матфей,2506.0,1.8359333471918022,0.8624670413025564,0.7031539888682746
939,Halsagar Chincholimath,1922.0,1.8310252617736316,0.8618838193816409,0.7027829313543599
706,Eduardo Mendez Fortes,2589.0,1.8308257762279565,0.861860070887743,0.7024118738404452
2257,Sultai Chyngyz,2528.0,1.8305160851114222,0.8618231957708411,0.7020408163265306
566,Danila Bilan,2700.0,1.8257791800660659,0.8612581388819048,0.701669758812616
1187,Jose Martinez,3072.0,1.822938822617627,0.8609183889175501,0.7012987012987013
2117,Santiago Avila Pavas,2760.0,1.8213032934912432,0.8607224384430917,0.7009276437847867
2297,Terry Luo,2757.0,1.820184491614718,0.8605882630961497,0.700556586270872
953,Harshavardhan GB,2862.0,1.8189242455050332,0.8604369949564232,0.7001855287569573
424,Benjamin Bok,3041.0,1.8127813301356221,0.8596976873022671,0.6998144712430426
2193,ShimanovAlex,2958.0,1.8124301541108645,0.8596553239514173,0.699443413729128
731,Elvin Wilson,2509.0,1.8115209172211753,0.8595455904189394,0.6990723562152134
1145,Joa Max Bornholdt,2618.0,1.8108380566039592,0.8594631304844564,0.6987012987012987
1323,Konstantin Popov,3104.0,1.8063816234854508,0.8589239918382884,0.6983302411873841
1590,Mayank Chakraborty,3073.0,1.8063312426672882,0.8589178869043953,0.6979591836734694
751,Erez Kupervaser,2459.0,1.8053519838375793,0.8587991806138107,0.6975881261595547
1058,Ivashentseva Dominika,2336.0,1.7952659477685522,0.8575716843964463,0.69721706864564
283,Anna-Maja Kazarian,2404.0,1.795196518396759,0.8575632039095274,0.6968460111317254
842,Frederick Waldhausen Gordon,2845.0,1.7942502642052034,0.8574475812153557,0.6964749536178108
1691,Mukhammadali Abdurakhmonov,2915.0,1.7935875374908203,0.8573665561250279,0.6961038961038961
1046,Ivan Kochiev,2723.0,1.7895704839494622,0.8568746085247376,0.6957328385899815
1404,Luca Moroni Jr,2875.0,1.7830118706453941,0.8560683726316283,0.6953617810760668
755,Eric Rosen,2918.0,1.7828381476339548,0.856046965972119,0.6949907235621521
659,Dmitry Andreikin,3204.0,1.7796032346797226,0.8556478665165057,0.6946196660482374
2605,malakismayil,2592.0,1.7774777504361001,0.8553851396882974,0.6942486085343228
93,Aleksandr Shimanov,3053.0,1.7770998353366139,0.855338384781589,0.6938775510204082
204,Alvaro Bayo,2369.0,1.7765582333163534,0.8552713569567589,0.6935064935064935
1488,Marco Riehle,2833.0,1.7738193827939002,0.8549320058528552,0.6931354359925789
4,Aakaash Meduri,2519.0,1.7736332437533049,0.8549089187549169,0.6927643784786642
1501,Maria Gevorgyan,2371.0,1.773116208772211,0.8548447741428419,0.6923933209647495
1366,Leonardo Tristan,2839.0,1.7718081732972566,0.8546823909703686,0.6920222634508348
813,Fernando Bolaños Soza,2547.0,1.7709497665003537,0.8545757440381467,0.6916512059369202
1952,Rafael Miranda,2764.0,1.770586717773572,0.854530619971176,0.6912801484230056
2564,Zhaoqi Liu,2478.0,1.768960076552264,0.8543282987571373,0.6909090909090909
531,Dachey Lin,2884.0,1.765963533249983,0.8539549784808792,0.6905380333951763
262,Andrey Levitskiy,2704.0,1.764233152270081,0.8537390403027083,0.6901669758812616
991,Igor Janik,2949.0,1.7640381527548392,0.853714689288793,0.689795918367347
187,Alikhan Khazhatuly,2718.0,1.7599923295493438,0.8532086995262547,0.6894248608534322
1036,Isuru Alahakoon,2601.0,1.7592057643999004,0.853110159892473,0.6890538033395176
1510,Mario Gavilán Díaz,2609.0,1.7585429708172313,0.8530270836577101,0.688682745825603
1453,Maksim Ivannikov,2817.0,1.7572498255706206,0.8528648855860539,0.6883116883116883
681,Dominick Orzech,2770.0,1.7544211652499788,0.8525095728501965,0.6879406307977737
2599,hermionegrangermagic,2509.0,1.753555656866994,0.8524007132154592,0.687569573283859
2267,Svetlana Vifleemskaia,2364.0,1.7495179479111904,0.8518919907958288,0.6871985157699444
1914,Pierre Villegas,2584.0,1.7464714208502707,0.8515071920765506,0.6868274582560296
1092,Jaloliddin Ilkhomi,3000.0,1.7452469682932623,0.8513523023508801,0.686456400742115
16,Aaron Mendes,2804.0,1.7436647137942796,0.8511519542388183,0.6860853432282004
157,Alexandros Papasimakopoulos,2845.0,1.7353670322607027,0.8500976358710957,0.6857142857142857
2540,Yuniesky Quesada,2921.0,1.7349182714602467,0.8500404405589205,0.6853432282003711
1206,Juan Antonio Urbina Perez,2615.0,1.7309977353887547,0.8495399970595742,0.6849721706864564
140,Alexander Timerkhanov,2786.0,1.7304205723632569,0.8494662081640315,0.6846011131725418
440,Bogdan Daniel Deac,3173.0,1.7290035505065395,0.8492849190605118,0.684230055658627
1318,Konstantin Begunov,2576.0,1.7282416820884556,0.8491873739155344,0.6838589981447124
1087,Jakub Kusa,2615.0,1.7275299422278287,0.8490962000327982,0.6834879406307978
643,Dimitrios Vazelakis,1707.0,1.723246729319162,0.848546563062101,0.6831168831168831
819,Fidel Corrales Jimenez,3002.0,1.7223491812912837,0.8484311783250765,0.6827458256029685
2238,Stanisław Osiecki,2238.0,1.7216808048744232,0.8483452079646984,0.6823747680890538
891,Gianmarco Leiva,2814.0,1.721583392546231,0.848332674896324,0.6820037105751392
1219,Judah Nathan Levitan,2400.0,1.71957983001192,0.8480747078794622,0.6816326530612244
585,David Gasparyan,2715.0,1.7179398280567604,0.8478632828281011,0.6812615955473098
719,Ekaterina Goltseva,2639.0,1.7171242268025084,0.847758047644163,0.6808905380333952
2094,Sahil Tickoo,2506.0,1.716618086100051,0.8476927114295754,0.6805194805194805
191,Alireza Firouzja,3212.0,1.7145399833361434,0.8474242141384709,0.6801484230055659
2642,Азат Габдрахманов,2708.0,1.7138091079934004,0.8473296905789549,0.6797773654916512
1447,Mahdi Gholami Orimi,2962.0,1.7129902488693798,0.8472237311240561,0.6794063079777366
1300,Kim Sergey,2549.0,1.7123222049316658,0.8471372423435622,0.6790352504638218
2128,Sathvik Adiga,2820.0,1.7076235061663834,0.8465277879377764,0.6786641929499072
324,Arman Mikaelyan,3014.0,1.7049058399581103,0.8461743802386532,0.6782931354359926
1175,Jorge Soto Vega,2447.0,1.7041672374777894,0.846078216720337,0.6779220779220779
307,AradNazari,2905.0,1.7014147101108295,0.845719413879538,0.6775510204081633
1803,Oleg Vastrukhin,2987.0,1.7008141242806607,0.845641034317498,0.6771799628942486
2438,Vitaly Rodchenkov,2258.0,1.6993388788759312,0.8454483689719035,0.676808905380334
507,Christos Krallis,2804.0,1.699081229210118,0.8454147000724775,0.6764378478664193
1746,Nihal Sarin,3280.0,1.693941107709346,0.844741751031385,0.6760667903525046
275,Anil Berk Erdogan,2616.0,1.689024881030745,0.8440958791976099,0.67569573283859
2321,Tikhon Popov,2725.0,1.6842417982963669,0.8434653984841782,0.6753246753246753
2280,Talibov Shiroghlan,3005.0,1.6841567322870334,0.8434541667615088,0.6749536178107607
1002,Ilan Schnaider,2959.0,1.6833469685641607,0.8433472164399102,0.674582560296846
282,Anna Shukhman,2751.0,1.6811690420192695,0.8430592694991128,0.6742115027829314
1179,Jose Camacho Collados,2534.0,1.679873503666907,0.8428877801884962,0.6738404452690167
2627,x-0618534659,2753.0,1.6789463185382267,0.8427649559043551,0.673469387755102
2187,Sharapov Evgeny,2659.0,1.6787406792206108,0.8427377042682936,0.6730983302411874
1912,Piero Mazzilli,2350.0,1.678277555601401,0.8426763163509385,0.6727272727272727
1660,Milos Milosevic,2500.0,1.673888058776357,0.8420935121373231,0.6723562152133581
347,Artem Timofeev,2876.0,1.6714059711203326,0.8417631835912724,0.6719851576994434
280,Anna Kubicka,2538.0,1.6692468944699783,0.8414753868072261,0.6716141001855288
1788,Novak Čabarkapa,2778.0,1.666540447389668,0.8411140277471597,0.671243042671614
442,Bojan Maksimović,3049.0,1.664200198478122,0.8408010243021352,0.6708719851576994
2629,x-3738459472,2585.0,1.6635853693910443,0.8407187093173719,0.6705009276437848
2048,Roman Komov,2926.0,1.6629830316431757,0.8406380332565764,0.6701298701298701
1202,Jovana Srdanovic,2534.0,1.6585223843788235,0.8400395510070562,0.6697588126159555
2391,Valery Skatchkov,2867.0,1.6574389992278737,0.8398939195462823,0.6693877551020408
959,Heinz Georg,2335.0,1.6568384941098886,0.8398131518650153,0.6690166975881262
921,Grzegorz Toczek,2513.0,1.65482689068791,0.8395423518283002,0.6686456400742115
711,Eesha Karavade,2294.0,1.651059590966585,0.8390342057502275,0.6682745825602968
