Cluster,Name,ELO
3,Fabian Fiorito,2554.0
1,Fabian Vivas,2514.0
1,Fabiano Caruana,3171.0
1,Fabio Colonetti,2370.0
3,Facundo Vazquez,2792.0
1,Farid Mustafayev,2779.0
3,Farid Orujov,2821.0
3,Farzad Bolourchifard,2748.0
5,Faustino Oro,3172.0
3,Federico Perez Ponsa,2945.0
3,Federico Sellitti,2597.0
3,Felix Hindermann,2596.0
3,Felix Ilinca,3014.0
5,Felix Kuznetsov,2760.0
3,Felix Meissner,2469.0
5,Felix Rose,2227.0
3,Ferenc Jr. Gombocz,2628.0
1,Fernando Bolaños Soza,2547.0
1,Fernando Broca,2361.0
1,Fernando Díaz,2282.0
1,Fernando López Gracia,2417.0
3,Fernando Mata,2547.0
3,Fernando Valenzuela,2800.0
3,Fidel Corrales Jimenez,3002.0
3,Filip Boe Olsen,2679.0
1,Filip Dowgird,2672.0
2,Filip Haring,2804.0
3,Filip Ochedzan,2410.0
3,Flavio Wisniacki,2477.0
1,Florescu Codrut Constantin,2639.0
3,Florian Gatterer,2534.0
1,Florian Jenni,2414.0
3,Floryan Eugene,2902.0
1,Flávio Bezerra,2260.0
3,Francesco Bettalli,2599.0
1,Francesco Sonis,3007.0
3,Francisco Ferrari Pironti,2533.0
3,Francisco Fiorito,2777.0
3,Francisco Javier Muñoz,2829.0
1,Francisco Orantes Taboada,2440.0
3,Francisco Silva Gonzalez,2494.0
2,Franciszek Sernecki,2501.0
1,Franck Steenbekkers,2030.0
2,Franco Manteiga,2189.0
1,Frank Buchenau,2405.0
1,Frankie Badacsonyi,2504.0
3,Frederick Waldhausen Gordon,2845.0
1,Frederico Matsuura,2295.0
3,Frederik Svane,3055.0
2,Frode Elsness,2436.0
3,Fruzsina Szente-Varga,2414.0
5,Fy Antenaina Rakotomaharo,2781.0
1,GERARDO MARIN,2165.0
1,GIRINATH PDS,2132.0
2,Gabor Nagy,3001.0
1,Gabriel Carckeno Do Carmo,2328.0
1,Gabriel Gonzaga Garcia,2628.0
3,Gabriel Gähwiler,2931.0
1,Gabriel Lenoir,2324.0
1,Gabriel Petesch,2550.0
4,Gabriel Voiteanu,2291.0
3,Gahan MG,2645.0
4,Gaioz Nigalidze,2815.0
5,Galina Novikova,2520.0
1,Gara Balajaev,2189.0
3,Garnik Nersesyan,2347.0
1,Garrett Smith,2366.0
3,Garv Gaur,2672.0
1,Gary Leschinsky,2558.0
4,Gasan Guliev,2520.0
3,Gastón Martin,2415.0
2,Gata Kamsky,2868.0
3,Gaurang Bagwe,2717.0
3,Gawain Maroroa Jones,2872.0
3,Gellert Karacsonyi,2911.0
3,Gennady Kozlov,2661.0
3,Geordie Derraugh,2481.0
1,Georg Seul,2605.0
1,Georg Von Buelow,2179.0
1,George Danzer,2213.0
4,George Stoleriu,2765.0
1,Georgi Orlov,2576.0
3,Georgijs Germanovs,2932.0
1,Georgios Alexandros Kouskoutis,2540.0
1,Georgios Kanakaris,2612.0
3,Georgios Souleidis,2753.0
1,Gerardo Antonio Gracia Alvarez,2461.0
1,Gerardo Fernandez,2270.0
1,Gergana Peycheva,2518.0
3,German Bazeev,2885.0
3,German Spata,2754.0
1,Germán Della Morte,2453.0
1,Gerodot71,2737.0
1,Gerson Príncipe,2845.0
5,Gevorg Harutjunyan,2882.0
3,Gianmarco Leiva,2814.0
5,Giannis Kalogeris,2685.0
3,Giga Quparadze,3100.0
2,Gil Popilski,2619.0
3,Gilbert Elroy Tarigan,2918.0
5,Giorgio Belli,2504.0
1,Giovanna Arbunic Castro,1947.0
2,Giovanni B Tavares Da Silva,2344.0
4,Giovanni Marchesich,2435.0
1,Girish Koushik,2684.0
1,Gisela Roque Sola,2137.0
3,Giulia Sala,2344.0
1,Gizem Olcayoz,1965.0
3,Glaucio Cella,2458.0
1,Gleb Dudin,2890.0
1,Glek_Igor,2664.0
1,Gloomy_Wanderer,2751.0
3,Gnel Melikyan,2804.0
3,Goltsev Dmitry,2859.0
5,Gonzalo Navarrete,2634.0
1,Graham Horobetz,2700.0
1,Grayson Rorrer,2865.0
5,Greg Shahade,2783.0
3,Grigor Dilanyan,2758.0
1,Grigor Grigorov,2939.0
3,Grigoriy Oparin,3055.0
1,Grigoriy Sharankov,2508.0
1,Grigory Seletsky,2569.0
1,Grzegorz Kopacz,2487.0
1,Grzegorz Nasuta,2758.0
1,Grzegorz Toczek,2513.0
1,Guadalupe Montano Vicente,2242.0
4,Guerau Masague Artero,2801.0
1,Guillermo Baches Garcia,2588.0
1,Guillermo José Llanos,2406.0
1,Gukesh D,3080.0
1,Guliskhan Nakhbayeva,2506.0
5,Gulrukhbegim Tokhirjonova,2880.0
3,Gumersindo Fernandez Garcia,2456.0
1,Gunay Mammadzada,2573.0
3,Gunnar Lund,2827.0
3,Gustavo Eduardo Nunez V,2235.0
1,Gustavo Horokoski De Souza,2241.0
3,Gyula Pap,3000.0
3,HRVOJE FAJDETIĆ,2444.0
3,Haik Martirosyan,3001.0
3,Hajiyev Kanan,2686.0
1,Halldor Gretar Einarsson,2354.0
1,Halsagar Chincholimath,1922.0
3,Hamed Wafa,2825.0
1,Hamidreza Ebrahimi Herab,3016.0
3,Hampus Sorensen,2770.0
1,Han Schut,2314.0
1,Hanna Wesołowska,2344.0
1,Hans Niemann,3214.0
1,Haowen Xue,3061.0
1,Harald Schmidt,2365.0
3,Harika Dronavalli,2731.0
1,Harold Wanyama,2510.0
1,Harry Cun,2378.0
1,Harry Grieve,2679.0
1,Harsha Bharathakoti,3065.0
3,Harshavardhan GB,2862.0
1,Harshin Reddy Jagirapu,2636.0
1,Hasan Atis,2564.0
2,Havard Haug,2960.0
3,Hayk Yeritsyan,2680.0
3,HeartAblaze,2844.0
1,Heinz Georg,2335.0
2,Henning Holinka,2699.0
2,Henrik Cernov,2716.0
1,Henrique Barbosa Veloso,2178.0
1,Henrique M A Albergaria Paiva,2314.0
2,Henry Deng,2672.0
1,Henry Roger Lopez,2537.0
1,Henryk Seifert,1953.0
1,Hernan Ramon Filgueira,2680.0
2,Hikaru Nakamura,3319.0
1,Hoang Thi Bao Tram,2582.0
1,Hong Anh Nguyen,2611.0
1,Hovik Hayrapetyan,3060.0
3,Hrant Melkumyan,2939.0
1,Hubert Zieba,2629.0
1,Hugo Guillemette,2364.0
3,Hugo Wernberg,2566.0
3,Hui Li,2445.0
1,Humberto L. Blanco Ronquillo,2719.0
1,Huseyin Said Deveci,2662.0
1,Héctor Elissalt Cardenas,2349.0
3,IULIAN NECULA,1975.0
1,Ian Dzhumagaliev,2890.0
3,Ian Harris,2428.0
2,Ian Nepomniachtchi,3195.0
1,Ian Ocampos,2600.0
1,Ieuan Ward,2439.0
1,Ignacio Gago,2210.0
1,Ignacio Sainz Aguirre,1939.0
1,Igor Bjelobrk,2694.0
1,Igor Da Paz Palácio,2264.0
1,Igor Gulkov,2461.0
3,Igor Janik,2949.0
3,Igor Kovalenko,2958.0
3,Igor L. Vakhlamov,2925.0
1,Igor Lutz,2155.0
1,Igor Lysyj,2947.0
3,Igor Miladinovic,2877.0
3,Igor Vershinin,2609.0
2,Igor Wilk,2633.0
3,Ihor Samunenkov,3085.0
3,Ihor Vypkhaniuk,2700.0
3,Ilamparthi A R,2868.0
3,Ilan Schnaider,2959.0
1,Ilan Vardi,2198.0
1,Ildar Idrisov,2423.0
1,Ilija Stanojevic,2663.0
1,Ilja Biriukov,2187.0
3,Ilja Haitin,2525.0
4,Ilja Sirosh,2584.0
3,Iljya Grigorjev,2890.0
1,Ilya Gruzman,2071.0
1,Ilya Gutkin,2444.0
5,Ilya Khakhinov,2327.0
4,Ilyass Msellek,2872.0
1,In Hei Henry Ho,2081.0
1,In Vau,2297.0
5,Inayat Bolat,2605.0
1,Ind1anStar-inactive,2695.0
3,IndianGrandmaster13,2911.0
3,Indy Southcott-Moyers,2630.0
1,Inigo Riveiro,2564.0
1,Iniyan P,2876.0
1,Ioan Rees,2604.0
1,Irene Sukandar,2526.0
3,Irina Bulmaga,2606.0
3,Irina Mikhaylova,2336.0
3,Irina Petrova,2305.0
3,Isaac Chiu,2905.0
2,Isaak Parpiev,3039.0
1,Isabelle Tamarozi,2126.0
1,Isak Storme,2539.0
1,Isaque Goncalves Santos,1804.0
1,Ishvi Aggarwal,2368.0
3,Ismael Gimenez,2724.0
1,Ismayil Shahaliyev,2673.0
3,Israel Caspi,2730.0
1,Isuru Alahakoon,2601.0
1,Italo Romero,2300.0
3,Itay Sitbon,2754.0
3,Itgelt Khuyagtsogt,2824.0
1,Iulian-Ioan Taras,2394.0
3,Iung Alicio de O. Pinheiro,2651.0
1,Ivan Aldokhin,2607.0
1,Ivan Andrade,2413.0
1,Ivan Ivanisevic,2814.0
4,Ivan Kalajzic,2455.0
5,Ivan Kochiev,2723.0
1,Ivan Krylov,2649.0
5,Ivan Kubatko,2500.0
4,Ivan Martic,2579.0
1,Ivan Mezentsev,2482.0
3,Ivan Paquico Rodriguez,2542.0
3,Ivan Povshednyi,2885.0
1,Ivan Provotorov,2569.0
1,Ivan Stankovic,2600.0
3,Ivan Vihor Krsnik Cohar,2766.0
3,Ivan Yeletsky,3031.0
1,Ivan Zemlyanskii,3183.0
3,Ivashentseva Dominika,2336.0
1,Iwo Godzwon,2720.0
1,Iwo Karolczuk,2902.0
1,J,2008.0
1,Jaan Ehlvest,2695.0
1,Jacek Stachanczyk,2446.0
3,Jack Mizzi,2650.0
3,Jack Rodgers,2643.0
5,Jacob Dreelinck,2515.0
3,Jacob Flynn,2583.0
1,Jacob Templen Grave,2506.0
1,Jacorey Bynum,2679.0
1,Jacques Muller Luxama,1876.0
1,Jaime Rodriguez Santiago,2288.0
1,Jaime Santos Latasa,2985.0
3,Jaime Vaglio,2256.0
2,Jaiveer Mahendru,2682.0
4,Jaka Brilej,2573.0
3,Jake Darmanin,2468.0
5,Jake Kleiman,2684.0
3,Jake Shanty,3079.0
1,Jakhongir Vakhidov,3058.0
2,Jakob Leon Pajeken,2681.0
3,Jakob Postlmayer,2683.0
2,Jakob Weihrauch,2409.0
5,Jakub Borawski,2461.0
3,Jakub Chyży,2587.0
3,Jakub Fus,2821.0
2,Jakub Kosakowski,2970.0
1,Jakub Kusa,2615.0
4,Jakub Luberanski,2321.0
3,Jakub Pulpan,2822.0
3,Jakub Seemann,2866.0
1,Jakub Suder,2707.0
3,Jaloliddin Ilkhomi,3000.0
1,James Allen,2188.0
3,Jan Boder,2587.0
1,Jan Enrique Zepeda,2263.0
5,Jan Gustafsson,2836.0
1,Jan Helmer,2592.0
3,Jan Jodilyn Fronda,2519.0
2,Jan Klimkowski,2999.0
4,Jan Kokoszczynski,2759.0
2,Jan Malek,2912.0
1,Jan Marn,2593.0
3,Jan Murawski,2507.0
1,Jan Petr,2564.0
5,Jan Roebers,2197.0
3,Jan Subelj,2902.0
3,Jan Zienkiewicz,2655.0
4,Jan-Krzysztof Duda,3178.0
5,Jann-Christian Tiarks,2486.0
1,Jarmo Hartikainen,2222.0
1,Jaroslav Sobek,2079.0
1,Jason Morefield,2871.0
1,Jasper Rom,2492.0
1,Javier Benitez,2634.0
3,Javier Buenafé Moya,2376.0
1,Javier Quispe Santacruz,1827.0
4,Javier Ruiz Vazquez,2703.0
3,Javohir Bozorov,2508.0
1,Javokhir Sindarov,3190.0
1,Jay Bonin,2443.0
1,Jean Marco Cruz Mendez,2790.0
3,Jean Meunier-Pion,2449.0
5,Jean-Christophe Martine,2245.0
4,Jeet Jain,2768.0
3,Jeevan Karamsetty,2785.0
1,Jeff Quirke,2164.0
1,Jeffery Xiong,3117.0
3,Jeffinho023,2500.0
1,Jemal Ovezdurdyeva,2435.0
5,Jennifer Perez Rodriguez,2447.0
1,Jenny Astrid Chirivi Castiblanco,2251.0
2,Jens Albert Ramsdal,2402.0
3,Jens E Ingebretsen,2801.0
3,Jens Hirneise,2558.0
1,Jerzy Jesús Perez Leiva,2601.0
3,Jerzy Slaby,2641.0
3,Jesper Kjaergaard-Jensen,2342.0
5,Jesper Lauridsen,2285.0
1,Jesus Alberto Alcazar Jimenez,2389.0
1,Jesus Martin Duque,2472.0
3,Jesús Alberto Coca Cubillos,2323.0
1,Jesús Manuel Vargas Pereda,2075.0
3,Jia Haoxiang,2701.0
3,Jiner Zhu,2750.0
3,Joa Max Bornholdt,2618.0
3,Joachim Mouhamad,2490.0
3,Joakim Nilsson,2631.0
1,Joao Avalos,2448.0
3,Joao Batista Dias,1981.0
1,Joaquin Fiorito,2889.0
5,Joaquin Rodrigo Jimenez,2470.0
1,Joey Grochal,2613.0
5,Johan-Sebastian Christiansen,2954.0
1,Johann Hjartarson,2671.0
3,John Bartholomew,2868.0
3,John Curtis,2314.0
1,John Funderburg,2048.0
1,John Merriman,2445.0
1,John S. White,1948.0
1,Johnathan Bakalchuk,2708.0
3,Jonah Willow,2884.0
1,Jonas Bjerre,2962.0
3,Jonas Eilenberg,2639.0
3,Jonas Gallasch,2596.0
3,Jonas Wyss,2381.0
1,Jonathan Blackburn,2429.0
3,Jonathan Dourérassou,2827.0
1,Jonathan Hrach,2469.0
1,Jonathan Pein,2581.0
1,Jonathan Subervi,2384.0
3,Jonathan Yedidia,2424.0
1,Jonny Cueto,2486.0
3,Jorden Van Foreest,3128.0
1,Jorge Carlos Antonio,2045.0
1,Jorge Soto Vega,2447.0
5,Jose A. Hernandez Izquierdo,2637.0
3,Jose Antonio Garrido Diaz,2561.0
1,Jose Antonio Herrera Reyes,2715.0
3,Jose Camacho Collados,2534.0
1,Jose Esteban Marin Masis,2244.0
1,Jose Felix Calvo Gonzalez,2502.0
3,Jose Fernando Cuenca,2810.0
3,Jose Gabriel Cardoso,2943.0
3,Jose Garcia Molina,2534.0
1,Jose Guilherme Barria Santos,2704.0
1,Jose Javier Gonzalez Castillo,2640.0
1,Jose Martinez,3072.0
1,Jose Rafael Gascon,2777.0
3,Josefine Heinemann,2493.0
1,Josep Lacasa Diaz,2501.0
3,Josep Ruscalleda,2517.0
3,Joseph Bellissimo,2620.0
3,Joseph Girel,2953.0
3,Joseph Levine,2793.0
1,Joseph Zeltsan,2641.0
3,Joshua Colas,2696.0
1,Josue Araujo Sanchez,2739.0
4,José Carlos Ibarra Jerez,3057.0
4,José Francisco Veiga,2448.0
1,José Remolar,2500.0
1,José Renato Ruiz Maranhão,2100.0
1,Jovana Srdanovic,2534.0
1,Joy Romany,2122.0
1,JozefKneht,2676.0
3,Juan Alberto Gomez Aguirre,2657.0
3,Juan Antonio Urbina Perez,2615.0
1,Juan Carlos Mesa Cruz,2513.0
1,Juan Carlos Ricaurte Lopez,2211.0
3,Juan Cruz Arias,2858.0
3,Juan David Becerra Morales,2591.0
1,Juan David Lopez Perdomo,2213.0
1,Juan Fernando Aguilar Novoa,2499.0
1,Juan Manuel Aranda,2348.0
1,Juan Manuel Garcia Almaguer,2489.0
3,Juan Pablo Demaría,2496.0
2,Juan Rottenwohrer Suarez,2478.0
1,Juan Sebastian,2109.0
4,Juan Sebastian Melian,2705.0
1,Judah Nathan Levitan,2400.0
3,Jude Shearsby,2632.0
3,Jules Moussard,3075.0
1,Julia Elizabeth Sloan,2006.0
1,Julia Tsukerman,2079.0
3,Julian Antonio Rojas Alarcon,2802.0
5,Julian Colville,2643.0
3,Julian Estrada,2557.0
1,Julien Dubreuil,2440.0
4,Julio Antonio Hernando Rodrigo,2593.0
3,Julio Cesar Diaz Rosas,2627.0
4,Jun Ying Tan,2670.0
1,Jun Zhao,2861.0
3,Jung Min Seo,2828.0
5,Junior Tay,2453.0
1,Justin Blackman,2555.0
1,Justin Chen,2859.0
1,Justin Liang,2701.0
1,Justin Sarkar,2439.0
1,Justin Storm,2509.0
1,Justo Reinaldo Chemin,2126.0
1,Jéssica Trindade Hubner,1953.0
3,József Mátyás Herpai,2632.0
1,K Priyanka,2344.0
3,Kaan Kucuksari,2814.0
3,Kaan Ozcan,2651.0
3,Kacper Drozdowski,3061.0
3,Kacper Karwowski,2527.0
1,Kacper Piorun,2886.0
3,Kacper Polok,2535.0
3,Kacper Tomaszewski,2552.0
3,Kacper Ugorek,2802.0
1,Kadir Soria Delgado,2317.0
1,Kaganskiy Gleb,2344.0
1,Kaiser Luiz Mafra,2227.0
2,Kaivalya Sandip Nagare,2827.0
5,Kalyani Sirin,2633.0
1,Kamal Aghasiyev,2587.0
1,Kamil Warchoł,2524.0
3,Kanishka Bhatia,2417.0
3,Karina Ambartsumova,2750.0
1,Karina Ivanova,2282.0
1,Karl Bowden,2514.0
1,Karl-Emil Elmer Nielsen-Refs,2164.0
3,Karol Kucza,2677.0
3,Karsten Hansch,2606.0
3,Karsten Schulz,2526.0
3,Karsten Schuster,2465.0
1,Karthik Rajaa,2713.0
1,Karthikeyan Murali,2939.0
3,Kashish Jain,2815.0
1,Kaspar Kappeler,2300.0
3,Katarzyna Dwilewicz,2447.0
5,Kateryna Lagno,2830.0
1,Katharina Reinecke,2049.0
3,Kaua Marques Silva,2536.0
1,Kavyev_Ruslan,2228.0
3,Kayden Troff,3006.0
3,Kazybek Nogerbek,3083.0
3,Keaton Kiewra,2604.0
1,Keith Jeffrey Khumalo,2708.0
1,Kelsey Liu,2300.0
1,Kelvin Sánchez,2689.0
2,Kemal Bashirov,2657.0
4,Kemel Antonio Gallo García,2825.0
3,Ken Arnold,2465.0
4,Kerem Tinmaz,2481.0
1,Kerry Stead,2078.0
1,Ketevan Arakhamia-Grant,2468.0
3,Keti Tsatsalashvili,2500.0
3,Kevin Bordi,2953.0
2,Kevin Chor,2537.0
1,Kevin Cupid,2410.0
1,Kevin Davidson,2455.0
3,Kevin George,2767.0
1,Kevin Joel Cori Quispe,2676.0
3,Kevin Noboa Silva,2725.0
2,Kevin Yang,2760.0
3,Khagan Ahmad,2977.0
3,Khumoyun Begmuratov,2965.0
1,Kiborg95,2839.0
1,Kim Sergey,2549.0
1,Kim Yew Chan,2573.0
3,Kingsman132,2597.0
3,Kiren Vivek Nasta,2428.0
1,Kirill Alekseenko,2948.0
3,Kirill Klukin,2960.0
1,Kirill Kotlyar,2653.0
3,Kirill Kozionov,2492.0
2,Kirill Kuderinov,2669.0
3,Kirk Ghazarian,2926.0
1,Kjell Petersson,2123.0
5,Klementy Sychev,2929.0
1,Klendi Zeneli,2521.0
3,Kler Çaku,2450.0
1,Klára Kovács,2463.0
1,Koen Leenhouts,2702.0
1,Komal Kishore Pothuri,2236.0
3,Konstantin Bazarov,2744.0
1,Konstantin Begunov,2576.0
1,Konstantin Borsuk,2758.0
1,Konstantin Egorov,2360.0
1,Konstantin Garagulya,2530.0
3,Konstantin Loy,2539.0
3,Konstantin Popov,3104.0
1,Konstantinos Markidis,2542.0
1,Konstnatin Andreev,2642.0
1,Koorosh Bahmani,2510.0
3,Koosha Jaferian,2773.0
1,Korun Gulamirian,2137.0
1,Kosma Pacan-Milej,2665.0
3,Kostya Kavutskiy,2769.0
3,Krikor Sevag Mekhitarian,2880.0
2,Krishna Nathan,2556.0
3,Kriti Patel,2142.0
3,Krzysztof Budrewicz,2594.0
1,Krzysztof Jakubowski,2805.0
3,Kshatriya Vekhande,2816.0
1,Kuzmicz Krystian,2735.0
3,LUIS MIGUEL FLORESVILLAR,2157.0
1,Ladislav Langner,2404.0
3,Lagmantr,2712.0
1,Lakshmi C,2218.0
3,Lala Huseynova,2451.0
1,Lamine Brahami,2470.0
1,Lars Andreassen,2367.0
5,Laura Viñolas,2269.0
3,Laurin Jahnz,2563.0
2,Lawrence Trent,2710.0
3,Lazaro Lorenzo De La Riva,2535.0
1,Le Thao Nguyen Pham,2735.0
3,Leancy Beatriz Fernandez Bustamante,2403.0
1,Leandro Formes De Arruda,2401.0
1,Leandro Jiménez,2541.0
3,Leandro Krysa,2823.0
3,Lefong Hua,2618.0
1,Leinier Dominguez Perez,3011.0
1,Lenaerts Lennert,2617.0
3,Lenin Guerra Tulcan,2518.0
1,Lenka Ptacnikova,2260.0
1,Lennis Martinez Ramirez,2805.0
2,Leo Crevatin,2558.0
2,Leo Valle Luis,2902.0
3,Leon Livaic,2998.0
3,Leon Luke Mendonca,3039.0
1,Leon Mazi,2537.0
1,Leonardo Duarte,2316.0
3,Leonardo Tristan,2839.0
3,Leonardo Valdés,2632.0
3,Leonardo Vincenti,2560.0
1,Leonid Guerb,2191.0
3,Leonid Nozdrachev,2602.0
1,Leonid Sokolin,2635.0
2,Leonid Starozhilov,2845.0
1,Leslie Carolin Torres Hernandez,2266.0
4,Lev Zverev,2776.0
1,Levan Pantsulaia,2873.0
1,Levente Miszler,2567.0
1,Levon Aronian,3115.0
5,Levy Rozman,2849.0
1,Lewis Martin,2354.0
3,Liam Baruch,2427.0
3,Liam Putnam,3170.0
1,Lianet Diaz Garcia,2079.0
3,Licael Ticona,2781.0
1,Liem Le,3065.0
1,Lile Koridze,2503.0
1,Lilia Fuentes,2213.0
1,Lilit Mkrtchian,2451.0
3,Lily Jeanette Duarte Cramer,2295.0
1,Linus Olsson,2502.0
3,Linxi Zhu,2635.0
5,Liwia Jarocka,2508.0
1,Liya Kurmangaliyeva,2738.0
3,Loay Sameer,2607.0
3,Logan Clark Shafer,2624.0
1,Logman Guliev,2567.0
3,Loic Travadon,2622.0
1,Looi Xin Hao,2406.0
3,Lorenzo Perea Fruet,2862.0
3,Loris Tavernier,2602.0
3,Lovro Novosel,2764.0
1,Lubov Markelova,2111.0
3,Luca Albertini,2490.0
1,Luca Ernst,2500.0
2,Luca Moroni Jr,2875.0
3,Luca Silva,2638.0
1,Luca Suvorov,2560.0
1,Lucas Aguiar Cunha,2715.0
1,Lucas Aparecido Oliveira Dos Santos,2278.0
3,Lucas Cumpe,2864.0
1,Lucas DI NICOLANTONIO,2603.0
2,Lucas Do Valle Cardoso,2900.0
3,Lucas Foerster-Yialamas,2374.0
3,Lucas Liascovich,2929.0
5,Lucas Pereira Mendes Da Silva,2494.0
3,Lucas Ranaldi,2779.0
1,Luciano Justi Antunes,2263.0
1,Lucius Melillo,2560.0
3,Ludvig Carlsson,2773.0
2,Luis David Jimenez Almeida,2522.0
1,Luis Eduardo Ballester Llagaria,2510.0
3,Luis Enrique Valle Maytin,2439.0
1,Luis Eusebio Oro,2314.0
1,Luis Fernández Siles,2402.0
1,Luis Galego,2574.0
1,Luis Guillermo Antúnez Soler,2601.0
1,Luis Manuel Perez Rodriguez,2628.0
1,Luis Roque,2313.0
1,Luiz Araujo,2330.0
1,Luka Paichadze,2966.0
1,Lukasz Jarmula,2685.0
1,Lukasz Swiatlowski,2316.0
3,Lázár Mátyássy,2551.0
3,MF Pablo Alexander Ruiz Aguilar,2313.0
2,MI Marcelo Playa,2437.0
1,MIJuanReyesRosa,2187.0
3,MN Vinicius Saito,2537.0
3,MYMChessAcademy-inactive,2327.0
1,Maciej Czopor,2816.0
1,Maciej Klekowski,2937.0
2,Maciej Sroczyński,2579.0
2,Maciej Świcarz,2582.0
1,Madara Golsta,2175.0
2,Mads Vestby-Ellingsen,2748.0
3,Maftuna Bobomurodova,2442.0
1,Magnus Carlsen,3309.0
1,Mahammad Muradli,3203.0
4,Mahdi Gholami Orimi,2962.0
4,Mahel Boyer,2922.0
3,Mahmoud Alhadad,2004.0
1,Mai Narva,2740.0
3,Maka Purtseladze,2573.0
1,Maksim Chigaev,3077.0
3,Maksim Ivannikov,2817.0
3,Maksim Tsaruk,2883.0
1,Maksim Volkov,2926.0
3,Maksim Zhukov,2538.0
1,Maksims Golubovskis,2528.0
4,Maksym Dubnevych,3003.0
3,Maksym Goroshkov,2845.0
3,Maly Alexey,2769.0
3,Malyi Viacheslav,2753.0
5,Mamedov Edgar,2922.0
1,Mamikon Gharibyan,2947.0
1,Manoj Mishra,2323.0
3,Manolache Marius,2794.0
3,Manuel Petrosyan,3005.0
5,Manvel Arakelyan,2833.0
4,Marat Denishev,2855.0
3,Marat Gilfanov,2955.0
3,Marc Balague Camps,2545.0
3,Marc LLari,2555.0
1,Marc Lonoff,2233.0
1,Marc Morgunov,2429.0
1,Marcel Beulen,2447.0
3,Marcel Petersen,2703.0
1,Marcel Winkels,2104.0
3,Marcell Szabo,2647.0
1,Marcelo Jorquera,2351.0
1,Marcelo Villalba,2578.0
3,Marcin Krzyżanowski,2829.0
1,Marcin Molenda,2664.0
1,Marcin Sieciechowicz,2752.0
1,Marco Cattaneo,2659.0
1,Marco Cordeiro,2293.0
2,Marco Dobrikov,2732.0
2,Marco Lantini,2517.0
3,Marco Materia,2979.0
3,Marco Riehle,2833.0
3,Marcos Lianes,2916.0
1,Marcos Rodriguez Fontecha,2635.0
3,Marcos Vinicius Torsani,2423.0
3,Marcus Harvey,2830.0
3,Marek Karas,2661.0
2,Marek Pniaczek,2466.0
1,Margarita Fakhretdinova,2445.0
1,Margarita Novikova,2274.0
3,Margarita Potapova,2764.0
3,Margarita Zvereva,2185.0
3,Maria Florencia Fernández,2427.0
1,Maria Fominykh,2372.0
3,Maria Gevorgyan,2371.0
3,Maria Larina,2293.0
3,Maria Teresa Jimenez Salas,2558.0
3,Marianna Grineva,2076.0
1,Mariano Ortega Amarelle,2479.0
1,Marie Sebag,2667.0
1,Mariia Berdnyk,2488.0
1,Marina Korneva,2545.0
3,Mario Andres Fernández Sánchez,2156.0
3,Mario Gavilán Díaz,2609.0
1,Mario Sibilio,2272.0
1,Marius Deuer,2627.0
1,Marius Fromm,2650.0
1,Mariya Yakimova,2477.0
3,Mark Biernacki,2303.0
1,Mark Dejmek,2199.0
1,Mark Josse,2296.0
3,Mark Liubarov,2548.0
3,Mark Smirnov,2776.0
3,Mark Timmermans,2777.0
1,Mark van der Werf,2435.0
3,Marko Jelcic,2314.0
1,Marko Nenezic,2873.0
1,Marko Perestjuk,2417.0
3,Marko Srebrnic,2486.0
3,Markus Ragger,2888.0
1,Marlon Javier La Villa Rivas,2502.0
1,Marlon Jodar,2338.0
1,Maroun Tomb,2552.0
1,Martin Brüdigam,2566.0
1,Martin Chlpík,2306.0
3,Martin Holten Fiskaaen,2590.0
4,Martin Horak,2603.0
1,Martin Horcajuelo Rocamora,2437.0
1,Martin Matthiesen,2514.0
3,Martin Mena,2314.0
1,Martin Portero Rubio,2334.0
2,Martyn Kravtsiv,2945.0
2,Martyna Starosta,2477.0
3,Marvin Guevara,2116.0
3,Mary Kiseljova,2145.0
1,Marya,2133.0
1,Maryana Huda,2139.0
4,Masruri Rahman,2770.0
1,Matan Prilleltensky,2528.0
2,Matei-Valeriu Mogirzan,2587.0
1,Matensien,2550.0
3,Mateu Boci,2783.0
3,Mateus Costamilan Tomiello,2606.0
1,Mateus Felizardo Viageiro Alice,2379.0
3,Mateusz Bartel,2969.0
3,Mateusz Brozyna,2480.0
4,Matfey Rogov,2830.0
1,Matheus Santos,2220.0
5,Mathias Womacka,2608.0
3,Mathieu Ternault,2559.0
5,Mathis Sabatier,2452.0
1,Matias Jaque,2534.0
1,Matt Herman,2555.0
1,Matt Pon,2540.0
1,Matt Zavortink,2579.0
1,Matthew Guo Diao,2612.0
1,Matthew O'Brien,2712.0
1,Matthew Wadsworth,2777.0
1,Matthia Bach,2502.0
2,Matthias Bluebaum,3095.0
1,Matthias Dann,2775.0
1,Matthias Mattenberger,2655.0
3,Matvey Galchenko,2968.0
5,Matyas Palczert,2779.0
1,Matyáš Zeman,2558.0
1,Matías Mingo Fernández,2382.0
1,Matías Pérez Gormaz,2801.0
3,Mauri Lehtosaari,2658.0
1,Maurizio Brancaleoni,2496.0
3,Max Chen,2522.0
1,Max Warmerdam,2946.0
1,Maxi Perez,2673.0
1,Maxim Gavrilov,2656.0
3,Maxim Lugovskoy,2802.0
2,Maxim Matlakov,3035.0
1,Maxim Novik,2635.0
3,Maxim Omariev,2603.0
1,Maxim Ventura,2505.0
3,Maxime Lagarde,3016.0
1,Maxime Vachier-Lagrave,3249.0
